Results for node = 1
    time [m]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   5.5500E+00      3.4850E+02      0.0000E+00      0.0000E+00      5.5858E-02      1.9994E+02   
   5.7250E+00      3.5025E+02      0.0000E+00      0.0000E+00      5.7086E-02      1.9994E+02   
   5.9000E+00      3.5200E+02      0.0000E+00      0.0000E+00      5.8501E-02      1.9994E+02   
   6.0750E+00      3.5375E+02      0.0000E+00      0.0000E+00      6.0127E-02      1.9994E+02   
   6.2500E+00      3.5550E+02      0.0000E+00      0.0000E+00      6.1994E-02      1.9994E+02   
   6.4250E+00      3.5725E+02      0.0000E+00      0.0000E+00      6.4132E-02      1.9994E+02   
   6.6000E+00      3.5900E+02      0.0000E+00      0.0000E+00      6.6578E-02      1.9993E+02   
   6.7750E+00      3.6075E+02      0.0000E+00      0.0000E+00      6.9369E-02      1.9993E+02   
   6.9500E+00      3.6250E+02      0.0000E+00      0.0000E+00      7.2549E-02      1.9993E+02   
   7.1250E+00      3.6425E+02      0.0000E+00      0.0000E+00      7.6167E-02      1.9992E+02   
   7.3000E+00      3.6600E+02      0.0000E+00      0.0000E+00      8.0275E-02      1.9992E+02   
   7.4750E+00      3.6775E+02      0.0000E+00      0.0000E+00      8.4933E-02      1.9992E+02   
   7.6500E+00      3.6950E+02      0.0000E+00      0.0000E+00      9.0206E-02      1.9991E+02   
   7.8250E+00      3.7125E+02      0.0000E+00      0.0000E+00      9.6164E-02      1.9990E+02   
   8.0000E+00      3.7300E+02      0.0000E+00      0.0000E+00      1.0289E-01      1.9990E+02   
   8.1750E+00      3.7475E+02      0.0000E+00      0.0000E+00      1.1046E-01      1.9989E+02   
   8.3500E+00      3.7650E+02      0.0000E+00      0.0000E+00      1.1898E-01      1.9988E+02   
   8.5250E+00      3.7825E+02      0.0000E+00      0.0000E+00      1.2855E-01      1.9987E+02   
   8.7000E+00      3.8000E+02      0.0000E+00      0.0000E+00      1.3927E-01      1.9986E+02   
   8.8750E+00      3.8175E+02      0.0000E+00      0.0000E+00      1.5128E-01      1.9985E+02   
   9.0500E+00      3.8350E+02      0.0000E+00      0.0000E+00      1.6471E-01      1.9984E+02   
   9.2250E+00      3.8525E+02      0.0000E+00      0.0000E+00      1.7969E-01      1.9982E+02   
   9.4000E+00      3.8700E+02      0.0000E+00      0.0000E+00      1.9640E-01      1.9980E+02   
   9.5750E+00      3.8875E+02      0.0000E+00      0.0000E+00      2.1498E-01      1.9979E+02   
   9.7500E+00      3.9050E+02      0.0000E+00      0.0000E+00      2.3563E-01      1.9976E+02   
   9.9250E+00      3.9225E+02      0.0000E+00      0.0000E+00      2.5854E-01      1.9974E+02   
   1.0100E+01      3.9400E+02      0.0000E+00      0.0000E+00      2.8392E-01      1.9972E+02   
   1.0275E+01      3.9575E+02      0.0000E+00      0.0000E+00      3.1199E-01      1.9969E+02   
   1.0450E+01      3.9750E+02      0.0000E+00      0.0000E+00      3.4299E-01      1.9966E+02   
   1.0625E+01      3.9925E+02      0.0000E+00      0.0000E+00      3.7717E-01      1.9962E+02   
   1.0800E+01      4.0100E+02      0.0000E+00      0.0000E+00      4.1480E-01      1.9959E+02   
   1.0975E+01      4.0275E+02      0.0000E+00      0.0000E+00      4.5616E-01      1.9954E+02   
   1.1150E+01      4.0450E+02      0.0000E+00      0.0000E+00      5.0156E-01      1.9950E+02   
   1.1325E+01      4.0625E+02      0.0000E+00      0.0000E+00      5.5130E-01      1.9945E+02   
   1.1500E+01      4.0800E+02      0.0000E+00      0.0000E+00      6.0572E-01      1.9939E+02   
   1.1675E+01      4.0975E+02      0.0000E+00      0.0000E+00      6.6516E-01      1.9933E+02   
   1.1850E+01      4.1150E+02      0.0000E+00      0.0000E+00      7.2999E-01      1.9927E+02   
   1.2025E+01      4.1325E+02      0.0000E+00      0.0000E+00      8.0056E-01      1.9920E+02   
   1.2200E+01      4.1500E+02      0.0000E+00      0.0000E+00      8.7727E-01      1.9912E+02   
   1.2375E+01      4.1675E+02      0.0000E+00      0.0000E+00      9.6051E-01      1.9904E+02   
   1.2550E+01      4.1850E+02      0.0000E+00      0.0000E+00      1.0507E+00      1.9895E+02   
   1.2725E+01      4.2025E+02      0.0000E+00      0.0000E+00      1.1482E+00      1.9885E+02   
   1.2900E+01      4.2200E+02      0.0000E+00      0.0000E+00      1.2535E+00      1.9875E+02   
   1.3075E+01      4.2375E+02      0.0000E+00      0.0000E+00      1.3670E+00      1.9863E+02   
   1.3250E+01      4.2550E+02      0.0000E+00      0.0000E+00      1.4891E+00      1.9851E+02   
   1.3425E+01      4.2725E+02      0.0000E+00      0.0000E+00      1.6202E+00      1.9838E+02   
   1.3600E+01      4.2900E+02      0.0000E+00      0.0000E+00      1.7608E+00      1.9824E+02   
   1.3775E+01      4.3075E+02      0.0000E+00      0.0000E+00      1.9113E+00      1.9809E+02   
   1.3950E+01      4.3250E+02      0.0000E+00      0.0000E+00      2.0720E+00      1.9793E+02   
   1.4125E+01      4.3425E+02      0.0000E+00      0.0000E+00      2.2434E+00      1.9776E+02   
   1.4300E+01      4.3600E+02      0.0000E+00      0.0000E+00      2.4259E+00      1.9757E+02   
   1.4475E+01      4.3775E+02      0.0000E+00      0.0000E+00      2.6198E+00      1.9738E+02   
   1.4650E+01      4.3950E+02      0.0000E+00      0.0000E+00      2.8254E+00      1.9717E+02   
   1.4825E+01      4.4125E+02      0.0000E+00      0.0000E+00      3.0431E+00      1.9696E+02   
   1.4992E+01      4.4292E+02      0.0000E+00      0.0000E+00      3.2630E+00      1.9674E+02   
   1.5168E+01      4.4468E+02      0.0000E+00      0.0000E+00      3.5065E+00      1.9649E+02   
   1.5335E+01      4.4635E+02      0.0000E+00      0.0000E+00      3.7508E+00      1.9625E+02   
   1.5502E+01      4.4802E+02      0.0000E+00      0.0000E+00      4.0069E+00      1.9599E+02   
   1.5679E+01      4.4979E+02      0.0000E+00      0.0000E+00      4.2914E+00      1.9571E+02   
   1.5856E+01      4.5156E+02      0.0000E+00      0.0000E+00      4.5890E+00      1.9541E+02   
   1.6032E+01      4.5332E+02      0.0000E+00      0.0000E+00      4.8984E+00      1.9510E+02   
   1.6205E+01      4.5505E+02      0.0000E+00      0.0000E+00      5.2175E+00      1.9478E+02   
   1.6376E+01      4.5676E+02      0.0000E+00      0.0000E+00      5.5439E+00      1.9446E+02   
   1.6556E+01      4.5856E+02      0.0000E+00      0.0000E+00      5.9033E+00      1.9410E+02   
   1.6732E+01      4.6032E+02      0.0000E+00      0.0000E+00      6.2684E+00      1.9373E+02   
   1.6903E+01      4.6203E+02      0.0000E+00      0.0000E+00      6.6352E+00      1.9336E+02   
   1.7083E+01      4.6383E+02      0.0000E+00      0.0000E+00      7.0367E+00      1.9296E+02   
   1.7256E+01      4.6556E+02      0.0000E+00      0.0000E+00      7.4358E+00      1.9256E+02   
   1.7440E+01      4.6740E+02      0.0000E+00      0.0000E+00      7.8718E+00      1.9213E+02   
   1.7614E+01      4.6914E+02      0.0000E+00      0.0000E+00      8.2997E+00      1.9170E+02   
   1.7798E+01      4.7098E+02      0.0000E+00      0.0000E+00      8.7657E+00      1.9123E+02   
   1.7970E+01      4.7270E+02      0.0000E+00      0.0000E+00      9.2158E+00      1.9078E+02   
   1.8152E+01      4.7452E+02      0.0000E+00      0.0000E+00      9.7041E+00      1.9030E+02   
   1.8320E+01      4.7620E+02      0.0000E+00      0.0000E+00      1.0166E+01      1.8983E+02   
   1.8497E+01      4.7797E+02      0.0000E+00      0.0000E+00      1.0665E+01      1.8933E+02   
   1.8684E+01      4.7984E+02      0.0000E+00      0.0000E+00      1.1205E+01      1.8879E+02   
   1.8852E+01      4.8152E+02      0.0000E+00      0.0000E+00      1.1705E+01      1.8829E+02   
   1.9029E+01      4.8329E+02      0.0000E+00      0.0000E+00      1.2243E+01      1.8776E+02   
   1.9216E+01      4.8516E+02      0.0000E+00      0.0000E+00      1.2823E+01      1.8718E+02   
   1.9414E+01      4.8714E+02      0.0000E+00      0.0000E+00      1.3451E+01      1.8655E+02   
   1.9587E+01      4.8887E+02      0.0000E+00      0.0000E+00      1.4016E+01      1.8598E+02   
   1.9769E+01      4.9069E+02      0.0000E+00      0.0000E+00      1.4623E+01      1.8538E+02   
   1.9962E+01      4.9262E+02      0.0000E+00      0.0000E+00      1.5277E+01      1.8472E+02   
   2.0165E+01      4.9465E+02      0.0000E+00      0.0000E+00      1.5985E+01      1.8402E+02   
   2.0336E+01      4.9636E+02      0.0000E+00      0.0000E+00      1.6594E+01      1.8341E+02   
   2.0516E+01      4.9816E+02      0.0000E+00      0.0000E+00      1.7247E+01      1.8275E+02   
   2.0705E+01      5.0005E+02      0.0000E+00      0.0000E+00      1.7949E+01      1.8205E+02   
   2.0904E+01      5.0204E+02      0.0000E+00      0.0000E+00      1.8705E+01      1.8130E+02   
   2.1114E+01      5.0414E+02      0.0000E+00      0.0000E+00      1.9523E+01      1.8048E+02   
   2.1337E+01      5.0637E+02      0.0000E+00      0.0000E+00      2.0412E+01      1.7959E+02   
   2.1514E+01      5.0814E+02      0.0000E+00      0.0000E+00      2.1131E+01      1.7887E+02   
   2.1699E+01      5.0999E+02      0.0000E+00      0.0000E+00      2.1902E+01      1.7810E+02   
   2.1893E+01      5.1193E+02      0.0000E+00      0.0000E+00      2.2729E+01      1.7727E+02   
   2.2098E+01      5.1398E+02      0.0000E+00      0.0000E+00      2.3621E+01      1.7638E+02   
   2.2314E+01      5.1614E+02      0.0000E+00      0.0000E+00      2.4585E+01      1.7542E+02   
   2.2542E+01      5.1842E+02      0.0000E+00      0.0000E+00      2.5632E+01      1.7437E+02   
   2.2785E+01      5.2085E+02      0.0000E+00      0.0000E+00      2.6775E+01      1.7323E+02   
   2.2956E+01      5.2256E+02      0.0000E+00      0.0000E+00      2.7596E+01      1.7240E+02   
   2.3134E+01      5.2434E+02      0.0000E+00      0.0000E+00      2.8471E+01      1.7153E+02   
   2.3320E+01      5.2620E+02      0.0000E+00      0.0000E+00      2.9407E+01      1.7059E+02   
   2.3515E+01      5.2815E+02      0.0000E+00      0.0000E+00      3.0408E+01      1.6959E+02   
   2.3720E+01      5.3020E+02      0.0000E+00      0.0000E+00      3.1485E+01      1.6852E+02   
   2.3936E+01      5.3236E+02      0.0000E+00      0.0000E+00      3.2645E+01      1.6736E+02   
   2.4163E+01      5.3463E+02      0.0000E+00      0.0000E+00      3.3900E+01      1.6610E+02   
   2.4404E+01      5.3704E+02      0.0000E+00      0.0000E+00      3.5262E+01      1.6474E+02   
   2.4659E+01      5.3959E+02      0.0000E+00      0.0000E+00      3.6747E+01      1.6325E+02   
   2.4930E+01      5.4230E+02      0.0000E+00      0.0000E+00      3.8370E+01      1.6163E+02   
   2.5209E+01      5.4509E+02      0.0000E+00      0.0000E+00      3.9998E+01      1.6000E+02   
   2.5475E+01      5.4775E+02      0.0000E+00      0.0000E+00      4.1593E+01      1.5841E+02   
   2.5728E+01      5.5028E+02      0.0000E+00      0.0000E+00      4.3157E+01      1.5684E+02   
   2.5971E+01      5.5271E+02      0.0000E+00      0.0000E+00      4.4691E+01      1.5531E+02   
   2.6203E+01      5.5503E+02      0.0000E+00      0.0000E+00      4.6198E+01      1.5380E+02   
   2.6427E+01      5.5727E+02      0.0000E+00      0.0000E+00      4.7679E+01      1.5232E+02   
   2.6642E+01      5.5942E+02      0.0000E+00      0.0000E+00      4.9136E+01      1.5086E+02   
   2.6849E+01      5.6149E+02      0.0000E+00      0.0000E+00      5.0571E+01      1.4943E+02   
   2.7049E+01      5.6349E+02      0.0000E+00      0.0000E+00      5.1985E+01      1.4802E+02   
   2.7243E+01      5.6543E+02      0.0000E+00      0.0000E+00      5.3379E+01      1.4662E+02   
   2.7431E+01      5.6731E+02      0.0000E+00      0.0000E+00      5.4753E+01      1.4525E+02   
   2.7612E+01      5.6912E+02      0.0000E+00      0.0000E+00      5.6110E+01      1.4389E+02   
   2.7789E+01      5.7089E+02      0.0000E+00      0.0000E+00      5.7449E+01      1.4255E+02   
   2.7960E+01      5.7260E+02      0.0000E+00      0.0000E+00      5.8772E+01      1.4123E+02   
   2.8127E+01      5.7427E+02      0.0000E+00      0.0000E+00      6.0080E+01      1.3992E+02   
   2.8369E+01      5.7669E+02      0.0000E+00      0.0000E+00      6.2013E+01      1.3799E+02   
   2.8602E+01      5.7902E+02      0.0000E+00      0.0000E+00      6.3915E+01      1.3609E+02   
   2.8827E+01      5.8127E+02      0.0000E+00      0.0000E+00      6.5787E+01      1.3421E+02   
   2.9043E+01      5.8343E+02      0.0000E+00      0.0000E+00      6.7631E+01      1.3237E+02   
   2.9253E+01      5.8553E+02      0.0000E+00      0.0000E+00      6.9449E+01      1.3055E+02   
   2.9456E+01      5.8756E+02      0.0000E+00      0.0000E+00      7.1241E+01      1.2876E+02   
   2.9653E+01      5.8953E+02      0.0000E+00      0.0000E+00      7.3010E+01      1.2699E+02   
   2.9843E+01      5.9143E+02      0.0000E+00      0.0000E+00      7.4756E+01      1.2524E+02   
   3.0029E+01      5.9329E+02      0.0000E+00      0.0000E+00      7.6481E+01      1.2352E+02   
   3.0209E+01      5.9509E+02      0.0000E+00      0.0000E+00      7.8185E+01      1.2182E+02   
   3.0385E+01      5.9685E+02      0.0000E+00      0.0000E+00      7.9869E+01      1.2013E+02   
   3.0556E+01      5.9856E+02      0.0000E+00      0.0000E+00      8.1534E+01      1.1847E+02   
   3.0723E+01      6.0023E+02      0.0000E+00      0.0000E+00      8.3181E+01      1.1682E+02   
   3.0939E+01      6.0239E+02      0.0000E+00      0.0000E+00      8.5350E+01      1.1465E+02   
   3.1148E+01      6.0448E+02      0.0000E+00      0.0000E+00      8.7490E+01      1.1251E+02   
   3.1351E+01      6.0651E+02      0.0000E+00      0.0000E+00      8.9602E+01      1.1040E+02   
   3.1549E+01      6.0849E+02      0.0000E+00      0.0000E+00      9.1687E+01      1.0831E+02   
   3.1740E+01      6.1040E+02      0.0000E+00      0.0000E+00      9.3747E+01      1.0625E+02   
   3.1927E+01      6.1227E+02      0.0000E+00      0.0000E+00      9.5782E+01      1.0422E+02   
   3.2109E+01      6.1409E+02      0.0000E+00      0.0000E+00      9.7795E+01      1.0221E+02   
   3.2286E+01      6.1586E+02      0.0000E+00      0.0000E+00      9.9785E+01      1.0022E+02   
   3.2459E+01      6.1759E+02      0.0000E+00      0.0000E+00      1.0175E+02      9.8247E+01   
   3.2628E+01      6.1928E+02      0.0000E+00      0.0000E+00      1.0370E+02      9.6299E+01   
   3.2834E+01      6.2134E+02      0.0000E+00      0.0000E+00      1.0611E+02      9.3892E+01   
   3.3033E+01      6.2333E+02      0.0000E+00      0.0000E+00      1.0849E+02      9.1514E+01   
   3.3228E+01      6.2528E+02      0.0000E+00      0.0000E+00      1.1084E+02      8.9164E+01   
   3.3417E+01      6.2717E+02      0.0000E+00      0.0000E+00      1.1316E+02      8.6842E+01   
   3.3602E+01      6.2902E+02      0.0000E+00      0.0000E+00      1.1545E+02      8.4546E+01   
   3.3782E+01      6.3082E+02      0.0000E+00      0.0000E+00      1.1773E+02      8.2274E+01   
   3.3958E+01      6.3258E+02      0.0000E+00      0.0000E+00      1.1997E+02      8.0026E+01   
   3.4130E+01      6.3430E+02      0.0000E+00      0.0000E+00      1.2220E+02      7.7801E+01   
   3.4298E+01      6.3598E+02      0.0000E+00      0.0000E+00      1.2440E+02      7.5599E+01   
   3.4495E+01      6.3795E+02      0.0000E+00      0.0000E+00      1.2702E+02      7.2984E+01   
   3.4687E+01      6.3987E+02      0.0000E+00      0.0000E+00      1.2960E+02      7.0398E+01   
   3.4874E+01      6.4174E+02      0.0000E+00      0.0000E+00      1.3216E+02      6.7841E+01   
   3.5057E+01      6.4357E+02      0.0000E+00      0.0000E+00      1.3469E+02      6.5311E+01   
   3.5235E+01      6.4535E+02      0.0000E+00      0.0000E+00      1.3719E+02      6.2807E+01   
   3.5410E+01      6.4710E+02      0.0000E+00      0.0000E+00      1.3967E+02      6.0329E+01   
   3.5581E+01      6.4881E+02      0.0000E+00      0.0000E+00      1.4213E+02      5.7875E+01   
   3.5748E+01      6.5048E+02      0.0000E+00      0.0000E+00      1.4456E+02      5.5444E+01   
   3.5938E+01      6.5238E+02      0.0000E+00      0.0000E+00      1.4736E+02      5.2636E+01   
   3.6124E+01      6.5424E+02      0.0000E+00      0.0000E+00      1.5014E+02      4.9859E+01   
   3.6306E+01      6.5606E+02      0.0000E+00      0.0000E+00      1.5289E+02      4.7109E+01   
   3.6484E+01      6.5784E+02      0.0000E+00      0.0000E+00      1.5561E+02      4.4388E+01   
   3.6658E+01      6.5958E+02      0.0000E+00      0.0000E+00      1.5831E+02      4.1692E+01   
   3.6829E+01      6.6129E+02      0.0000E+00      0.0000E+00      1.6098E+02      3.9023E+01   
   3.6995E+01      6.6295E+02      0.0000E+00      0.0000E+00      1.6362E+02      3.6378E+01   
   3.7182E+01      6.6482E+02      0.0000E+00      0.0000E+00      1.6662E+02      3.3385E+01   
   3.7365E+01      6.6665E+02      0.0000E+00      0.0000E+00      1.6958E+02      3.0421E+01   
   3.7543E+01      6.6843E+02      0.0000E+00      0.0000E+00      1.7251E+02      2.7487E+01   
   3.7718E+01      6.7018E+02      0.0000E+00      0.0000E+00      1.7542E+02      2.4581E+01   
   3.7890E+01      6.7190E+02      0.0000E+00      0.0000E+00      1.7830E+02      2.1702E+01   
   3.8058E+01      6.7358E+02      0.0000E+00      0.0000E+00      1.8115E+02      1.8849E+01   
   3.8243E+01      6.7543E+02      0.0000E+00      0.0000E+00      1.8433E+02      1.5669E+01   
   3.8424E+01      6.7724E+02      0.0000E+00      0.0000E+00      1.8748E+02      1.2521E+01   
   3.8601E+01      6.7901E+02      0.0000E+00      0.0000E+00      1.9060E+02      9.4026E+00   
   3.8775E+01      6.8075E+02      0.0000E+00      0.0000E+00      1.9369E+02      6.3131E+00   
   3.8945E+01      6.8245E+02      0.0000E+00      0.0000E+00      1.9675E+02      3.2515E+00   
   3.9112E+01      6.8412E+02      0.0000E+00      0.0000E+00      1.9978E+02      2.1706E-01   
   3.9281E+01      6.8581E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   3.9449E+01      6.8749E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   3.9617E+01      6.8917E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   3.9785E+01      6.9085E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   3.9953E+01      6.9253E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.0122E+01      6.9422E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.0290E+01      6.9590E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.0458E+01      6.9758E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.0626E+01      6.9926E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.0795E+01      7.0095E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.0963E+01      7.0263E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.1131E+01      7.0431E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.1299E+01      7.0599E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.1468E+01      7.0768E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.1636E+01      7.0936E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.1804E+01      7.1104E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.1972E+01      7.1272E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.2141E+01      7.1441E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.2309E+01      7.1609E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.2477E+01      7.1777E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.2645E+01      7.1945E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.2814E+01      7.2114E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.2982E+01      7.2282E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.3150E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.3318E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.3487E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.3655E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.3823E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.3992E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.4160E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.4328E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.4496E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.4665E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.4833E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.5001E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.5169E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.5338E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.5506E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.5674E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.5842E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.6011E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.6179E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.6347E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.6516E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.6684E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.6852E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.7020E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.7189E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.7357E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.7525E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.7693E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.7862E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.8030E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.8198E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.8366E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.8535E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.8703E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.8871E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.9039E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.9208E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.9376E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.9544E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
   4.9713E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0003E+02     -2.6844E-02   
