Results for node = 1
    time [m]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   0.0000E+00      2.9300E+02      0.0000E+00      0.0000E+00      4.8676E-02      1.9995E+02   
   1.7500E-01      2.9335E+02      0.0000E+00      0.0000E+00      4.8676E-02      1.9995E+02   
   3.5000E-01      2.9370E+02      0.0000E+00      0.0000E+00      4.8676E-02      1.9995E+02   
   5.2500E-01      2.9405E+02      0.0000E+00      0.0000E+00      4.8677E-02      1.9995E+02   
   7.0000E-01      2.9440E+02      0.0000E+00      0.0000E+00      4.8677E-02      1.9995E+02   
   8.7500E-01      2.9475E+02      0.0000E+00      0.0000E+00      4.8678E-02      1.9995E+02   
   1.0500E+00      2.9510E+02      0.0000E+00      0.0000E+00      4.8679E-02      1.9995E+02   
   1.2250E+00      2.9545E+02      0.0000E+00      0.0000E+00      4.8680E-02      1.9995E+02   
   1.4000E+00      2.9580E+02      0.0000E+00      0.0000E+00      4.8681E-02      1.9995E+02   
   1.4667E+00      2.9593E+02      0.0000E+00      0.0000E+00      4.8681E-02      1.9995E+02   
   1.6417E+00      2.9628E+02      0.0000E+00      0.0000E+00      4.8683E-02      1.9995E+02   
   1.8167E+00      2.9663E+02      0.0000E+00      0.0000E+00      4.8684E-02      1.9995E+02   
   1.9917E+00      2.9698E+02      0.0000E+00      0.0000E+00      4.8686E-02      1.9995E+02   
   2.1667E+00      2.9733E+02      0.0000E+00      0.0000E+00      4.8688E-02      1.9995E+02   
   2.3417E+00      2.9768E+02      0.0000E+00      0.0000E+00      4.8690E-02      1.9995E+02   
   2.5167E+00      2.9803E+02      0.0000E+00      0.0000E+00      4.8693E-02      1.9995E+02   
   2.6917E+00      2.9838E+02      0.0000E+00      0.0000E+00      4.8696E-02      1.9995E+02   
   2.8667E+00      2.9873E+02      0.0000E+00      0.0000E+00      4.8699E-02      1.9995E+02   
   3.0417E+00      2.9908E+02      0.0000E+00      0.0000E+00      4.8702E-02      1.9995E+02   
   3.2167E+00      2.9943E+02      0.0000E+00      0.0000E+00      4.8705E-02      1.9995E+02   
   3.3917E+00      2.9978E+02      0.0000E+00      0.0000E+00      4.8709E-02      1.9995E+02   
   3.5667E+00      3.0013E+02      0.0000E+00      0.0000E+00      4.8714E-02      1.9995E+02   
   3.7417E+00      3.0048E+02      0.0000E+00      0.0000E+00      4.8718E-02      1.9995E+02   
   3.9167E+00      3.0083E+02      0.0000E+00      0.0000E+00      4.8723E-02      1.9995E+02   
   4.0917E+00      3.0118E+02      0.0000E+00      0.0000E+00      4.8729E-02      1.9995E+02   
   4.2667E+00      3.0153E+02      0.0000E+00      0.0000E+00      4.8734E-02      1.9995E+02   
   4.4417E+00      3.0188E+02      0.0000E+00      0.0000E+00      4.8740E-02      1.9995E+02   
   4.6167E+00      3.0223E+02      0.0000E+00      0.0000E+00      4.8747E-02      1.9995E+02   
   4.7917E+00      3.0258E+02      0.0000E+00      0.0000E+00      4.8754E-02      1.9995E+02   
   4.9667E+00      3.0293E+02      0.0000E+00      0.0000E+00      4.8761E-02      1.9995E+02   
   5.1417E+00      3.0328E+02      0.0000E+00      0.0000E+00      4.8769E-02      1.9995E+02   
   5.3167E+00      3.0363E+02      0.0000E+00      0.0000E+00      4.8778E-02      1.9995E+02   
   5.4917E+00      3.0398E+02      0.0000E+00      0.0000E+00      4.8787E-02      1.9995E+02   
   5.6667E+00      3.0433E+02      0.0000E+00      0.0000E+00      4.8796E-02      1.9995E+02   
   5.8417E+00      3.0468E+02      0.0000E+00      0.0000E+00      4.8807E-02      1.9995E+02   
   6.0167E+00      3.0503E+02      0.0000E+00      0.0000E+00      4.8817E-02      1.9995E+02   
   6.1917E+00      3.0538E+02      0.0000E+00      0.0000E+00      4.8829E-02      1.9995E+02   
   6.3667E+00      3.0573E+02      0.0000E+00      0.0000E+00      4.8841E-02      1.9995E+02   
   6.5417E+00      3.0608E+02      0.0000E+00      0.0000E+00      4.8853E-02      1.9995E+02   
   6.7167E+00      3.0643E+02      0.0000E+00      0.0000E+00      4.8867E-02      1.9995E+02   
   6.8917E+00      3.0678E+02      0.0000E+00      0.0000E+00      4.8881E-02      1.9995E+02   
   7.0667E+00      3.0713E+02      0.0000E+00      0.0000E+00      4.8896E-02      1.9995E+02   
   7.2417E+00      3.0748E+02      0.0000E+00      0.0000E+00      4.8911E-02      1.9995E+02   
   7.4167E+00      3.0783E+02      0.0000E+00      0.0000E+00      4.8928E-02      1.9995E+02   
   7.5917E+00      3.0818E+02      0.0000E+00      0.0000E+00      4.8945E-02      1.9995E+02   
   7.7667E+00      3.0853E+02      0.0000E+00      0.0000E+00      4.8963E-02      1.9995E+02   
   7.9417E+00      3.0888E+02      0.0000E+00      0.0000E+00      4.8983E-02      1.9995E+02   
   8.1167E+00      3.0923E+02      0.0000E+00      0.0000E+00      4.9003E-02      1.9995E+02   
   8.2917E+00      3.0958E+02      0.0000E+00      0.0000E+00      4.9024E-02      1.9995E+02   
   8.4667E+00      3.0993E+02      0.0000E+00      0.0000E+00      4.9046E-02      1.9995E+02   
   8.6417E+00      3.1028E+02      0.0000E+00      0.0000E+00      4.9069E-02      1.9995E+02   
   8.8167E+00      3.1063E+02      0.0000E+00      0.0000E+00      4.9094E-02      1.9995E+02   
   8.9917E+00      3.1098E+02      0.0000E+00      0.0000E+00      4.9119E-02      1.9995E+02   
   9.1667E+00      3.1133E+02      0.0000E+00      0.0000E+00      4.9146E-02      1.9995E+02   
   9.3417E+00      3.1168E+02      0.0000E+00      0.0000E+00      4.9174E-02      1.9995E+02   
   9.5167E+00      3.1203E+02      0.0000E+00      0.0000E+00      4.9203E-02      1.9995E+02   
   9.6917E+00      3.1238E+02      0.0000E+00      0.0000E+00      4.9234E-02      1.9995E+02   
   9.8667E+00      3.1273E+02      0.0000E+00      0.0000E+00      4.9266E-02      1.9995E+02   
   1.0042E+01      3.1308E+02      0.0000E+00      0.0000E+00      4.9299E-02      1.9995E+02   
   1.0217E+01      3.1343E+02      0.0000E+00      0.0000E+00      4.9334E-02      1.9995E+02   
   1.0392E+01      3.1378E+02      0.0000E+00      0.0000E+00      4.9371E-02      1.9995E+02   
   1.0567E+01      3.1413E+02      0.0000E+00      0.0000E+00      4.9409E-02      1.9995E+02   
   1.0742E+01      3.1448E+02      0.0000E+00      0.0000E+00      4.9449E-02      1.9995E+02   
   1.0917E+01      3.1483E+02      0.0000E+00      0.0000E+00      4.9491E-02      1.9995E+02   
   1.1092E+01      3.1518E+02      0.0000E+00      0.0000E+00      4.9534E-02      1.9995E+02   
   1.1267E+01      3.1553E+02      0.0000E+00      0.0000E+00      4.9579E-02      1.9995E+02   
   1.1442E+01      3.1588E+02      0.0000E+00      0.0000E+00      4.9626E-02      1.9995E+02   
   1.1617E+01      3.1623E+02      0.0000E+00      0.0000E+00      4.9676E-02      1.9995E+02   
   1.1792E+01      3.1658E+02      0.0000E+00      0.0000E+00      4.9727E-02      1.9995E+02   
   1.1967E+01      3.1693E+02      0.0000E+00      0.0000E+00      4.9780E-02      1.9995E+02   
   1.2142E+01      3.1728E+02      0.0000E+00      0.0000E+00      4.9836E-02      1.9995E+02   
   1.2317E+01      3.1763E+02      0.0000E+00      0.0000E+00      4.9894E-02      1.9995E+02   
   1.2492E+01      3.1798E+02      0.0000E+00      0.0000E+00      4.9954E-02      1.9995E+02   
   1.2667E+01      3.1833E+02      0.0000E+00      0.0000E+00      5.0016E-02      1.9995E+02   
   1.2842E+01      3.1868E+02      0.0000E+00      0.0000E+00      5.0082E-02      1.9995E+02   
   1.3017E+01      3.1903E+02      0.0000E+00      0.0000E+00      5.0149E-02      1.9995E+02   
   1.3192E+01      3.1938E+02      0.0000E+00      0.0000E+00      5.0220E-02      1.9995E+02   
   1.3367E+01      3.1973E+02      0.0000E+00      0.0000E+00      5.0293E-02      1.9995E+02   
   1.3542E+01      3.2008E+02      0.0000E+00      0.0000E+00      5.0369E-02      1.9995E+02   
   1.3717E+01      3.2043E+02      0.0000E+00      0.0000E+00      5.0449E-02      1.9995E+02   
   1.3892E+01      3.2078E+02      0.0000E+00      0.0000E+00      5.0531E-02      1.9995E+02   
   1.4067E+01      3.2113E+02      0.0000E+00      0.0000E+00      5.0616E-02      1.9995E+02   
   1.4242E+01      3.2148E+02      0.0000E+00      0.0000E+00      5.0705E-02      1.9995E+02   
   1.4417E+01      3.2183E+02      0.0000E+00      0.0000E+00      5.0797E-02      1.9995E+02   
   1.4592E+01      3.2218E+02      0.0000E+00      0.0000E+00      5.0893E-02      1.9995E+02   
   1.4767E+01      3.2253E+02      0.0000E+00      0.0000E+00      5.0992E-02      1.9995E+02   
   1.4942E+01      3.2288E+02      0.0000E+00      0.0000E+00      5.1095E-02      1.9995E+02   
   1.5117E+01      3.2323E+02      0.0000E+00      0.0000E+00      5.1202E-02      1.9995E+02   
   1.5292E+01      3.2358E+02      0.0000E+00      0.0000E+00      5.1313E-02      1.9995E+02   
   1.5467E+01      3.2393E+02      0.0000E+00      0.0000E+00      5.1428E-02      1.9995E+02   
   1.5642E+01      3.2428E+02      0.0000E+00      0.0000E+00      5.1547E-02      1.9995E+02   
   1.5817E+01      3.2463E+02      0.0000E+00      0.0000E+00      5.1671E-02      1.9995E+02   
   1.5992E+01      3.2498E+02      0.0000E+00      0.0000E+00      5.1799E-02      1.9995E+02   
   1.6167E+01      3.2533E+02      0.0000E+00      0.0000E+00      5.1932E-02      1.9995E+02   
   1.6342E+01      3.2568E+02      0.0000E+00      0.0000E+00      5.2069E-02      1.9995E+02   
   1.6517E+01      3.2603E+02      0.0000E+00      0.0000E+00      5.2212E-02      1.9995E+02   
   1.6692E+01      3.2638E+02      0.0000E+00      0.0000E+00      5.2360E-02      1.9995E+02   
   1.6867E+01      3.2673E+02      0.0000E+00      0.0000E+00      5.2513E-02      1.9995E+02   
   1.7042E+01      3.2708E+02      0.0000E+00      0.0000E+00      5.2671E-02      1.9995E+02   
   1.7217E+01      3.2743E+02      0.0000E+00      0.0000E+00      5.2835E-02      1.9995E+02   
   1.7392E+01      3.2778E+02      0.0000E+00      0.0000E+00      5.3005E-02      1.9995E+02   
   1.7567E+01      3.2813E+02      0.0000E+00      0.0000E+00      5.3181E-02      1.9995E+02   
   1.7742E+01      3.2848E+02      0.0000E+00      0.0000E+00      5.3363E-02      1.9995E+02   
   1.7917E+01      3.2883E+02      0.0000E+00      0.0000E+00      5.3551E-02      1.9995E+02   
   1.8092E+01      3.2918E+02      0.0000E+00      0.0000E+00      5.3746E-02      1.9995E+02   
   1.8267E+01      3.2953E+02      0.0000E+00      0.0000E+00      5.3947E-02      1.9995E+02   
   1.8442E+01      3.2988E+02      0.0000E+00      0.0000E+00      5.4156E-02      1.9995E+02   
   1.8617E+01      3.3023E+02      0.0000E+00      0.0000E+00      5.4371E-02      1.9995E+02   
   1.8792E+01      3.3058E+02      0.0000E+00      0.0000E+00      5.4594E-02      1.9995E+02   
   1.8967E+01      3.3093E+02      0.0000E+00      0.0000E+00      5.4825E-02      1.9995E+02   
   1.9142E+01      3.3128E+02      0.0000E+00      0.0000E+00      5.5063E-02      1.9994E+02   
   1.9317E+01      3.3163E+02      0.0000E+00      0.0000E+00      5.5309E-02      1.9994E+02   
   1.9492E+01      3.3198E+02      0.0000E+00      0.0000E+00      5.5564E-02      1.9994E+02   
   1.9667E+01      3.3233E+02      0.0000E+00      0.0000E+00      5.5827E-02      1.9994E+02   
   1.9842E+01      3.3268E+02      0.0000E+00      0.0000E+00      5.6099E-02      1.9994E+02   
   2.0017E+01      3.3303E+02      0.0000E+00      0.0000E+00      5.6379E-02      1.9994E+02   
   2.0192E+01      3.3338E+02      0.0000E+00      0.0000E+00      5.6669E-02      1.9994E+02   
   2.0367E+01      3.3373E+02      0.0000E+00      0.0000E+00      5.6969E-02      1.9994E+02   
   2.0542E+01      3.3408E+02      0.0000E+00      0.0000E+00      5.7278E-02      1.9994E+02   
   2.0717E+01      3.3443E+02      0.0000E+00      0.0000E+00      5.7597E-02      1.9994E+02   
   2.0892E+01      3.3478E+02      0.0000E+00      0.0000E+00      5.7927E-02      1.9994E+02   
   2.1067E+01      3.3513E+02      0.0000E+00      0.0000E+00      5.8267E-02      1.9994E+02   
   2.1242E+01      3.3548E+02      0.0000E+00      0.0000E+00      5.8619E-02      1.9994E+02   
   2.1417E+01      3.3583E+02      0.0000E+00      0.0000E+00      5.8981E-02      1.9994E+02   
   2.1592E+01      3.3618E+02      0.0000E+00      0.0000E+00      5.9356E-02      1.9994E+02   
   2.1767E+01      3.3653E+02      0.0000E+00      0.0000E+00      5.9742E-02      1.9994E+02   
   2.1942E+01      3.3688E+02      0.0000E+00      0.0000E+00      6.0140E-02      1.9994E+02   
   2.2117E+01      3.3723E+02      0.0000E+00      0.0000E+00      6.0551E-02      1.9994E+02   
   2.2292E+01      3.3758E+02      0.0000E+00      0.0000E+00      6.0974E-02      1.9994E+02   
   2.2467E+01      3.3793E+02      0.0000E+00      0.0000E+00      6.1412E-02      1.9994E+02   
   2.2642E+01      3.3828E+02      0.0000E+00      0.0000E+00      6.1862E-02      1.9994E+02   
   2.2817E+01      3.3863E+02      0.0000E+00      0.0000E+00      6.2327E-02      1.9994E+02   
   2.2992E+01      3.3898E+02      0.0000E+00      0.0000E+00      6.2806E-02      1.9994E+02   
   2.3167E+01      3.3933E+02      0.0000E+00      0.0000E+00      6.3300E-02      1.9994E+02   
   2.3342E+01      3.3968E+02      0.0000E+00      0.0000E+00      6.3809E-02      1.9994E+02   
   2.3517E+01      3.4003E+02      0.0000E+00      0.0000E+00      6.4334E-02      1.9994E+02   
   2.3692E+01      3.4038E+02      0.0000E+00      0.0000E+00      6.4874E-02      1.9994E+02   
   2.3867E+01      3.4073E+02      0.0000E+00      0.0000E+00      6.5431E-02      1.9993E+02   
   2.4042E+01      3.4108E+02      0.0000E+00      0.0000E+00      6.6005E-02      1.9993E+02   
   2.4217E+01      3.4143E+02      0.0000E+00      0.0000E+00      6.6597E-02      1.9993E+02   
   2.4392E+01      3.4178E+02      0.0000E+00      0.0000E+00      6.7206E-02      1.9993E+02   
   2.4567E+01      3.4213E+02      0.0000E+00      0.0000E+00      6.7833E-02      1.9993E+02   
   2.4742E+01      3.4248E+02      0.0000E+00      0.0000E+00      6.8479E-02      1.9993E+02   
   2.4917E+01      3.4283E+02      0.0000E+00      0.0000E+00      6.9144E-02      1.9993E+02   
   2.5092E+01      3.4318E+02      0.0000E+00      0.0000E+00      6.9829E-02      1.9993E+02   
   2.5267E+01      3.4353E+02      0.0000E+00      0.0000E+00      7.0535E-02      1.9993E+02   
   2.5442E+01      3.4388E+02      0.0000E+00      0.0000E+00      7.1260E-02      1.9993E+02   
   2.5617E+01      3.4423E+02      0.0000E+00      0.0000E+00      7.2008E-02      1.9993E+02   
   2.5792E+01      3.4458E+02      0.0000E+00      0.0000E+00      7.2777E-02      1.9993E+02   
   2.5967E+01      3.4493E+02      0.0000E+00      0.0000E+00      7.3568E-02      1.9993E+02   
   2.6142E+01      3.4528E+02      0.0000E+00      0.0000E+00      7.4382E-02      1.9993E+02   
   2.6317E+01      3.4563E+02      0.0000E+00      0.0000E+00      7.5220E-02      1.9992E+02   
   2.6492E+01      3.4598E+02      0.0000E+00      0.0000E+00      7.6082E-02      1.9992E+02   
   2.6667E+01      3.4633E+02      0.0000E+00      0.0000E+00      7.6969E-02      1.9992E+02   
   2.6842E+01      3.4668E+02      0.0000E+00      0.0000E+00      7.7881E-02      1.9992E+02   
   2.7017E+01      3.4703E+02      0.0000E+00      0.0000E+00      7.8819E-02      1.9992E+02   
   2.7192E+01      3.4738E+02      0.0000E+00      0.0000E+00      7.9784E-02      1.9992E+02   
   2.7367E+01      3.4773E+02      0.0000E+00      0.0000E+00      8.0776E-02      1.9992E+02   
   2.7542E+01      3.4808E+02      0.0000E+00      0.0000E+00      8.1796E-02      1.9992E+02   
   2.7717E+01      3.4843E+02      0.0000E+00      0.0000E+00      8.2844E-02      1.9992E+02   
   2.7892E+01      3.4878E+02      0.0000E+00      0.0000E+00      8.3922E-02      1.9992E+02   
   2.8067E+01      3.4913E+02      0.0000E+00      0.0000E+00      8.5030E-02      1.9991E+02   
   2.8242E+01      3.4948E+02      0.0000E+00      0.0000E+00      8.6168E-02      1.9991E+02   
   2.8417E+01      3.4983E+02      0.0000E+00      0.0000E+00      8.7338E-02      1.9991E+02   
   2.8592E+01      3.5018E+02      0.0000E+00      0.0000E+00      8.8540E-02      1.9991E+02   
   2.8767E+01      3.5053E+02      0.0000E+00      0.0000E+00      8.9776E-02      1.9991E+02   
   2.8942E+01      3.5088E+02      0.0000E+00      0.0000E+00      9.1045E-02      1.9991E+02   
   2.9117E+01      3.5123E+02      0.0000E+00      0.0000E+00      9.2348E-02      1.9991E+02   
   2.9292E+01      3.5158E+02      0.0000E+00      0.0000E+00      9.3687E-02      1.9991E+02   
   2.9467E+01      3.5193E+02      0.0000E+00      0.0000E+00      9.5063E-02      1.9990E+02   
   2.9642E+01      3.5228E+02      0.0000E+00      0.0000E+00      9.6475E-02      1.9990E+02   
   2.9817E+01      3.5263E+02      0.0000E+00      0.0000E+00      9.7925E-02      1.9990E+02   
   2.9992E+01      3.5298E+02      0.0000E+00      0.0000E+00      9.9414E-02      1.9990E+02   
   3.0167E+01      3.5333E+02      0.0000E+00      0.0000E+00      1.0094E-01      1.9990E+02   
   3.0342E+01      3.5368E+02      0.0000E+00      0.0000E+00      1.0251E-01      1.9990E+02   
   3.0517E+01      3.5403E+02      0.0000E+00      0.0000E+00      1.0412E-01      1.9990E+02   
   3.0692E+01      3.5438E+02      0.0000E+00      0.0000E+00      1.0578E-01      1.9989E+02   
   3.0867E+01      3.5473E+02      0.0000E+00      0.0000E+00      1.0747E-01      1.9989E+02   
   3.1042E+01      3.5508E+02      0.0000E+00      0.0000E+00      1.0921E-01      1.9989E+02   
   3.1217E+01      3.5543E+02      0.0000E+00      0.0000E+00      1.1100E-01      1.9989E+02   
   3.1392E+01      3.5578E+02      0.0000E+00      0.0000E+00      1.1283E-01      1.9989E+02   
   3.1567E+01      3.5613E+02      0.0000E+00      0.0000E+00      1.1471E-01      1.9989E+02   
   3.1742E+01      3.5648E+02      0.0000E+00      0.0000E+00      1.1664E-01      1.9988E+02   
   3.1917E+01      3.5683E+02      0.0000E+00      0.0000E+00      1.1862E-01      1.9988E+02   
   3.2092E+01      3.5718E+02      0.0000E+00      0.0000E+00      1.2065E-01      1.9988E+02   
   3.2267E+01      3.5753E+02      0.0000E+00      0.0000E+00      1.2273E-01      1.9988E+02   
   3.2442E+01      3.5788E+02      0.0000E+00      0.0000E+00      1.2487E-01      1.9988E+02   
   3.2617E+01      3.5823E+02      0.0000E+00      0.0000E+00      1.2705E-01      1.9987E+02   
   3.2792E+01      3.5858E+02      0.0000E+00      0.0000E+00      1.2930E-01      1.9987E+02   
   3.2967E+01      3.5893E+02      0.0000E+00      0.0000E+00      1.3159E-01      1.9987E+02   
   3.3142E+01      3.5928E+02      0.0000E+00      0.0000E+00      1.3395E-01      1.9987E+02   
   3.3317E+01      3.5963E+02      0.0000E+00      0.0000E+00      1.3637E-01      1.9986E+02   
   3.3492E+01      3.5998E+02      0.0000E+00      0.0000E+00      1.3884E-01      1.9986E+02   
   3.3667E+01      3.6033E+02      0.0000E+00      0.0000E+00      1.4138E-01      1.9986E+02   
   3.3842E+01      3.6068E+02      0.0000E+00      0.0000E+00      1.4398E-01      1.9986E+02   
   3.4017E+01      3.6103E+02      0.0000E+00      0.0000E+00      1.4664E-01      1.9985E+02   
   3.4192E+01      3.6138E+02      0.0000E+00      0.0000E+00      1.4936E-01      1.9985E+02   
   3.4367E+01      3.6173E+02      0.0000E+00      0.0000E+00      1.5216E-01      1.9985E+02   
   3.4542E+01      3.6208E+02      0.0000E+00      0.0000E+00      1.5502E-01      1.9984E+02   
   3.4717E+01      3.6243E+02      0.0000E+00      0.0000E+00      1.5795E-01      1.9984E+02   
   3.4892E+01      3.6278E+02      0.0000E+00      0.0000E+00      1.6095E-01      1.9984E+02   
   3.5067E+01      3.6313E+02      0.0000E+00      0.0000E+00      1.6402E-01      1.9984E+02   
   3.5242E+01      3.6348E+02      0.0000E+00      0.0000E+00      1.6717E-01      1.9983E+02   
   3.5417E+01      3.6383E+02      0.0000E+00      0.0000E+00      1.7039E-01      1.9983E+02   
   3.5592E+01      3.6418E+02      0.0000E+00      0.0000E+00      1.7368E-01      1.9983E+02   
   3.5767E+01      3.6453E+02      0.0000E+00      0.0000E+00      1.7706E-01      1.9982E+02   
   3.5942E+01      3.6488E+02      0.0000E+00      0.0000E+00      1.8051E-01      1.9982E+02   
   3.6117E+01      3.6523E+02      0.0000E+00      0.0000E+00      1.8404E-01      1.9982E+02   
   3.6292E+01      3.6558E+02      0.0000E+00      0.0000E+00      1.8766E-01      1.9981E+02   
   3.6467E+01      3.6593E+02      0.0000E+00      0.0000E+00      1.9136E-01      1.9981E+02   
   3.6642E+01      3.6628E+02      0.0000E+00      0.0000E+00      1.9514E-01      1.9980E+02   
   3.6817E+01      3.6663E+02      0.0000E+00      0.0000E+00      1.9902E-01      1.9980E+02   
   3.6992E+01      3.6698E+02      0.0000E+00      0.0000E+00      2.0298E-01      1.9980E+02   
   3.7167E+01      3.6733E+02      0.0000E+00      0.0000E+00      2.0703E-01      1.9979E+02   
   3.7342E+01      3.6768E+02      0.0000E+00      0.0000E+00      2.1117E-01      1.9979E+02   
   3.7517E+01      3.6803E+02      0.0000E+00      0.0000E+00      2.1540E-01      1.9978E+02   
   3.7692E+01      3.6838E+02      0.0000E+00      0.0000E+00      2.1973E-01      1.9978E+02   
   3.7867E+01      3.6873E+02      0.0000E+00      0.0000E+00      2.2416E-01      1.9978E+02   
   3.8042E+01      3.6908E+02      0.0000E+00      0.0000E+00      2.2868E-01      1.9977E+02   
   3.8217E+01      3.6943E+02      0.0000E+00      0.0000E+00      2.3331E-01      1.9977E+02   
   3.8392E+01      3.6978E+02      0.0000E+00      0.0000E+00      2.3804E-01      1.9976E+02   
   3.8567E+01      3.7013E+02      0.0000E+00      0.0000E+00      2.4287E-01      1.9976E+02   
   3.8742E+01      3.7048E+02      0.0000E+00      0.0000E+00      2.4781E-01      1.9975E+02   
   3.8917E+01      3.7083E+02      0.0000E+00      0.0000E+00      2.5285E-01      1.9975E+02   
   3.9092E+01      3.7118E+02      0.0000E+00      0.0000E+00      2.5801E-01      1.9974E+02   
   3.9267E+01      3.7153E+02      0.0000E+00      0.0000E+00      2.6327E-01      1.9974E+02   
   3.9442E+01      3.7188E+02      0.0000E+00      0.0000E+00      2.6865E-01      1.9973E+02   
   3.9617E+01      3.7223E+02      0.0000E+00      0.0000E+00      2.7414E-01      1.9973E+02   
   3.9792E+01      3.7258E+02      0.0000E+00      0.0000E+00      2.7975E-01      1.9972E+02   
   3.9967E+01      3.7293E+02      0.0000E+00      0.0000E+00      2.8548E-01      1.9971E+02   
   4.0142E+01      3.7328E+02      0.0000E+00      0.0000E+00      2.9133E-01      1.9971E+02   
   4.0317E+01      3.7363E+02      0.0000E+00      0.0000E+00      2.9730E-01      1.9970E+02   
   4.0492E+01      3.7398E+02      0.0000E+00      0.0000E+00      3.0339E-01      1.9970E+02   
   4.0667E+01      3.7433E+02      0.0000E+00      0.0000E+00      3.0962E-01      1.9969E+02   
   4.0842E+01      3.7468E+02      0.0000E+00      0.0000E+00      3.1597E-01      1.9968E+02   
   4.1017E+01      3.7503E+02      0.0000E+00      0.0000E+00      3.2245E-01      1.9968E+02   
   4.1192E+01      3.7538E+02      0.0000E+00      0.0000E+00      3.2906E-01      1.9967E+02   
   4.1367E+01      3.7573E+02      0.0000E+00      0.0000E+00      3.3581E-01      1.9966E+02   
   4.1542E+01      3.7608E+02      0.0000E+00      0.0000E+00      3.4269E-01      1.9966E+02   
   4.1717E+01      3.7643E+02      0.0000E+00      0.0000E+00      3.4972E-01      1.9965E+02   
   4.1892E+01      3.7678E+02      0.0000E+00      0.0000E+00      3.5688E-01      1.9964E+02   
   4.2067E+01      3.7713E+02      0.0000E+00      0.0000E+00      3.6419E-01      1.9964E+02   
   4.2242E+01      3.7748E+02      0.0000E+00      0.0000E+00      3.7164E-01      1.9963E+02   
   4.2417E+01      3.7783E+02      0.0000E+00      0.0000E+00      3.7924E-01      1.9962E+02   
   4.2592E+01      3.7818E+02      0.0000E+00      0.0000E+00      3.8698E-01      1.9961E+02   
   4.2767E+01      3.7853E+02      0.0000E+00      0.0000E+00      3.9488E-01      1.9961E+02   
   4.2942E+01      3.7888E+02      0.0000E+00      0.0000E+00      4.0293E-01      1.9960E+02   
   4.3117E+01      3.7923E+02      0.0000E+00      0.0000E+00      4.1114E-01      1.9959E+02   
   4.3292E+01      3.7958E+02      0.0000E+00      0.0000E+00      4.1950E-01      1.9958E+02   
   4.3467E+01      3.7993E+02      0.0000E+00      0.0000E+00      4.2803E-01      1.9957E+02   
   4.3642E+01      3.8028E+02      0.0000E+00      0.0000E+00      4.3671E-01      1.9956E+02   
   4.3817E+01      3.8063E+02      0.0000E+00      0.0000E+00      4.4556E-01      1.9955E+02   
   4.3992E+01      3.8098E+02      0.0000E+00      0.0000E+00      4.5458E-01      1.9955E+02   
   4.4167E+01      3.8133E+02      0.0000E+00      0.0000E+00      4.6376E-01      1.9954E+02   
   4.4342E+01      3.8168E+02      0.0000E+00      0.0000E+00      4.7312E-01      1.9953E+02   
   4.4517E+01      3.8203E+02      0.0000E+00      0.0000E+00      4.8265E-01      1.9952E+02   
   4.4692E+01      3.8238E+02      0.0000E+00      0.0000E+00      4.9235E-01      1.9951E+02   
   4.4867E+01      3.8273E+02      0.0000E+00      0.0000E+00      5.0223E-01      1.9950E+02   
   4.5042E+01      3.8308E+02      0.0000E+00      0.0000E+00      5.1229E-01      1.9949E+02   
   4.5217E+01      3.8343E+02      0.0000E+00      0.0000E+00      5.2253E-01      1.9948E+02   
   4.5392E+01      3.8378E+02      0.0000E+00      0.0000E+00      5.3295E-01      1.9947E+02   
   4.5567E+01      3.8413E+02      0.0000E+00      0.0000E+00      5.4356E-01      1.9946E+02   
   4.5742E+01      3.8448E+02      0.0000E+00      0.0000E+00      5.5435E-01      1.9945E+02   
   4.5917E+01      3.8483E+02      0.0000E+00      0.0000E+00      5.6534E-01      1.9943E+02   
   4.6092E+01      3.8518E+02      0.0000E+00      0.0000E+00      5.7652E-01      1.9942E+02   
   4.6267E+01      3.8553E+02      0.0000E+00      0.0000E+00      5.8789E-01      1.9941E+02   
   4.6442E+01      3.8588E+02      0.0000E+00      0.0000E+00      5.9946E-01      1.9940E+02   
   4.6617E+01      3.8623E+02      0.0000E+00      0.0000E+00      6.1123E-01      1.9939E+02   
   4.6792E+01      3.8658E+02      0.0000E+00      0.0000E+00      6.2320E-01      1.9938E+02   
   4.6967E+01      3.8693E+02      0.0000E+00      0.0000E+00      6.3537E-01      1.9936E+02   
   4.7142E+01      3.8728E+02      0.0000E+00      0.0000E+00      6.4775E-01      1.9935E+02   
   4.7317E+01      3.8763E+02      0.0000E+00      0.0000E+00      6.6033E-01      1.9934E+02   
   4.7492E+01      3.8798E+02      0.0000E+00      0.0000E+00      6.7312E-01      1.9933E+02   
   4.7667E+01      3.8833E+02      0.0000E+00      0.0000E+00      6.8613E-01      1.9931E+02   
   4.7842E+01      3.8868E+02      0.0000E+00      0.0000E+00      6.9934E-01      1.9930E+02   
   4.8017E+01      3.8903E+02      0.0000E+00      0.0000E+00      7.1278E-01      1.9929E+02   
   4.8192E+01      3.8938E+02      0.0000E+00      0.0000E+00      7.2643E-01      1.9927E+02   
   4.8367E+01      3.8973E+02      0.0000E+00      0.0000E+00      7.4029E-01      1.9926E+02   
