Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   9.2000E+01      4.1567E+02      0.0000E+00      0.0000E+00      1.7604E-01      1.9982E+02   
   9.3500E+01      4.1767E+02      0.0000E+00      0.0000E+00      1.9216E-01      1.9981E+02   
   9.5000E+01      4.1967E+02      0.0000E+00      0.0000E+00      2.1012E-01      1.9979E+02   
   9.6500E+01      4.2167E+02      0.0000E+00      0.0000E+00      2.3009E-01      1.9977E+02   
   9.8000E+01      4.2367E+02      0.0000E+00      0.0000E+00      2.5228E-01      1.9975E+02   
   9.9500E+01      4.2567E+02      0.0000E+00      0.0000E+00      2.7691E-01      1.9972E+02   
   1.0100E+02      4.2767E+02      0.0000E+00      0.0000E+00      3.0420E-01      1.9970E+02   
   1.0250E+02      4.2967E+02      0.0000E+00      0.0000E+00      3.3442E-01      1.9967E+02   
   1.0400E+02      4.3167E+02      0.0000E+00      0.0000E+00      3.6783E-01      1.9963E+02   
   1.0550E+02      4.3367E+02      0.0000E+00      0.0000E+00      4.0472E-01      1.9960E+02   
   1.0700E+02      4.3567E+02      0.0000E+00      0.0000E+00      4.4541E-01      1.9955E+02   
   1.0850E+02      4.3767E+02      0.0000E+00      0.0000E+00      4.9024E-01      1.9951E+02   
   1.1000E+02      4.3967E+02      0.0000E+00      0.0000E+00      5.3957E-01      1.9946E+02   
   1.1150E+02      4.4167E+02      0.0000E+00      0.0000E+00      5.9379E-01      1.9941E+02   
   1.1250E+02      4.4300E+02      0.0000E+00      0.0000E+00      6.3344E-01      1.9937E+02   
   1.1354E+02      4.4439E+02      0.0000E+00      0.0000E+00      6.7771E-01      1.9932E+02   
   1.1463E+02      4.4584E+02      0.0000E+00      0.0000E+00      7.2736E-01      1.9927E+02   
   1.1578E+02      4.4737E+02      0.0000E+00      0.0000E+00      7.8329E-01      1.9922E+02   
   1.1698E+02      4.4898E+02      0.0000E+00      0.0000E+00      8.4664E-01      1.9915E+02   
   1.1826E+02      4.5067E+02      0.0000E+00      0.0000E+00      9.1881E-01      1.9908E+02   
   1.1960E+02      4.5247E+02      0.0000E+00      0.0000E+00      1.0015E+00      1.9900E+02   
   1.2104E+02      4.5438E+02      0.0000E+00      0.0000E+00      1.0970E+00      1.9890E+02   
   1.2256E+02      4.5642E+02      0.0000E+00      0.0000E+00      1.2080E+00      1.9879E+02   
   1.2420E+02      4.5859E+02      0.0000E+00      0.0000E+00      1.3383E+00      1.9866E+02   
   1.2595E+02      4.6093E+02      0.0000E+00      0.0000E+00      1.4925E+00      1.9851E+02   
   1.2784E+02      4.6345E+02      0.0000E+00      0.0000E+00      1.6769E+00      1.9832E+02   
   1.2884E+02      4.6479E+02      0.0000E+00      0.0000E+00      1.7831E+00      1.9822E+02   
   1.2989E+02      4.6619E+02      0.0000E+00      0.0000E+00      1.9003E+00      1.9810E+02   
   1.3098E+02      4.6764E+02      0.0000E+00      0.0000E+00      2.0302E+00      1.9797E+02   
   1.3213E+02      4.6917E+02      0.0000E+00      0.0000E+00      2.1746E+00      1.9783E+02   
   1.3333E+02      4.7077E+02      0.0000E+00      0.0000E+00      2.3358E+00      1.9766E+02   
   1.3459E+02      4.7245E+02      0.0000E+00      0.0000E+00      2.5165E+00      1.9748E+02   
   1.3591E+02      4.7421E+02      0.0000E+00      0.0000E+00      2.7202E+00      1.9728E+02   
   1.3731E+02      4.7608E+02      0.0000E+00      0.0000E+00      2.9509E+00      1.9705E+02   
   1.3879E+02      4.7805E+02      0.0000E+00      0.0000E+00      3.2136E+00      1.9679E+02   
   1.4036E+02      4.8014E+02      0.0000E+00      0.0000E+00      3.5146E+00      1.9649E+02   
   1.4202E+02      4.8236E+02      0.0000E+00      0.0000E+00      3.8617E+00      1.9614E+02   
   1.4380E+02      4.8474E+02      0.0000E+00      0.0000E+00      4.2651E+00      1.9573E+02   
   1.4571E+02      4.8728E+02      0.0000E+00      0.0000E+00      4.7376E+00      1.9526E+02   
   1.4776E+02      4.9002E+02      0.0000E+00      0.0000E+00      5.2960E+00      1.9470E+02   
   1.4998E+02      4.9298E+02      0.0000E+00      0.0000E+00      5.9627E+00      1.9404E+02   
   1.5240E+02      4.9620E+02      0.0000E+00      0.0000E+00      6.7676E+00      1.9323E+02   
   1.5504E+02      4.9971E+02      0.0000E+00      0.0000E+00      7.7519E+00      1.9225E+02   
   1.5794E+02      5.0359E+02      0.0000E+00      0.0000E+00      8.9730E+00      1.9103E+02   
   1.6117E+02      5.0790E+02      0.0000E+00      0.0000E+00      1.0513E+01      1.8949E+02   
   1.6480E+02      5.1273E+02      0.0000E+00      0.0000E+00      1.2494E+01      1.8751E+02   
   1.6892E+02      5.1822E+02      0.0000E+00      0.0000E+00      1.5098E+01      1.8490E+02   
   1.7366E+02      5.2455E+02      0.0000E+00      0.0000E+00      1.8613E+01      1.8139E+02   
   1.7923E+02      5.3198E+02      0.0000E+00      0.0000E+00      2.3509E+01      1.7649E+02   
   1.8592E+02      5.4089E+02      0.0000E+00      0.0000E+00      3.0592E+01      1.6941E+02   
   1.9420E+02      5.5193E+02      0.0000E+00      0.0000E+00      3.7777E+01      1.6222E+02   
   2.0134E+02      5.6145E+02      0.0000E+00      0.0000E+00      4.4518E+01      1.5548E+02   
   2.0740E+02      5.6954E+02      0.0000E+00      0.0000E+00      5.0807E+01      1.4919E+02   
   2.1270E+02      5.7660E+02      0.0000E+00      0.0000E+00      5.6694E+01      1.4331E+02   
   2.1742E+02      5.8290E+02      0.0000E+00      0.0000E+00      6.2240E+01      1.3776E+02   
   2.2170E+02      5.8860E+02      0.0000E+00      0.0000E+00      6.7501E+01      1.3250E+02   
   2.2561E+02      5.9381E+02      0.0000E+00      0.0000E+00      7.2521E+01      1.2748E+02   
   2.2922E+02      5.9863E+02      0.0000E+00      0.0000E+00      7.7337E+01      1.2266E+02   
   2.3258E+02      6.0311E+02      0.0000E+00      0.0000E+00      8.1977E+01      1.1802E+02   
   2.3572E+02      6.0730E+02      0.0000E+00      0.0000E+00      8.6464E+01      1.1354E+02   
   2.3868E+02      6.1124E+02      0.0000E+00      0.0000E+00      9.0815E+01      1.0918E+02   
   2.4148E+02      6.1497E+02      0.0000E+00      0.0000E+00      9.5046E+01      1.0495E+02   
   2.4413E+02      6.1850E+02      0.0000E+00      0.0000E+00      9.9168E+01      1.0083E+02   
   2.4665E+02      6.2187E+02      0.0000E+00      0.0000E+00      1.0319E+02      9.6809E+01   
   2.4906E+02      6.2508E+02      0.0000E+00      0.0000E+00      1.0712E+02      9.2876E+01   
   2.5136E+02      6.2815E+02      0.0000E+00      0.0000E+00      1.1097E+02      8.9026E+01   
   2.5357E+02      6.3109E+02      0.0000E+00      0.0000E+00      1.1475E+02      8.5252E+01   
   2.5569E+02      6.3393E+02      0.0000E+00      0.0000E+00      1.1845E+02      8.1549E+01   
   2.5774E+02      6.3665E+02      0.0000E+00      0.0000E+00      1.2209E+02      7.7912E+01   
   2.5971E+02      6.3928E+02      0.0000E+00      0.0000E+00      1.2566E+02      7.4338E+01   
   2.6162E+02      6.4182E+02      0.0000E+00      0.0000E+00      1.2918E+02      7.0821E+01   
   2.6346E+02      6.4428E+02      0.0000E+00      0.0000E+00      1.3264E+02      6.7360E+01   
   2.6525E+02      6.4666E+02      0.0000E+00      0.0000E+00      1.3605E+02      6.3950E+01   
   2.6698E+02      6.4897E+02      0.0000E+00      0.0000E+00      1.3941E+02      6.0589E+01   
   2.6866E+02      6.5121E+02      0.0000E+00      0.0000E+00      1.4273E+02      5.7274E+01   
   2.7030E+02      6.5339E+02      0.0000E+00      0.0000E+00      1.4600E+02      5.4004E+01   
   2.7189E+02      6.5552E+02      0.0000E+00      0.0000E+00      1.4922E+02      5.0775E+01   
   2.7344E+02      6.5758E+02      0.0000E+00      0.0000E+00      1.5241E+02      4.7587E+01   
   2.7495E+02      6.5960E+02      0.0000E+00      0.0000E+00      1.5556E+02      4.4437E+01   
   2.7642E+02      6.6156E+02      0.0000E+00      0.0000E+00      1.5868E+02      4.1323E+01   
   2.7786E+02      6.6348E+02      0.0000E+00      0.0000E+00      1.6175E+02      3.8245E+01   
   2.7926E+02      6.6535E+02      0.0000E+00      0.0000E+00      1.6480E+02      3.5201E+01   
   2.8064E+02      6.6718E+02      0.0000E+00      0.0000E+00      1.6781E+02      3.2188E+01   
   2.8198E+02      6.6898E+02      0.0000E+00      0.0000E+00      1.7079E+02      2.9207E+01   
   2.8330E+02      6.7073E+02      0.0000E+00      0.0000E+00      1.7374E+02      2.6256E+01   
   2.8459E+02      6.7245E+02      0.0000E+00      0.0000E+00      1.7667E+02      2.3334E+01   
   2.8585E+02      6.7413E+02      0.0000E+00      0.0000E+00      1.7956E+02      2.0440E+01   
   2.8708E+02      6.7578E+02      0.0000E+00      0.0000E+00      1.8243E+02      1.7573E+01   
   2.8830E+02      6.7740E+02      0.0000E+00      0.0000E+00      1.8527E+02      1.4732E+01   
   2.8949E+02      6.7899E+02      0.0000E+00      0.0000E+00      1.8808E+02      1.1917E+01   
   2.9066E+02      6.8055E+02      0.0000E+00      0.0000E+00      1.9087E+02      9.1252E+00   
   2.9181E+02      6.8208E+02      0.0000E+00      0.0000E+00      1.9364E+02      6.3576E+00   
   2.9294E+02      6.8358E+02      0.0000E+00      0.0000E+00      1.9639E+02      3.6130E+00   
   2.9405E+02      6.8506E+02      0.0000E+00      0.0000E+00      1.9911E+02      8.9061E-01   
   2.9514E+02      6.8651E+02      0.0000E+00      0.0000E+00      1.9936E+02      6.3904E-01   
   2.9624E+02      6.8798E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   2.9733E+02      6.8945E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   2.9843E+02      6.9091E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   2.9953E+02      6.9238E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0063E+02      6.9384E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0173E+02      6.9531E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0283E+02      6.9677E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0393E+02      6.9824E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0503E+02      6.9971E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0613E+02      7.0117E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0723E+02      7.0264E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0833E+02      7.0410E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.0943E+02      7.0557E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1053E+02      7.0704E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1163E+02      7.0850E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1273E+02      7.0997E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1382E+02      7.1143E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1492E+02      7.1290E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1602E+02      7.1436E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1712E+02      7.1583E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1822E+02      7.1730E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.1932E+02      7.1876E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.2042E+02      7.2023E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
