Results for node = 1
    time [m]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   5.3167E+00      3.1958E+02      0.0000E+00      0.0000E+00      4.9315E-02      1.9995E+02   
   5.4917E+00      3.2046E+02      0.0000E+00      0.0000E+00      4.9393E-02      1.9995E+02   
   5.6667E+00      3.2133E+02      0.0000E+00      0.0000E+00      4.9478E-02      1.9995E+02   
   5.8417E+00      3.2221E+02      0.0000E+00      0.0000E+00      4.9573E-02      1.9995E+02   
   6.0167E+00      3.2308E+02      0.0000E+00      0.0000E+00      4.9676E-02      1.9995E+02   
   6.1917E+00      3.2396E+02      0.0000E+00      0.0000E+00      4.9790E-02      1.9995E+02   
   6.3667E+00      3.2483E+02      0.0000E+00      0.0000E+00      4.9914E-02      1.9995E+02   
   6.5417E+00      3.2571E+02      0.0000E+00      0.0000E+00      5.0051E-02      1.9995E+02   
   6.7167E+00      3.2658E+02      0.0000E+00      0.0000E+00      5.0200E-02      1.9995E+02   
   6.8917E+00      3.2746E+02      0.0000E+00      0.0000E+00      5.0362E-02      1.9995E+02   
   7.0667E+00      3.2833E+02      0.0000E+00      0.0000E+00      5.0540E-02      1.9995E+02   
   7.2417E+00      3.2921E+02      0.0000E+00      0.0000E+00      5.0734E-02      1.9995E+02   
   7.4167E+00      3.3008E+02      0.0000E+00      0.0000E+00      5.0945E-02      1.9995E+02   
   7.5917E+00      3.3096E+02      0.0000E+00      0.0000E+00      5.1174E-02      1.9995E+02   
   7.7667E+00      3.3183E+02      0.0000E+00      0.0000E+00      5.1424E-02      1.9995E+02   
   7.9417E+00      3.3271E+02      0.0000E+00      0.0000E+00      5.1695E-02      1.9995E+02   
   8.1167E+00      3.3358E+02      0.0000E+00      0.0000E+00      5.1990E-02      1.9995E+02   
   8.2917E+00      3.3446E+02      0.0000E+00      0.0000E+00      5.2310E-02      1.9995E+02   
   8.4667E+00      3.3533E+02      0.0000E+00      0.0000E+00      5.2656E-02      1.9995E+02   
   8.6417E+00      3.3621E+02      0.0000E+00      0.0000E+00      5.3032E-02      1.9995E+02   
   8.8167E+00      3.3708E+02      0.0000E+00      0.0000E+00      5.3438E-02      1.9995E+02   
   8.9917E+00      3.3796E+02      0.0000E+00      0.0000E+00      5.3879E-02      1.9995E+02   
   9.1667E+00      3.3883E+02      0.0000E+00      0.0000E+00      5.4354E-02      1.9995E+02   
   9.3417E+00      3.3971E+02      0.0000E+00      0.0000E+00      5.4868E-02      1.9995E+02   
   9.5167E+00      3.4058E+02      0.0000E+00      0.0000E+00      5.5424E-02      1.9994E+02   
   9.6917E+00      3.4146E+02      0.0000E+00      0.0000E+00      5.6023E-02      1.9994E+02   
   9.8667E+00      3.4233E+02      0.0000E+00      0.0000E+00      5.6669E-02      1.9994E+02   
   1.0042E+01      3.4321E+02      0.0000E+00      0.0000E+00      5.7366E-02      1.9994E+02   
   1.0217E+01      3.4408E+02      0.0000E+00      0.0000E+00      5.8116E-02      1.9994E+02   
   1.0392E+01      3.4496E+02      0.0000E+00      0.0000E+00      5.8924E-02      1.9994E+02   
   1.0567E+01      3.4583E+02      0.0000E+00      0.0000E+00      5.9793E-02      1.9994E+02   
   1.0742E+01      3.4671E+02      0.0000E+00      0.0000E+00      6.0728E-02      1.9994E+02   
   1.0917E+01      3.4758E+02      0.0000E+00      0.0000E+00      6.1733E-02      1.9994E+02   
   1.1092E+01      3.4846E+02      0.0000E+00      0.0000E+00      6.2813E-02      1.9994E+02   
   1.1267E+01      3.4933E+02      0.0000E+00      0.0000E+00      6.3972E-02      1.9994E+02   
   1.1442E+01      3.5021E+02      0.0000E+00      0.0000E+00      6.5215E-02      1.9993E+02   
   1.1617E+01      3.5108E+02      0.0000E+00      0.0000E+00      6.6549E-02      1.9993E+02   
   1.1792E+01      3.5196E+02      0.0000E+00      0.0000E+00      6.7979E-02      1.9993E+02   
   1.1967E+01      3.5283E+02      0.0000E+00      0.0000E+00      6.9511E-02      1.9993E+02   
   1.2142E+01      3.5371E+02      0.0000E+00      0.0000E+00      7.1152E-02      1.9993E+02   
   1.2317E+01      3.5458E+02      0.0000E+00      0.0000E+00      7.2908E-02      1.9993E+02   
   1.2492E+01      3.5546E+02      0.0000E+00      0.0000E+00      7.4786E-02      1.9993E+02   
   1.2667E+01      3.5633E+02      0.0000E+00      0.0000E+00      7.6795E-02      1.9992E+02   
   1.2842E+01      3.5721E+02      0.0000E+00      0.0000E+00      7.8942E-02      1.9992E+02   
   1.3017E+01      3.5808E+02      0.0000E+00      0.0000E+00      8.1235E-02      1.9992E+02   
   1.3192E+01      3.5896E+02      0.0000E+00      0.0000E+00      8.3683E-02      1.9992E+02   
   1.3367E+01      3.5983E+02      0.0000E+00      0.0000E+00      8.6296E-02      1.9991E+02   
   1.3542E+01      3.6071E+02      0.0000E+00      0.0000E+00      8.9084E-02      1.9991E+02   
   1.3717E+01      3.6158E+02      0.0000E+00      0.0000E+00      9.2055E-02      1.9991E+02   
   1.3892E+01      3.6246E+02      0.0000E+00      0.0000E+00      9.5222E-02      1.9990E+02   
   1.4067E+01      3.6333E+02      0.0000E+00      0.0000E+00      9.8595E-02      1.9990E+02   
   1.4242E+01      3.6421E+02      0.0000E+00      0.0000E+00      1.0219E-01      1.9990E+02   
   1.4417E+01      3.6508E+02      0.0000E+00      0.0000E+00      1.0601E-01      1.9989E+02   
   1.4592E+01      3.6596E+02      0.0000E+00      0.0000E+00      1.1007E-01      1.9989E+02   
   1.4767E+01      3.6683E+02      0.0000E+00      0.0000E+00      1.1440E-01      1.9989E+02   
   1.4942E+01      3.6771E+02      0.0000E+00      0.0000E+00      1.1899E-01      1.9988E+02   
   1.5117E+01      3.6858E+02      0.0000E+00      0.0000E+00      1.2387E-01      1.9988E+02   
   1.5292E+01      3.6946E+02      0.0000E+00      0.0000E+00      1.2905E-01      1.9987E+02   
   1.5467E+01      3.7033E+02      0.0000E+00      0.0000E+00      1.3455E-01      1.9987E+02   
   1.5642E+01      3.7121E+02      0.0000E+00      0.0000E+00      1.4038E-01      1.9986E+02   
   1.5817E+01      3.7208E+02      0.0000E+00      0.0000E+00      1.4656E-01      1.9985E+02   
   1.5992E+01      3.7296E+02      0.0000E+00      0.0000E+00      1.5312E-01      1.9985E+02   
   1.6167E+01      3.7383E+02      0.0000E+00      0.0000E+00      1.6006E-01      1.9984E+02   
   1.6342E+01      3.7471E+02      0.0000E+00      0.0000E+00      1.6741E-01      1.9983E+02   
   1.6517E+01      3.7558E+02      0.0000E+00      0.0000E+00      1.7519E-01      1.9982E+02   
   1.6692E+01      3.7646E+02      0.0000E+00      0.0000E+00      1.8342E-01      1.9982E+02   
   1.6867E+01      3.7733E+02      0.0000E+00      0.0000E+00      1.9212E-01      1.9981E+02   
   1.7042E+01      3.7821E+02      0.0000E+00      0.0000E+00      2.0132E-01      1.9980E+02   
   1.7217E+01      3.7908E+02      0.0000E+00      0.0000E+00      2.1104E-01      1.9979E+02   
   1.7392E+01      3.7996E+02      0.0000E+00      0.0000E+00      2.2130E-01      1.9978E+02   
   1.7567E+01      3.8083E+02      0.0000E+00      0.0000E+00      2.3212E-01      1.9977E+02   
   1.7742E+01      3.8171E+02      0.0000E+00      0.0000E+00      2.4355E-01      1.9976E+02   
   1.7917E+01      3.8258E+02      0.0000E+00      0.0000E+00      2.5560E-01      1.9974E+02   
   1.8092E+01      3.8346E+02      0.0000E+00      0.0000E+00      2.6829E-01      1.9973E+02   
   1.8267E+01      3.8433E+02      0.0000E+00      0.0000E+00      2.8167E-01      1.9972E+02   
   1.8442E+01      3.8521E+02      0.0000E+00      0.0000E+00      2.9576E-01      1.9970E+02   
   1.8617E+01      3.8608E+02      0.0000E+00      0.0000E+00      3.1058E-01      1.9969E+02   
   1.8792E+01      3.8696E+02      0.0000E+00      0.0000E+00      3.2618E-01      1.9967E+02   
   1.8967E+01      3.8783E+02      0.0000E+00      0.0000E+00      3.4258E-01      1.9966E+02   
   1.9142E+01      3.8871E+02      0.0000E+00      0.0000E+00      3.5982E-01      1.9964E+02   
   1.9317E+01      3.8958E+02      0.0000E+00      0.0000E+00      3.7793E-01      1.9962E+02   
   1.9492E+01      3.9046E+02      0.0000E+00      0.0000E+00      3.9694E-01      1.9960E+02   
   1.9667E+01      3.9133E+02      0.0000E+00      0.0000E+00      4.1690E-01      1.9958E+02   
   1.9842E+01      3.9221E+02      0.0000E+00      0.0000E+00      4.3784E-01      1.9956E+02   
   2.0017E+01      3.9308E+02      0.0000E+00      0.0000E+00      4.5979E-01      1.9954E+02   
   2.0192E+01      3.9396E+02      0.0000E+00      0.0000E+00      4.8280E-01      1.9952E+02   
   2.0367E+01      3.9483E+02      0.0000E+00      0.0000E+00      5.0690E-01      1.9949E+02   
   2.0542E+01      3.9571E+02      0.0000E+00      0.0000E+00      5.3214E-01      1.9947E+02   
   2.0717E+01      3.9658E+02      0.0000E+00      0.0000E+00      5.5854E-01      1.9944E+02   
   2.0892E+01      3.9746E+02      0.0000E+00      0.0000E+00      5.8617E-01      1.9941E+02   
   2.1067E+01      3.9833E+02      0.0000E+00      0.0000E+00      6.1504E-01      1.9938E+02   
   2.1242E+01      3.9921E+02      0.0000E+00      0.0000E+00      6.4522E-01      1.9935E+02   
   2.1417E+01      4.0008E+02      0.0000E+00      0.0000E+00      6.7673E-01      1.9932E+02   
   2.1592E+01      4.0096E+02      0.0000E+00      0.0000E+00      7.0963E-01      1.9929E+02   
   2.1767E+01      4.0183E+02      0.0000E+00      0.0000E+00      7.4395E-01      1.9926E+02   
   2.1942E+01      4.0271E+02      0.0000E+00      0.0000E+00      7.7974E-01      1.9922E+02   
   2.2117E+01      4.0358E+02      0.0000E+00      0.0000E+00      8.1705E-01      1.9918E+02   
   2.2292E+01      4.0446E+02      0.0000E+00      0.0000E+00      8.5591E-01      1.9914E+02   
   2.2467E+01      4.0533E+02      0.0000E+00      0.0000E+00      8.9638E-01      1.9910E+02   
   2.2642E+01      4.0621E+02      0.0000E+00      0.0000E+00      9.3849E-01      1.9906E+02   
   2.2817E+01      4.0708E+02      0.0000E+00      0.0000E+00      9.8229E-01      1.9902E+02   
   2.2992E+01      4.0796E+02      0.0000E+00      0.0000E+00      1.0278E+00      1.9897E+02   
   2.3167E+01      4.0883E+02      0.0000E+00      0.0000E+00      1.0751E+00      1.9892E+02   
   2.3342E+01      4.0971E+02      0.0000E+00      0.0000E+00      1.1243E+00      1.9888E+02   
   2.3517E+01      4.1058E+02      0.0000E+00      0.0000E+00      1.1753E+00      1.9882E+02   
   2.3692E+01      4.1146E+02      0.0000E+00      0.0000E+00      1.2282E+00      1.9877E+02   
   2.3867E+01      4.1233E+02      0.0000E+00      0.0000E+00      1.2830E+00      1.9872E+02   
   2.4042E+01      4.1321E+02      0.0000E+00      0.0000E+00      1.3399E+00      1.9866E+02   
   2.4217E+01      4.1408E+02      0.0000E+00      0.0000E+00      1.3987E+00      1.9860E+02   
   2.4392E+01      4.1496E+02      0.0000E+00      0.0000E+00      1.4597E+00      1.9854E+02   
   2.4567E+01      4.1583E+02      0.0000E+00      0.0000E+00      1.5227E+00      1.9848E+02   
   2.4742E+01      4.1671E+02      0.0000E+00      0.0000E+00      1.5879E+00      1.9841E+02   
   2.4917E+01      4.1758E+02      0.0000E+00      0.0000E+00      1.6553E+00      1.9834E+02   
   2.5092E+01      4.1846E+02      0.0000E+00      0.0000E+00      1.7249E+00      1.9828E+02   
   2.5267E+01      4.1933E+02      0.0000E+00      0.0000E+00      1.7967E+00      1.9820E+02   
   2.5442E+01      4.2021E+02      0.0000E+00      0.0000E+00      1.8709E+00      1.9813E+02   
   2.5617E+01      4.2108E+02      0.0000E+00      0.0000E+00      1.9473E+00      1.9805E+02   
   2.5792E+01      4.2196E+02      0.0000E+00      0.0000E+00      2.0261E+00      1.9797E+02   
   2.5967E+01      4.2283E+02      0.0000E+00      0.0000E+00      2.1073E+00      1.9789E+02   
   2.6142E+01      4.2371E+02      0.0000E+00      0.0000E+00      2.1908E+00      1.9781E+02   
   2.6317E+01      4.2458E+02      0.0000E+00      0.0000E+00      2.2768E+00      1.9772E+02   
   2.6492E+01      4.2546E+02      0.0000E+00      0.0000E+00      2.3652E+00      1.9763E+02   
   2.6667E+01      4.2633E+02      0.0000E+00      0.0000E+00      2.4561E+00      1.9754E+02   
   2.6842E+01      4.2721E+02      0.0000E+00      0.0000E+00      2.5495E+00      1.9745E+02   
   2.7017E+01      4.2808E+02      0.0000E+00      0.0000E+00      2.6453E+00      1.9735E+02   
   2.7192E+01      4.2896E+02      0.0000E+00      0.0000E+00      2.7437E+00      1.9726E+02   
   2.7367E+01      4.2983E+02      0.0000E+00      0.0000E+00      2.8446E+00      1.9716E+02   
   2.7542E+01      4.3071E+02      0.0000E+00      0.0000E+00      2.9481E+00      1.9705E+02   
   2.7717E+01      4.3158E+02      0.0000E+00      0.0000E+00      3.0541E+00      1.9695E+02   
   2.7892E+01      4.3246E+02      0.0000E+00      0.0000E+00      3.1627E+00      1.9684E+02   
   2.8067E+01      4.3333E+02      0.0000E+00      0.0000E+00      3.2738E+00      1.9673E+02   
   2.8242E+01      4.3421E+02      0.0000E+00      0.0000E+00      3.3874E+00      1.9661E+02   
   2.8417E+01      4.3508E+02      0.0000E+00      0.0000E+00      3.5037E+00      1.9650E+02   
   2.8592E+01      4.3596E+02      0.0000E+00      0.0000E+00      3.6225E+00      1.9638E+02   
   2.8767E+01      4.3683E+02      0.0000E+00      0.0000E+00      3.7438E+00      1.9626E+02   
   2.8942E+01      4.3771E+02      0.0000E+00      0.0000E+00      3.8678E+00      1.9613E+02   
   2.9117E+01      4.3858E+02      0.0000E+00      0.0000E+00      3.9942E+00      1.9601E+02   
   2.9292E+01      4.3946E+02      0.0000E+00      0.0000E+00      4.1232E+00      1.9588E+02   
   2.9467E+01      4.4033E+02      0.0000E+00      0.0000E+00      4.2548E+00      1.9575E+02   
   2.9642E+01      4.4121E+02      0.0000E+00      0.0000E+00      4.3889E+00      1.9561E+02   
   2.9817E+01      4.4208E+02      0.0000E+00      0.0000E+00      4.5255E+00      1.9547E+02   
   2.9985E+01      4.4292E+02      0.0000E+00      0.0000E+00      4.6592E+00      1.9534E+02   
   3.0158E+01      4.4379E+02      0.0000E+00      0.0000E+00      4.7992E+00      1.9520E+02   
   3.0327E+01      4.4463E+02      0.0000E+00      0.0000E+00      4.9385E+00      1.9506E+02   
   3.0501E+01      4.4550E+02      0.0000E+00      0.0000E+00      5.0843E+00      1.9492E+02   
   3.0671E+01      4.4635E+02      0.0000E+00      0.0000E+00      5.2288E+00      1.9477E+02   
   3.0846E+01      4.4723E+02      0.0000E+00      0.0000E+00      5.3801E+00      1.9462E+02   
   3.1015E+01      4.4808E+02      0.0000E+00      0.0000E+00      5.5294E+00      1.9447E+02   
   3.1190E+01      4.4895E+02      0.0000E+00      0.0000E+00      5.6855E+00      1.9431E+02   
   3.1360E+01      4.4980E+02      0.0000E+00      0.0000E+00      5.8390E+00      1.9416E+02   
   3.1534E+01      4.5067E+02      0.0000E+00      0.0000E+00      5.9993E+00      1.9400E+02   
   3.1702E+01      4.5151E+02      0.0000E+00      0.0000E+00      6.1561E+00      1.9384E+02   
   3.1875E+01      4.5238E+02      0.0000E+00      0.0000E+00      6.3197E+00      1.9368E+02   
   3.2053E+01      4.5327E+02      0.0000E+00      0.0000E+00      6.4904E+00      1.9351E+02   
   3.2224E+01      4.5412E+02      0.0000E+00      0.0000E+00      6.6567E+00      1.9334E+02   
   3.2400E+01      4.5500E+02      0.0000E+00      0.0000E+00      6.8301E+00      1.9317E+02   
   3.2568E+01      4.5584E+02      0.0000E+00      0.0000E+00      6.9978E+00      1.9300E+02   
   3.2740E+01      4.5670E+02      0.0000E+00      0.0000E+00      7.1725E+00      1.9283E+02   
   3.2918E+01      4.5759E+02      0.0000E+00      0.0000E+00      7.3545E+00      1.9265E+02   
   3.3086E+01      4.5843E+02      0.0000E+00      0.0000E+00      7.5295E+00      1.9247E+02   
   3.3259E+01      4.5930E+02      0.0000E+00      0.0000E+00      7.7115E+00      1.9229E+02   
   3.3437E+01      4.6019E+02      0.0000E+00      0.0000E+00      7.9011E+00      1.9210E+02   
   3.3605E+01      4.6102E+02      0.0000E+00      0.0000E+00      8.0819E+00      1.9192E+02   
   3.3777E+01      4.6189E+02      0.0000E+00      0.0000E+00      8.2699E+00      1.9173E+02   
   3.3954E+01      4.6277E+02      0.0000E+00      0.0000E+00      8.4654E+00      1.9153E+02   
   3.4137E+01      4.6368E+02      0.0000E+00      0.0000E+00      8.6691E+00      1.9133E+02   
   3.4307E+01      4.6453E+02      0.0000E+00      0.0000E+00      8.8617E+00      1.9114E+02   
   3.4482E+01      4.6541E+02      0.0000E+00      0.0000E+00      9.0619E+00      1.9094E+02   
   3.4662E+01      4.6631E+02      0.0000E+00      0.0000E+00      9.2701E+00      1.9073E+02   
   3.4847E+01      4.6723E+02      0.0000E+00      0.0000E+00      9.4870E+00      1.9051E+02   
   3.5018E+01      4.6809E+02      0.0000E+00      0.0000E+00      9.6899E+00      1.9031E+02   
   3.5194E+01      4.6897E+02      0.0000E+00      0.0000E+00      9.9007E+00      1.9010E+02   
   3.5374E+01      4.6987E+02      0.0000E+00      0.0000E+00      1.0120E+01      1.8988E+02   
   3.5560E+01      4.7080E+02      0.0000E+00      0.0000E+00      1.0348E+01      1.8965E+02   
   3.5730E+01      4.7165E+02      0.0000E+00      0.0000E+00      1.0559E+01      1.8944E+02   
   3.5904E+01      4.7252E+02      0.0000E+00      0.0000E+00      1.0778E+01      1.8922E+02   
   3.6083E+01      4.7341E+02      0.0000E+00      0.0000E+00      1.1005E+01      1.8900E+02   
   3.6267E+01      4.7433E+02      0.0000E+00      0.0000E+00      1.1241E+01      1.8876E+02   
   3.6456E+01      4.7528E+02      0.0000E+00      0.0000E+00      1.1487E+01      1.8851E+02   
   3.6626E+01      4.7613E+02      0.0000E+00      0.0000E+00      1.1710E+01      1.8829E+02   
   3.6800E+01      4.7700E+02      0.0000E+00      0.0000E+00      1.1942E+01      1.8806E+02   
   3.6979E+01      4.7789E+02      0.0000E+00      0.0000E+00      1.2183E+01      1.8782E+02   
   3.7163E+01      4.7881E+02      0.0000E+00      0.0000E+00      1.2433E+01      1.8757E+02   
   3.7352E+01      4.7976E+02      0.0000E+00      0.0000E+00      1.2693E+01      1.8731E+02   
   3.7546E+01      4.8073E+02      0.0000E+00      0.0000E+00      1.2964E+01      1.8704E+02   
   3.7717E+01      4.8159E+02      0.0000E+00      0.0000E+00      1.3206E+01      1.8679E+02   
   3.7893E+01      4.8246E+02      0.0000E+00      0.0000E+00      1.3456E+01      1.8654E+02   
   3.8073E+01      4.8337E+02      0.0000E+00      0.0000E+00      1.3716E+01      1.8628E+02   
   3.8258E+01      4.8429E+02      0.0000E+00      0.0000E+00      1.3986E+01      1.8601E+02   
   3.8448E+01      4.8524E+02      0.0000E+00      0.0000E+00      1.4266E+01      1.8573E+02   
   3.8644E+01      4.8622E+02      0.0000E+00      0.0000E+00      1.4558E+01      1.8544E+02   
   3.8811E+01      4.8705E+02      0.0000E+00      0.0000E+00      1.4811E+01      1.8519E+02   
   3.8982E+01      4.8791E+02      0.0000E+00      0.0000E+00      1.5073E+01      1.8493E+02   
   3.9157E+01      4.8879E+02      0.0000E+00      0.0000E+00      1.5344E+01      1.8466E+02   
   3.9338E+01      4.8969E+02      0.0000E+00      0.0000E+00      1.5625E+01      1.8437E+02   
   3.9522E+01      4.9061E+02      0.0000E+00      0.0000E+00      1.5917E+01      1.8408E+02   
   3.9712E+01      4.9156E+02      0.0000E+00      0.0000E+00      1.6220E+01      1.8378E+02   
   3.9907E+01      4.9253E+02      0.0000E+00      0.0000E+00      1.6536E+01      1.8346E+02   
   4.0107E+01      4.9354E+02      0.0000E+00      0.0000E+00      1.6864E+01      1.8314E+02   
   4.0313E+01      4.9457E+02      0.0000E+00      0.0000E+00      1.7206E+01      1.8279E+02   
   4.0482E+01      4.9541E+02      0.0000E+00      0.0000E+00      1.7490E+01      1.8251E+02   
   4.0656E+01      4.9628E+02      0.0000E+00      0.0000E+00      1.7785E+01      1.8222E+02   
   4.0833E+01      4.9717E+02      0.0000E+00      0.0000E+00      1.8089E+01      1.8191E+02   
   4.1015E+01      4.9808E+02      0.0000E+00      0.0000E+00      1.8405E+01      1.8159E+02   
   4.1202E+01      4.9901E+02      0.0000E+00      0.0000E+00      1.8733E+01      1.8127E+02   
   4.1393E+01      4.9997E+02      0.0000E+00      0.0000E+00      1.9074E+01      1.8093E+02   
   4.1590E+01      5.0095E+02      0.0000E+00      0.0000E+00      1.9427E+01      1.8057E+02   
   4.1792E+01      5.0196E+02      0.0000E+00      0.0000E+00      1.9795E+01      1.8020E+02   
   4.2000E+01      5.0300E+02      0.0000E+00      0.0000E+00      2.0178E+01      1.7982E+02   
   4.2214E+01      5.0407E+02      0.0000E+00      0.0000E+00      2.0578E+01      1.7942E+02   
   4.2434E+01      5.0517E+02      0.0000E+00      0.0000E+00      2.0995E+01      1.7901E+02   
   4.2603E+01      5.0602E+02      0.0000E+00      0.0000E+00      2.1319E+01      1.7868E+02   
   4.2776E+01      5.0688E+02      0.0000E+00      0.0000E+00      2.1655E+01      1.7835E+02   
   4.2954E+01      5.0777E+02      0.0000E+00      0.0000E+00      2.2002E+01      1.7800E+02   
   4.3135E+01      5.0868E+02      0.0000E+00      0.0000E+00      2.2361E+01      1.7764E+02   
   4.3321E+01      5.0961E+02      0.0000E+00      0.0000E+00      2.2734E+01      1.7727E+02   
   4.3512E+01      5.1056E+02      0.0000E+00      0.0000E+00      2.3120E+01      1.7688E+02   
   4.3708E+01      5.1154E+02      0.0000E+00      0.0000E+00      2.3521E+01      1.7648E+02   
   4.3908E+01      5.1254E+02      0.0000E+00      0.0000E+00      2.3937E+01      1.7606E+02   
   4.4115E+01      5.1357E+02      0.0000E+00      0.0000E+00      2.4370E+01      1.7563E+02   
   4.4326E+01      5.1463E+02      0.0000E+00      0.0000E+00      2.4820E+01      1.7518E+02   
   4.4544E+01      5.1572E+02      0.0000E+00      0.0000E+00      2.5289E+01      1.7471E+02   
   4.4768E+01      5.1684E+02      0.0000E+00      0.0000E+00      2.5777E+01      1.7422E+02   
   4.4999E+01      5.1799E+02      0.0000E+00      0.0000E+00      2.6287E+01      1.7371E+02   
   4.5236E+01      5.1918E+02      0.0000E+00      0.0000E+00      2.6820E+01      1.7318E+02   
   4.5481E+01      5.2041E+02      0.0000E+00      0.0000E+00      2.7378E+01      1.7262E+02   
   4.5649E+01      5.2124E+02      0.0000E+00      0.0000E+00      2.7764E+01      1.7224E+02   
   4.5820E+01      5.2210E+02      0.0000E+00      0.0000E+00      2.8162E+01      1.7184E+02   
   4.5995E+01      5.2298E+02      0.0000E+00      0.0000E+00      2.8573E+01      1.7143E+02   
   4.6174E+01      5.2387E+02      0.0000E+00      0.0000E+00      2.8998E+01      1.7100E+02   
   4.6357E+01      5.2479E+02      0.0000E+00      0.0000E+00      2.9437E+01      1.7056E+02   
   4.6544E+01      5.2572E+02      0.0000E+00      0.0000E+00      2.9891E+01      1.7011E+02   
   4.6736E+01      5.2668E+02      0.0000E+00      0.0000E+00      3.0361E+01      1.6964E+02   
   4.6932E+01      5.2766E+02      0.0000E+00      0.0000E+00      3.0848E+01      1.6915E+02   
   4.7134E+01      5.2867E+02      0.0000E+00      0.0000E+00      3.1353E+01      1.6865E+02   
   4.7340E+01      5.2970E+02      0.0000E+00      0.0000E+00      3.1876E+01      1.6812E+02   
   4.7551E+01      5.3076E+02      0.0000E+00      0.0000E+00      3.2420E+01      1.6758E+02   
   4.7769E+01      5.3184E+02      0.0000E+00      0.0000E+00      3.2984E+01      1.6702E+02   
   4.7992E+01      5.3296E+02      0.0000E+00      0.0000E+00      3.3572E+01      1.6643E+02   
   4.8221E+01      5.3410E+02      0.0000E+00      0.0000E+00      3.4183E+01      1.6582E+02   
   4.8457E+01      5.3528E+02      0.0000E+00      0.0000E+00      3.4820E+01      1.6518E+02   
   4.8699E+01      5.3650E+02      0.0000E+00      0.0000E+00      3.5484E+01      1.6452E+02   
   4.8949E+01      5.3774E+02      0.0000E+00      0.0000E+00      3.6178E+01      1.6382E+02   
   4.9206E+01      5.3903E+02      0.0000E+00      0.0000E+00      3.6903E+01      1.6310E+02   
   4.9471E+01      5.4036E+02      0.0000E+00      0.0000E+00      3.7662E+01      1.6234E+02   
   4.9745E+01      5.4173E+02      0.0000E+00      0.0000E+00      3.8456E+01      1.6154E+02   
