Results for node = 1
    time [m]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   1.5067E+01      4.1353E+02      0.0000E+00      0.0000E+00      9.6679E-01      1.9903E+02   
   1.5242E+01      4.1493E+02      0.0000E+00      0.0000E+00      1.0391E+00      1.9896E+02   
   1.5417E+01      4.1633E+02      0.0000E+00      0.0000E+00      1.1161E+00      1.9888E+02   
   1.5592E+01      4.1773E+02      0.0000E+00      0.0000E+00      1.1980E+00      1.9880E+02   
   1.5767E+01      4.1913E+02      0.0000E+00      0.0000E+00      1.2849E+00      1.9872E+02   
   1.5942E+01      4.2053E+02      0.0000E+00      0.0000E+00      1.3772E+00      1.9862E+02   
   1.6117E+01      4.2193E+02      0.0000E+00      0.0000E+00      1.4749E+00      1.9853E+02   
   1.6292E+01      4.2333E+02      0.0000E+00      0.0000E+00      1.5783E+00      1.9842E+02   
   1.6467E+01      4.2473E+02      0.0000E+00      0.0000E+00      1.6875E+00      1.9831E+02   
   1.6642E+01      4.2613E+02      0.0000E+00      0.0000E+00      1.8029E+00      1.9820E+02   
   1.6817E+01      4.2753E+02      0.0000E+00      0.0000E+00      1.9245E+00      1.9808E+02   
   1.6992E+01      4.2893E+02      0.0000E+00      0.0000E+00      2.0525E+00      1.9795E+02   
   1.7167E+01      4.3033E+02      0.0000E+00      0.0000E+00      2.1872E+00      1.9781E+02   
   1.7342E+01      4.3173E+02      0.0000E+00      0.0000E+00      2.3287E+00      1.9767E+02   
   1.7517E+01      4.3313E+02      0.0000E+00      0.0000E+00      2.4771E+00      1.9752E+02   
   1.7692E+01      4.3453E+02      0.0000E+00      0.0000E+00      2.6326E+00      1.9737E+02   
   1.7867E+01      4.3593E+02      0.0000E+00      0.0000E+00      2.7953E+00      1.9720E+02   
   1.8042E+01      4.3733E+02      0.0000E+00      0.0000E+00      2.9655E+00      1.9703E+02   
   1.8217E+01      4.3873E+02      0.0000E+00      0.0000E+00      3.1431E+00      1.9686E+02   
   1.8392E+01      4.4013E+02      0.0000E+00      0.0000E+00      3.3282E+00      1.9667E+02   
   1.8567E+01      4.4153E+02      0.0000E+00      0.0000E+00      3.5211E+00      1.9648E+02   
   1.8734E+01      4.4287E+02      0.0000E+00      0.0000E+00      3.7130E+00      1.9629E+02   
   1.8908E+01      4.4427E+02      0.0000E+00      0.0000E+00      3.9204E+00      1.9608E+02   
   1.9082E+01      4.4565E+02      0.0000E+00      0.0000E+00      4.1348E+00      1.9587E+02   
   1.9254E+01      4.4703E+02      0.0000E+00      0.0000E+00      4.3554E+00      1.9564E+02   
   1.9424E+01      4.4839E+02      0.0000E+00      0.0000E+00      4.5810E+00      1.9542E+02   
   1.9592E+01      4.4973E+02      0.0000E+00      0.0000E+00      4.8105E+00      1.9519E+02   
   1.9767E+01      4.5114E+02      0.0000E+00      0.0000E+00      5.0585E+00      1.9494E+02   
   1.9939E+01      4.5251E+02      0.0000E+00      0.0000E+00      5.3097E+00      1.9469E+02   
   2.0107E+01      4.5386E+02      0.0000E+00      0.0000E+00      5.5622E+00      1.9444E+02   
   2.0283E+01      4.5526E+02      0.0000E+00      0.0000E+00      5.8341E+00      1.9417E+02   
   2.0453E+01      4.5663E+02      0.0000E+00      0.0000E+00      6.1058E+00      1.9389E+02   
   2.0632E+01      4.5806E+02      0.0000E+00      0.0000E+00      6.3979E+00      1.9360E+02   
   2.0804E+01      4.5943E+02      0.0000E+00      0.0000E+00      6.6875E+00      1.9331E+02   
   2.0985E+01      4.6088E+02      0.0000E+00      0.0000E+00      6.9985E+00      1.9300E+02   
   2.1157E+01      4.6226E+02      0.0000E+00      0.0000E+00      7.3042E+00      1.9270E+02   
   2.1338E+01      4.6371E+02      0.0000E+00      0.0000E+00      7.6316E+00      1.9237E+02   
   2.1510E+01      4.6508E+02      0.0000E+00      0.0000E+00      7.9501E+00      1.9205E+02   
   2.1689E+01      4.6651E+02      0.0000E+00      0.0000E+00      8.2905E+00      1.9171E+02   
   2.1858E+01      4.6786E+02      0.0000E+00      0.0000E+00      8.6174E+00      1.9138E+02   
   2.2034E+01      4.6927E+02      0.0000E+00      0.0000E+00      8.9656E+00      1.9103E+02   
   2.2217E+01      4.7074E+02      0.0000E+00      0.0000E+00      9.3373E+00      1.9066E+02   
   2.2388E+01      4.7210E+02      0.0000E+00      0.0000E+00      9.6894E+00      1.9031E+02   
   2.2566E+01      4.7353E+02      0.0000E+00      0.0000E+00      1.0064E+01      1.8994E+02   
   2.2752E+01      4.7501E+02      0.0000E+00      0.0000E+00      1.0463E+01      1.8954E+02   
   2.2921E+01      4.7637E+02      0.0000E+00      0.0000E+00      1.0834E+01      1.8917E+02   
   2.3098E+01      4.7779E+02      0.0000E+00      0.0000E+00      1.1229E+01      1.8877E+02   
   2.3283E+01      4.7926E+02      0.0000E+00      0.0000E+00      1.1648E+01      1.8835E+02   
   2.3476E+01      4.8081E+02      0.0000E+00      0.0000E+00      1.2094E+01      1.8791E+02   
   2.3649E+01      4.8219E+02      0.0000E+00      0.0000E+00      1.2502E+01      1.8750E+02   
   2.3829E+01      4.8363E+02      0.0000E+00      0.0000E+00      1.2933E+01      1.8707E+02   
   2.4016E+01      4.8513E+02      0.0000E+00      0.0000E+00      1.3392E+01      1.8661E+02   
   2.4213E+01      4.8670E+02      0.0000E+00      0.0000E+00      1.3880E+01      1.8612E+02   
   2.4383E+01      4.8806E+02      0.0000E+00      0.0000E+00      1.4312E+01      1.8569E+02   
   2.4560E+01      4.8948E+02      0.0000E+00      0.0000E+00      1.4769E+01      1.8523E+02   
   2.4745E+01      4.9096E+02      0.0000E+00      0.0000E+00      1.5253E+01      1.8475E+02   
   2.4938E+01      4.9251E+02      0.0000E+00      0.0000E+00      1.5767E+01      1.8423E+02   
   2.5140E+01      4.9412E+02      0.0000E+00      0.0000E+00      1.6315E+01      1.8368E+02   
   2.5308E+01      4.9546E+02      0.0000E+00      0.0000E+00      1.6780E+01      1.8322E+02   
   2.5482E+01      4.9686E+02      0.0000E+00      0.0000E+00      1.7271E+01      1.8273E+02   
   2.5664E+01      4.9831E+02      0.0000E+00      0.0000E+00      1.7790E+01      1.8221E+02   
   2.5853E+01      4.9982E+02      0.0000E+00      0.0000E+00      1.8340E+01      1.8166E+02   
   2.6050E+01      5.0140E+02      0.0000E+00      0.0000E+00      1.8924E+01      1.8108E+02   
   2.6256E+01      5.0305E+02      0.0000E+00      0.0000E+00      1.9546E+01      1.8045E+02   
   2.6471E+01      5.0477E+02      0.0000E+00      0.0000E+00      2.0210E+01      1.7979E+02   
   2.6640E+01      5.0612E+02      0.0000E+00      0.0000E+00      2.0738E+01      1.7926E+02   
   2.6814E+01      5.0751E+02      0.0000E+00      0.0000E+00      2.1295E+01      1.7870E+02   
   2.6995E+01      5.0896E+02      0.0000E+00      0.0000E+00      2.1883E+01      1.7812E+02   
   2.7184E+01      5.1047E+02      0.0000E+00      0.0000E+00      2.2506E+01      1.7749E+02   
   2.7380E+01      5.1204E+02      0.0000E+00      0.0000E+00      2.3165E+01      1.7683E+02   
   2.7585E+01      5.1368E+02      0.0000E+00      0.0000E+00      2.3866E+01      1.7613E+02   
   2.7798E+01      5.1539E+02      0.0000E+00      0.0000E+00      2.4612E+01      1.7539E+02   
   2.8022E+01      5.1717E+02      0.0000E+00      0.0000E+00      2.5409E+01      1.7459E+02   
   2.8256E+01      5.1905E+02      0.0000E+00      0.0000E+00      2.6262E+01      1.7374E+02   
   2.8501E+01      5.2101E+02      0.0000E+00      0.0000E+00      2.7177E+01      1.7282E+02   
   2.8672E+01      5.2238E+02      0.0000E+00      0.0000E+00      2.7826E+01      1.7217E+02   
   2.8849E+01      5.2379E+02      0.0000E+00      0.0000E+00      2.8509E+01      1.7149E+02   
   2.9032E+01      5.2526E+02      0.0000E+00      0.0000E+00      2.9229E+01      1.7077E+02   
   2.9222E+01      5.2678E+02      0.0000E+00      0.0000E+00      2.9989E+01      1.7001E+02   
   2.9420E+01      5.2836E+02      0.0000E+00      0.0000E+00      3.0792E+01      1.6921E+02   
   2.9625E+01      5.3000E+02      0.0000E+00      0.0000E+00      3.1644E+01      1.6836E+02   
   2.9840E+01      5.3172E+02      0.0000E+00      0.0000E+00      3.2548E+01      1.6745E+02   
   3.0063E+01      5.3350E+02      0.0000E+00      0.0000E+00      3.3510E+01      1.6649E+02   
   3.0296E+01      5.3537E+02      0.0000E+00      0.0000E+00      3.4536E+01      1.6546E+02   
   3.0540E+01      5.3732E+02      0.0000E+00      0.0000E+00      3.5634E+01      1.6437E+02   
   3.0796E+01      5.3937E+02      0.0000E+00      0.0000E+00      3.6811E+01      1.6319E+02   
   3.1065E+01      5.4152E+02      0.0000E+00      0.0000E+00      3.8077E+01      1.6192E+02   
   3.1345E+01      5.4376E+02      0.0000E+00      0.0000E+00      3.9384E+01      1.6062E+02   
   3.1618E+01      5.4594E+02      0.0000E+00      0.0000E+00      4.0669E+01      1.5933E+02   
   3.1880E+01      5.4804E+02      0.0000E+00      0.0000E+00      4.1934E+01      1.5807E+02   
   3.2133E+01      5.5006E+02      0.0000E+00      0.0000E+00      4.3179E+01      1.5682E+02   
   3.2377E+01      5.5201E+02      0.0000E+00      0.0000E+00      4.4405E+01      1.5560E+02   
   3.2613E+01      5.5390E+02      0.0000E+00      0.0000E+00      4.5614E+01      1.5439E+02   
   3.2841E+01      5.5573E+02      0.0000E+00      0.0000E+00      4.6806E+01      1.5319E+02   
   3.3062E+01      5.5750E+02      0.0000E+00      0.0000E+00      4.7983E+01      1.5202E+02   
   3.3277E+01      5.5921E+02      0.0000E+00      0.0000E+00      4.9144E+01      1.5086E+02   
   3.3485E+01      5.6088E+02      0.0000E+00      0.0000E+00      5.0292E+01      1.4971E+02   
   3.3688E+01      5.6250E+02      0.0000E+00      0.0000E+00      5.1426E+01      1.4857E+02   
   3.3885E+01      5.6408E+02      0.0000E+00      0.0000E+00      5.2546E+01      1.4745E+02   
   3.4077E+01      5.6562E+02      0.0000E+00      0.0000E+00      5.3655E+01      1.4635E+02   
   3.4264E+01      5.6712E+02      0.0000E+00      0.0000E+00      5.4751E+01      1.4525E+02   
   3.4447E+01      5.6858E+02      0.0000E+00      0.0000E+00      5.5836E+01      1.4416E+02   
   3.4625E+01      5.7000E+02      0.0000E+00      0.0000E+00      5.6910E+01      1.4309E+02   
   3.4800E+01      5.7140E+02      0.0000E+00      0.0000E+00      5.7974E+01      1.4203E+02   
   3.4970E+01      5.7276E+02      0.0000E+00      0.0000E+00      5.9027E+01      1.4097E+02   
   3.5219E+01      5.7475E+02      0.0000E+00      0.0000E+00      6.0588E+01      1.3941E+02   
   3.5459E+01      5.7668E+02      0.0000E+00      0.0000E+00      6.2129E+01      1.3787E+02   
   3.5693E+01      5.7854E+02      0.0000E+00      0.0000E+00      6.3649E+01      1.3635E+02   
   3.5920E+01      5.8036E+02      0.0000E+00      0.0000E+00      6.5150E+01      1.3485E+02   
   3.6140E+01      5.8212E+02      0.0000E+00      0.0000E+00      6.6634E+01      1.3337E+02   
   3.6354E+01      5.8383E+02      0.0000E+00      0.0000E+00      6.8099E+01      1.3190E+02   
   3.6563E+01      5.8550E+02      0.0000E+00      0.0000E+00      6.9549E+01      1.3045E+02   
   3.6767E+01      5.8713E+02      0.0000E+00      0.0000E+00      7.0982E+01      1.2902E+02   
   3.6965E+01      5.8872E+02      0.0000E+00      0.0000E+00      7.2400E+01      1.2760E+02   
   3.7159E+01      5.9027E+02      0.0000E+00      0.0000E+00      7.3804E+01      1.2620E+02   
   3.7348E+01      5.9178E+02      0.0000E+00      0.0000E+00      7.5193E+01      1.2481E+02   
   3.7532E+01      5.9326E+02      0.0000E+00      0.0000E+00      7.6569E+01      1.2343E+02   
   3.7713E+01      5.9471E+02      0.0000E+00      0.0000E+00      7.7931E+01      1.2207E+02   
   3.7890E+01      5.9612E+02      0.0000E+00      0.0000E+00      7.9281E+01      1.2072E+02   
   3.8063E+01      5.9751E+02      0.0000E+00      0.0000E+00      8.0619E+01      1.1938E+02   
   3.8233E+01      5.9886E+02      0.0000E+00      0.0000E+00      8.1945E+01      1.1806E+02   
   3.8454E+01      6.0063E+02      0.0000E+00      0.0000E+00      8.3695E+01      1.1631E+02   
   3.8669E+01      6.0235E+02      0.0000E+00      0.0000E+00      8.5425E+01      1.1457E+02   
   3.8879E+01      6.0403E+02      0.0000E+00      0.0000E+00      8.7137E+01      1.1286E+02   
   3.9084E+01      6.0567E+02      0.0000E+00      0.0000E+00      8.8831E+01      1.1117E+02   
   3.9284E+01      6.0728E+02      0.0000E+00      0.0000E+00      9.0508E+01      1.0949E+02   
   3.9480E+01      6.0884E+02      0.0000E+00      0.0000E+00      9.2168E+01      1.0783E+02   
   3.9671E+01      6.1037E+02      0.0000E+00      0.0000E+00      9.3812E+01      1.0619E+02   
   3.9858E+01      6.1187E+02      0.0000E+00      0.0000E+00      9.5441E+01      1.0456E+02   
   4.0042E+01      6.1333E+02      0.0000E+00      0.0000E+00      9.7055E+01      1.0295E+02   
   4.0221E+01      6.1477E+02      0.0000E+00      0.0000E+00      9.8654E+01      1.0135E+02   
   4.0397E+01      6.1618E+02      0.0000E+00      0.0000E+00      1.0024E+02      9.9761E+01   
   4.0569E+01      6.1756E+02      0.0000E+00      0.0000E+00      1.0181E+02      9.8189E+01   
   4.0739E+01      6.1891E+02      0.0000E+00      0.0000E+00      1.0337E+02      9.6631E+01   
   4.0946E+01      6.2057E+02      0.0000E+00      0.0000E+00      1.0530E+02      9.4700E+01   
   4.1148E+01      6.2219E+02      0.0000E+00      0.0000E+00      1.0721E+02      9.2789E+01   
   4.1346E+01      6.2377E+02      0.0000E+00      0.0000E+00      1.0910E+02      9.0896E+01   
   4.1540E+01      6.2532E+02      0.0000E+00      0.0000E+00      1.1098E+02      8.9021E+01   
   4.1730E+01      6.2684E+02      0.0000E+00      0.0000E+00      1.1284E+02      8.7164E+01   
   4.1916E+01      6.2833E+02      0.0000E+00      0.0000E+00      1.1468E+02      8.5322E+01   
   4.2098E+01      6.2978E+02      0.0000E+00      0.0000E+00      1.1650E+02      8.3497E+01   
   4.2277E+01      6.3121E+02      0.0000E+00      0.0000E+00      1.1831E+02      8.1688E+01   
   4.2452E+01      6.3262E+02      0.0000E+00      0.0000E+00      1.2011E+02      7.9894E+01   
   4.2624E+01      6.3399E+02      0.0000E+00      0.0000E+00      1.2189E+02      7.8114E+01   
   4.2793E+01      6.3535E+02      0.0000E+00      0.0000E+00      1.2365E+02      7.6348E+01   
   4.2992E+01      6.3694E+02      0.0000E+00      0.0000E+00      1.2575E+02      7.4248E+01   
   4.3187E+01      6.3850E+02      0.0000E+00      0.0000E+00      1.2783E+02      7.2167E+01   
   4.3378E+01      6.4002E+02      0.0000E+00      0.0000E+00      1.2990E+02      7.0104E+01   
   4.3565E+01      6.4152E+02      0.0000E+00      0.0000E+00      1.3194E+02      6.8060E+01   
   4.3749E+01      6.4299E+02      0.0000E+00      0.0000E+00      1.3397E+02      6.6033E+01   
   4.3929E+01      6.4443E+02      0.0000E+00      0.0000E+00      1.3598E+02      6.4022E+01   
   4.4106E+01      6.4585E+02      0.0000E+00      0.0000E+00      1.3797E+02      6.2029E+01   
   4.4279E+01      6.4724E+02      0.0000E+00      0.0000E+00      1.3995E+02      6.0051E+01   
   4.4450E+01      6.4860E+02      0.0000E+00      0.0000E+00      1.4191E+02      5.8088E+01   
   4.4618E+01      6.4994E+02      0.0000E+00      0.0000E+00      1.4386E+02      5.6141E+01   
   4.4810E+01      6.5148E+02      0.0000E+00      0.0000E+00      1.4611E+02      5.3887E+01   
   4.4999E+01      6.5299E+02      0.0000E+00      0.0000E+00      1.4835E+02      5.1653E+01   
   4.5184E+01      6.5447E+02      0.0000E+00      0.0000E+00      1.5056E+02      4.9437E+01   
   4.5366E+01      6.5592E+02      0.0000E+00      0.0000E+00      1.5276E+02      4.7240E+01   
   4.5544E+01      6.5735E+02      0.0000E+00      0.0000E+00      1.5494E+02      4.5060E+01   
   4.5720E+01      6.5876E+02      0.0000E+00      0.0000E+00      1.5710E+02      4.2897E+01   
   4.5892E+01      6.6014E+02      0.0000E+00      0.0000E+00      1.5925E+02      4.0751E+01   
   4.6061E+01      6.6149E+02      0.0000E+00      0.0000E+00      1.6138E+02      3.8621E+01   
   4.6228E+01      6.6283E+02      0.0000E+00      0.0000E+00      1.6349E+02      3.6507E+01   
   4.6416E+01      6.6433E+02      0.0000E+00      0.0000E+00      1.6589E+02      3.4109E+01   
   4.6600E+01      6.6580E+02      0.0000E+00      0.0000E+00      1.6827E+02      3.1731E+01   
   4.6780E+01      6.6724E+02      0.0000E+00      0.0000E+00      1.7063E+02      2.9372E+01   
   4.6958E+01      6.6867E+02      0.0000E+00      0.0000E+00      1.7297E+02      2.7031E+01   
   4.7133E+01      6.7006E+02      0.0000E+00      0.0000E+00      1.7529E+02      2.4708E+01   
   4.7305E+01      6.7144E+02      0.0000E+00      0.0000E+00      1.7760E+02      2.2402E+01   
   4.7474E+01      6.7279E+02      0.0000E+00      0.0000E+00      1.7989E+02      2.0113E+01   
   4.7661E+01      6.7429E+02      0.0000E+00      0.0000E+00      1.8244E+02      1.7558E+01   
   4.7845E+01      6.7576E+02      0.0000E+00      0.0000E+00      1.8498E+02      1.5023E+01   
   4.8026E+01      6.7721E+02      0.0000E+00      0.0000E+00      1.8749E+02      1.2507E+01   
   4.8203E+01      6.7863E+02      0.0000E+00      0.0000E+00      1.8999E+02      1.0011E+01   
   4.8378E+01      6.8003E+02      0.0000E+00      0.0000E+00      1.9247E+02      7.5328E+00   
   4.8550E+01      6.8140E+02      0.0000E+00      0.0000E+00      1.9493E+02      5.0731E+00   
   4.8720E+01      6.8276E+02      0.0000E+00      0.0000E+00      1.9737E+02      2.6311E+00   
   4.8887E+01      6.8409E+02      0.0000E+00      0.0000E+00      1.9979E+02      2.0623E-01   
   4.9055E+01      6.8544E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   4.9223E+01      6.8678E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   4.9391E+01      6.8813E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   4.9559E+01      6.8948E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   4.9728E+01      6.9082E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   4.9896E+01      6.9217E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   5.0064E+01      6.9351E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   5.0232E+01      6.9486E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   5.0401E+01      6.9620E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   5.0569E+01      6.9755E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
   5.0737E+01      6.9890E+02      0.0000E+00      0.0000E+00      2.0001E+02     -1.3076E-02   
