Results for node = 1
    time [h]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   9.3108E+00      5.7232E+02      0.0000E+00      0.0000E+00      5.9183E+01      1.4082E+02   
   9.3443E+00      5.7333E+02      0.0000E+00      0.0000E+00      5.9961E+01      1.4004E+02   
   9.3786E+00      5.7436E+02      0.0000E+00      0.0000E+00      6.0766E+01      1.3923E+02   
   9.4123E+00      5.7537E+02      0.0000E+00      0.0000E+00      6.1566E+01      1.3843E+02   
   9.4469E+00      5.7641E+02      0.0000E+00      0.0000E+00      6.2392E+01      1.3761E+02   
   9.4808E+00      5.7742E+02      0.0000E+00      0.0000E+00      6.3212E+01      1.3679E+02   
   9.5142E+00      5.7843E+02      0.0000E+00      0.0000E+00      6.4027E+01      1.3597E+02   
   9.5483E+00      5.7945E+02      0.0000E+00      0.0000E+00      6.4867E+01      1.3513E+02   
   9.5819E+00      5.8046E+02      0.0000E+00      0.0000E+00      6.5702E+01      1.3430E+02   
   9.6162E+00      5.8149E+02      0.0000E+00      0.0000E+00      6.6561E+01      1.3344E+02   
   9.6499E+00      5.8250E+02      0.0000E+00      0.0000E+00      6.7415E+01      1.3258E+02   
   9.6843E+00      5.8353E+02      0.0000E+00      0.0000E+00      6.8294E+01      1.3171E+02   
   9.7181E+00      5.8454E+02      0.0000E+00      0.0000E+00      6.9167E+01      1.3083E+02   
   9.7526E+00      5.8558E+02      0.0000E+00      0.0000E+00      7.0063E+01      1.2994E+02   
   9.7865E+00      5.8659E+02      0.0000E+00      0.0000E+00      7.0954E+01      1.2905E+02   
   9.8198E+00      5.8759E+02      0.0000E+00      0.0000E+00      7.1839E+01      1.2816E+02   
   9.8538E+00      5.8861E+02      0.0000E+00      0.0000E+00      7.2747E+01      1.2725E+02   
   9.8872E+00      5.8962E+02      0.0000E+00      0.0000E+00      7.3649E+01      1.2635E+02   
   9.9211E+00      5.9063E+02      0.0000E+00      0.0000E+00      7.4574E+01      1.2543E+02   
   9.9546E+00      5.9164E+02      0.0000E+00      0.0000E+00      7.5494E+01      1.2451E+02   
   9.9885E+00      5.9266E+02      0.0000E+00      0.0000E+00      7.6436E+01      1.2356E+02   
   1.0022E+01      5.9366E+02      0.0000E+00      0.0000E+00      7.7371E+01      1.2263E+02   
   1.0056E+01      5.9468E+02      0.0000E+00      0.0000E+00      7.8329E+01      1.2167E+02   
   1.0089E+01      5.9568E+02      0.0000E+00      0.0000E+00      7.9281E+01      1.2072E+02   
   1.0123E+01      5.9670E+02      0.0000E+00      0.0000E+00      8.0254E+01      1.1975E+02   
   1.0157E+01      5.9770E+02      0.0000E+00      0.0000E+00      8.1221E+01      1.1878E+02   
   1.0190E+01      5.9871E+02      0.0000E+00      0.0000E+00      8.2210E+01      1.1779E+02   
   1.0225E+01      5.9974E+02      0.0000E+00      0.0000E+00      8.3219E+01      1.1678E+02   
   1.0258E+01      6.0075E+02      0.0000E+00      0.0000E+00      8.4222E+01      1.1578E+02   
   1.0292E+01      6.0177E+02      0.0000E+00      0.0000E+00      8.5245E+01      1.1475E+02   
   1.0326E+01      6.0278E+02      0.0000E+00      0.0000E+00      8.6262E+01      1.1374E+02   
   1.0360E+01      6.0380E+02      0.0000E+00      0.0000E+00      8.7299E+01      1.1270E+02   
   1.0394E+01      6.0481E+02      0.0000E+00      0.0000E+00      8.8329E+01      1.1167E+02   
   1.0427E+01      6.0582E+02      0.0000E+00      0.0000E+00      8.9380E+01      1.1062E+02   
   1.0461E+01      6.0682E+02      0.0000E+00      0.0000E+00      9.0423E+01      1.0958E+02   
   1.0494E+01      6.0783E+02      0.0000E+00      0.0000E+00      9.1486E+01      1.0851E+02   
   1.0528E+01      6.0885E+02      0.0000E+00      0.0000E+00      9.2568E+01      1.0743E+02   
   1.0562E+01      6.0986E+02      0.0000E+00      0.0000E+00      9.3644E+01      1.0636E+02   
   1.0596E+01      6.1087E+02      0.0000E+00      0.0000E+00      9.4738E+01      1.0526E+02   
   1.0630E+01      6.1189E+02      0.0000E+00      0.0000E+00      9.5851E+01      1.0415E+02   
   1.0663E+01      6.1290E+02      0.0000E+00      0.0000E+00      9.6956E+01      1.0304E+02   
   1.0697E+01      6.1392E+02      0.0000E+00      0.0000E+00      9.8080E+01      1.0192E+02   
   1.0731E+01      6.1492E+02      0.0000E+00      0.0000E+00      9.9197E+01      1.0080E+02   
   1.0764E+01      6.1593E+02      0.0000E+00      0.0000E+00      1.0033E+02      9.9668E+01   
   1.0798E+01      6.1695E+02      0.0000E+00      0.0000E+00      1.0148E+02      9.8516E+01   
   1.0832E+01      6.1795E+02      0.0000E+00      0.0000E+00      1.0263E+02      9.7371E+01   
   1.0865E+01      6.1896E+02      0.0000E+00      0.0000E+00      1.0379E+02      9.6208E+01   
   1.0899E+01      6.1998E+02      0.0000E+00      0.0000E+00      1.0497E+02      9.5029E+01   
   1.0933E+01      6.2098E+02      0.0000E+00      0.0000E+00      1.0614E+02      9.3856E+01   
   1.0966E+01      6.2199E+02      0.0000E+00      0.0000E+00      1.0733E+02      9.2667E+01   
   1.1000E+01      6.2300E+02      0.0000E+00      0.0000E+00      1.0854E+02      9.1462E+01   
   1.1033E+01      6.2400E+02      0.0000E+00      0.0000E+00      1.0974E+02      9.0264E+01   
   1.1067E+01      6.2501E+02      0.0000E+00      0.0000E+00      1.1095E+02      8.9049E+01   
   1.1101E+01      6.2602E+02      0.0000E+00      0.0000E+00      1.1218E+02      8.7819E+01   
   1.1135E+01      6.2704E+02      0.0000E+00      0.0000E+00      1.1343E+02      8.6573E+01   
   1.1168E+01      6.2804E+02      0.0000E+00      0.0000E+00      1.1467E+02      8.5334E+01   
   1.1202E+01      6.2905E+02      0.0000E+00      0.0000E+00      1.1592E+02      8.4080E+01   
   1.1235E+01      6.3006E+02      0.0000E+00      0.0000E+00      1.1719E+02      8.2810E+01   
   1.1269E+01      6.3107E+02      0.0000E+00      0.0000E+00      1.1847E+02      8.1526E+01   
   1.1303E+01      6.3208E+02      0.0000E+00      0.0000E+00      1.1975E+02      8.0249E+01   
   1.1336E+01      6.3308E+02      0.0000E+00      0.0000E+00      1.2104E+02      7.8958E+01   
   1.1370E+01      6.3409E+02      0.0000E+00      0.0000E+00      1.2235E+02      7.7652E+01   
   1.1404E+01      6.3511E+02      0.0000E+00      0.0000E+00      1.2367E+02      7.6331E+01   
   1.1437E+01      6.3612E+02      0.0000E+00      0.0000E+00      1.2500E+02      7.4997E+01   
   1.1471E+01      6.3713E+02      0.0000E+00      0.0000E+00      1.2633E+02      7.3670E+01   
   1.1504E+01      6.3813E+02      0.0000E+00      0.0000E+00      1.2767E+02      7.2329E+01   
   1.1538E+01      6.3914E+02      0.0000E+00      0.0000E+00      1.2903E+02      7.0975E+01   
   1.1572E+01      6.4015E+02      0.0000E+00      0.0000E+00      1.3039E+02      6.9607E+01   
   1.1606E+01      6.4117E+02      0.0000E+00      0.0000E+00      1.3177E+02      6.8225E+01   
   1.1639E+01      6.4217E+02      0.0000E+00      0.0000E+00      1.3315E+02      6.6852E+01   
   1.1672E+01      6.4317E+02      0.0000E+00      0.0000E+00      1.3453E+02      6.5466E+01   
   1.1706E+01      6.4418E+02      0.0000E+00      0.0000E+00      1.3593E+02      6.4066E+01   
   1.1739E+01      6.4518E+02      0.0000E+00      0.0000E+00      1.3735E+02      6.2654E+01   
   1.1773E+01      6.4619E+02      0.0000E+00      0.0000E+00      1.3877E+02      6.1229E+01   
   1.1807E+01      6.4720E+02      0.0000E+00      0.0000E+00      1.4021E+02      5.9792E+01   
   1.1840E+01      6.4821E+02      0.0000E+00      0.0000E+00      1.4166E+02      5.8343E+01   
   1.1874E+01      6.4922E+02      0.0000E+00      0.0000E+00      1.4312E+02      5.6881E+01   
   1.1908E+01      6.5024E+02      0.0000E+00      0.0000E+00      1.4459E+02      5.5408E+01   
   1.1941E+01      6.5124E+02      0.0000E+00      0.0000E+00      1.4606E+02      5.3943E+01   
   1.1975E+01      6.5224E+02      0.0000E+00      0.0000E+00      1.4753E+02      5.2466E+01   
   1.2008E+01      6.5324E+02      0.0000E+00      0.0000E+00      1.4902E+02      5.0978E+01   
   1.2042E+01      6.5425E+02      0.0000E+00      0.0000E+00      1.5052E+02      4.9478E+01   
   1.2075E+01      6.5525E+02      0.0000E+00      0.0000E+00      1.5203E+02      4.7967E+01   
   1.2109E+01      6.5626E+02      0.0000E+00      0.0000E+00      1.5356E+02      4.6445E+01   
   1.2142E+01      6.5726E+02      0.0000E+00      0.0000E+00      1.5509E+02      4.4912E+01   
   1.2175E+01      6.5826E+02      0.0000E+00      0.0000E+00      1.5663E+02      4.3368E+01   
   1.2209E+01      6.5927E+02      0.0000E+00      0.0000E+00      1.5819E+02      4.1813E+01   
   1.2242E+01      6.6027E+02      0.0000E+00      0.0000E+00      1.5975E+02      4.0248E+01   
   1.2276E+01      6.6128E+02      0.0000E+00      0.0000E+00      1.6133E+02      3.8673E+01   
   1.2309E+01      6.6228E+02      0.0000E+00      0.0000E+00      1.6291E+02      3.7087E+01   
   1.2343E+01      6.6329E+02      0.0000E+00      0.0000E+00      1.6451E+02      3.5491E+01   
   1.2376E+01      6.6429E+02      0.0000E+00      0.0000E+00      1.6611E+02      3.3885E+01   
   1.2410E+01      6.6529E+02      0.0000E+00      0.0000E+00      1.6773E+02      3.2270E+01   
   1.2443E+01      6.6630E+02      0.0000E+00      0.0000E+00      1.6936E+02      3.0645E+01   
   1.2477E+01      6.6730E+02      0.0000E+00      0.0000E+00      1.7099E+02      2.9010E+01   
   1.2510E+01      6.6830E+02      0.0000E+00      0.0000E+00      1.7263E+02      2.7366E+01   
   1.2544E+01      6.6931E+02      0.0000E+00      0.0000E+00      1.7431E+02      2.5694E+01   
   1.2577E+01      6.7032E+02      0.0000E+00      0.0000E+00      1.7599E+02      2.4013E+01   
   1.2611E+01      6.7132E+02      0.0000E+00      0.0000E+00      1.7768E+02      2.2324E+01   
   1.2644E+01      6.7233E+02      0.0000E+00      0.0000E+00      1.7937E+02      2.0625E+01   
   1.2678E+01      6.7334E+02      0.0000E+00      0.0000E+00      1.8108E+02      1.8918E+01   
   1.2711E+01      6.7434E+02      0.0000E+00      0.0000E+00      1.8280E+02      1.7203E+01   
   1.2745E+01      6.7534E+02      0.0000E+00      0.0000E+00      1.8452E+02      1.5479E+01   
   1.2778E+01      6.7634E+02      0.0000E+00      0.0000E+00      1.8625E+02      1.3746E+01   
   1.2812E+01      6.7735E+02      0.0000E+00      0.0000E+00      1.8801E+02      1.1988E+01   
   1.2845E+01      6.7836E+02      0.0000E+00      0.0000E+00      1.8978E+02      1.0222E+01   
   1.2879E+01      6.7937E+02      0.0000E+00      0.0000E+00      1.9155E+02      8.4485E+00   
   1.2912E+01      6.8037E+02      0.0000E+00      0.0000E+00      1.9333E+02      6.6669E+00   
   1.2946E+01      6.8137E+02      0.0000E+00      0.0000E+00      1.9512E+02      4.8777E+00   
   1.2979E+01      6.8238E+02      0.0000E+00      0.0000E+00      1.9694E+02      3.0639E+00   
   1.3013E+01      6.8338E+02      0.0000E+00      0.0000E+00      1.9876E+02      1.2429E+00   
   1.3046E+01      6.8438E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3079E+01      6.8538E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3113E+01      6.8638E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3146E+01      6.8738E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3180E+01      6.8839E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3213E+01      6.8939E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3246E+01      6.9039E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3280E+01      6.9139E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3313E+01      6.9239E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3346E+01      6.9339E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3380E+01      6.9439E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3413E+01      6.9539E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3446E+01      6.9639E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3480E+01      6.9739E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3513E+01      6.9839E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3546E+01      6.9939E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3580E+01      7.0039E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3613E+01      7.0139E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3646E+01      7.0239E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3680E+01      7.0339E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3713E+01      7.0439E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3746E+01      7.0539E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3780E+01      7.0639E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3813E+01      7.0739E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3846E+01      7.0839E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3880E+01      7.0939E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3913E+01      7.1039E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3946E+01      7.1139E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.3980E+01      7.1239E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4013E+01      7.1339E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4046E+01      7.1439E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4080E+01      7.1539E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4113E+01      7.1639E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4146E+01      7.1739E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4180E+01      7.1839E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4213E+01      7.1939E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4246E+01      7.2039E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4280E+01      7.2139E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4313E+01      7.2240E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4347E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4380E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4413E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4447E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4480E+01      7.2300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4513E+01      7.2260E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4547E+01      7.2160E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4580E+01      7.2060E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4613E+01      7.1960E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4647E+01      7.1860E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4680E+01      7.1760E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4713E+01      7.1660E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4747E+01      7.1560E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4780E+01      7.1460E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4813E+01      7.1360E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4847E+01      7.1260E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4880E+01      7.1160E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4913E+01      7.1060E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4947E+01      7.0960E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.4980E+01      7.0860E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5013E+01      7.0760E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5047E+01      7.0660E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5080E+01      7.0560E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5113E+01      7.0460E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5147E+01      7.0360E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5180E+01      7.0260E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5214E+01      7.0159E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5247E+01      7.0059E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5280E+01      6.9959E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5314E+01      6.9859E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5347E+01      6.9759E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5380E+01      6.9659E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5414E+01      6.9559E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5447E+01      6.9459E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5480E+01      6.9359E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5514E+01      6.9259E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5547E+01      6.9159E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5580E+01      6.9059E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5614E+01      6.8959E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5647E+01      6.8859E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5680E+01      6.8759E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5714E+01      6.8659E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5747E+01      6.8559E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5780E+01      6.8459E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5814E+01      6.8359E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5847E+01      6.8258E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5881E+01      6.8158E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5914E+01      6.8057E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5948E+01      6.7957E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.5981E+01      6.7857E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6015E+01      6.7756E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6048E+01      6.7655E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6082E+01      6.7555E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6115E+01      6.7454E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6149E+01      6.7353E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6182E+01      6.7253E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6216E+01      6.7153E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6249E+01      6.7052E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6283E+01      6.6952E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6316E+01      6.6851E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6350E+01      6.6750E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6384E+01      6.6649E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6417E+01      6.6548E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6451E+01      6.6448E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6484E+01      6.6348E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6518E+01      6.6247E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6551E+01      6.6147E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6584E+01      6.6047E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6618E+01      6.5947E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6651E+01      6.5847E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6685E+01      6.5746E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6718E+01      6.5646E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6751E+01      6.5546E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6785E+01      6.5446E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6818E+01      6.5346E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6852E+01      6.5245E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6886E+01      6.5143E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6919E+01      6.5042E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6953E+01      6.4941E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.6987E+01      6.4840E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7020E+01      6.4739E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7054E+01      6.4638E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7087E+01      6.4538E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7121E+01      6.4437E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7154E+01      6.4337E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7188E+01      6.4237E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7221E+01      6.4136E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7255E+01      6.4035E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7289E+01      6.3934E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7322E+01      6.3833E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7356E+01      6.3733E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7389E+01      6.3633E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7423E+01      6.3532E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7457E+01      6.3430E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7490E+01      6.3330E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7524E+01      6.3229E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7557E+01      6.3128E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7591E+01      6.3027E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7625E+01      6.2926E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7658E+01      6.2825E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7692E+01      6.2723E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7726E+01      6.2622E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7760E+01      6.2521E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7793E+01      6.2421E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7827E+01      6.2319E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7861E+01      6.2218E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7894E+01      6.2117E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7928E+01      6.2016E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7962E+01      6.1914E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.7996E+01      6.1813E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8030E+01      6.1711E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8063E+01      6.1610E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8097E+01      6.1509E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8131E+01      6.1407E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8165E+01      6.1306E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8198E+01      6.1205E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8232E+01      6.1103E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8266E+01      6.1002E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8299E+01      6.0902E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8333E+01      6.0800E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8367E+01      6.0699E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8401E+01      6.0597E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8435E+01      6.0496E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8468E+01      6.0395E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
   1.8502E+01      6.0294E+02      0.0000E+00      0.0000E+00      2.0000E+02     -8.7233E-04   
