Results for node = 1
    time [d]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   5.7729E-01      4.5926E+02      0.0000E+00      0.0000E+00      9.3927E+00      1.9061E+02   
   5.7938E-01      4.5986E+02      0.0000E+00      0.0000E+00      9.5088E+00      1.9049E+02   
   5.8147E-01      4.6046E+02      0.0000E+00      0.0000E+00      9.6259E+00      1.9037E+02   
   5.8356E-01      4.6107E+02      0.0000E+00      0.0000E+00      9.7440E+00      1.9026E+02   
   5.8564E-01      4.6167E+02      0.0000E+00      0.0000E+00      9.8631E+00      1.9014E+02   
   5.8774E-01      4.6227E+02      0.0000E+00      0.0000E+00      9.9836E+00      1.9002E+02   
   5.8982E-01      4.6287E+02      0.0000E+00      0.0000E+00      1.0105E+01      1.8989E+02   
   5.9191E-01      4.6347E+02      0.0000E+00      0.0000E+00      1.0228E+01      1.8977E+02   
   5.9400E-01      4.6407E+02      0.0000E+00      0.0000E+00      1.0351E+01      1.8965E+02   
   5.9609E-01      4.6467E+02      0.0000E+00      0.0000E+00      1.0476E+01      1.8952E+02   
   5.9818E-01      4.6528E+02      0.0000E+00      0.0000E+00      1.0603E+01      1.8940E+02   
   6.0027E-01      4.6588E+02      0.0000E+00      0.0000E+00      1.0730E+01      1.8927E+02   
   6.0236E-01      4.6648E+02      0.0000E+00      0.0000E+00      1.0859E+01      1.8914E+02   
   6.0444E-01      4.6708E+02      0.0000E+00      0.0000E+00      1.0988E+01      1.8901E+02   
   6.0653E-01      4.6768E+02      0.0000E+00      0.0000E+00      1.1119E+01      1.8888E+02   
   6.0862E-01      4.6828E+02      0.0000E+00      0.0000E+00      1.1251E+01      1.8875E+02   
   6.1072E-01      4.6889E+02      0.0000E+00      0.0000E+00      1.1385E+01      1.8862E+02   
   6.1281E-01      4.6949E+02      0.0000E+00      0.0000E+00      1.1519E+01      1.8848E+02   
   6.1490E-01      4.7009E+02      0.0000E+00      0.0000E+00      1.1655E+01      1.8834E+02   
   6.1698E-01      4.7069E+02      0.0000E+00      0.0000E+00      1.1792E+01      1.8821E+02   
   6.1908E-01      4.7129E+02      0.0000E+00      0.0000E+00      1.1930E+01      1.8807E+02   
   6.2116E-01      4.7190E+02      0.0000E+00      0.0000E+00      1.2070E+01      1.8793E+02   
   6.2326E-01      4.7250E+02      0.0000E+00      0.0000E+00      1.2211E+01      1.8779E+02   
   6.2535E-01      4.7310E+02      0.0000E+00      0.0000E+00      1.2353E+01      1.8765E+02   
   6.2744E-01      4.7370E+02      0.0000E+00      0.0000E+00      1.2496E+01      1.8750E+02   
   6.2953E-01      4.7430E+02      0.0000E+00      0.0000E+00      1.2641E+01      1.8736E+02   
   6.3162E-01      4.7491E+02      0.0000E+00      0.0000E+00      1.2787E+01      1.8721E+02   
   6.3372E-01      4.7551E+02      0.0000E+00      0.0000E+00      1.2934E+01      1.8707E+02   
   6.3580E-01      4.7611E+02      0.0000E+00      0.0000E+00      1.3082E+01      1.8692E+02   
   6.3789E-01      4.7671E+02      0.0000E+00      0.0000E+00      1.3232E+01      1.8677E+02   
   6.3998E-01      4.7731E+02      0.0000E+00      0.0000E+00      1.3383E+01      1.8662E+02   
   6.4207E-01      4.7792E+02      0.0000E+00      0.0000E+00      1.3535E+01      1.8646E+02   
   6.4416E-01      4.7852E+02      0.0000E+00      0.0000E+00      1.3689E+01      1.8631E+02   
   6.4625E-01      4.7912E+02      0.0000E+00      0.0000E+00      1.3844E+01      1.8616E+02   
   6.4835E-01      4.7972E+02      0.0000E+00      0.0000E+00      1.4001E+01      1.8600E+02   
   6.5044E-01      4.8033E+02      0.0000E+00      0.0000E+00      1.4159E+01      1.8584E+02   
   6.5253E-01      4.8093E+02      0.0000E+00      0.0000E+00      1.4318E+01      1.8568E+02   
   6.5462E-01      4.8153E+02      0.0000E+00      0.0000E+00      1.4478E+01      1.8552E+02   
   6.5670E-01      4.8213E+02      0.0000E+00      0.0000E+00      1.4640E+01      1.8536E+02   
   6.5880E-01      4.8274E+02      0.0000E+00      0.0000E+00      1.4804E+01      1.8520E+02   
   6.6090E-01      4.8334E+02      0.0000E+00      0.0000E+00      1.4969E+01      1.8503E+02   
   6.6299E-01      4.8394E+02      0.0000E+00      0.0000E+00      1.5135E+01      1.8486E+02   
   6.6508E-01      4.8454E+02      0.0000E+00      0.0000E+00      1.5302E+01      1.8470E+02   
   6.6717E-01      4.8515E+02      0.0000E+00      0.0000E+00      1.5472E+01      1.8453E+02   
   6.6926E-01      4.8575E+02      0.0000E+00      0.0000E+00      1.5642E+01      1.8436E+02   
   6.7137E-01      4.8635E+02      0.0000E+00      0.0000E+00      1.5815E+01      1.8418E+02   
   6.7346E-01      4.8696E+02      0.0000E+00      0.0000E+00      1.5989E+01      1.8401E+02   
   6.7555E-01      4.8756E+02      0.0000E+00      0.0000E+00      1.6163E+01      1.8384E+02   
   6.7764E-01      4.8816E+02      0.0000E+00      0.0000E+00      1.6339E+01      1.8366E+02   
   6.7975E-01      4.8877E+02      0.0000E+00      0.0000E+00      1.6518E+01      1.8348E+02   
   6.8185E-01      4.8937E+02      0.0000E+00      0.0000E+00      1.6698E+01      1.8330E+02   
   6.8395E-01      4.8998E+02      0.0000E+00      0.0000E+00      1.6880E+01      1.8312E+02   
   6.8604E-01      4.9058E+02      0.0000E+00      0.0000E+00      1.7062E+01      1.8294E+02   
   6.8814E-01      4.9119E+02      0.0000E+00      0.0000E+00      1.7246E+01      1.8275E+02   
   6.9025E-01      4.9179E+02      0.0000E+00      0.0000E+00      1.7433E+01      1.8257E+02   
   6.9234E-01      4.9240E+02      0.0000E+00      0.0000E+00      1.7620E+01      1.8238E+02   
   6.9444E-01      4.9300E+02      0.0000E+00      0.0000E+00      1.7809E+01      1.8219E+02   
   6.9655E-01      4.9361E+02      0.0000E+00      0.0000E+00      1.8000E+01      1.8200E+02   
   6.9864E-01      4.9421E+02      0.0000E+00      0.0000E+00      1.8191E+01      1.8181E+02   
   7.0073E-01      4.9481E+02      0.0000E+00      0.0000E+00      1.8384E+01      1.8162E+02   
   7.0283E-01      4.9542E+02      0.0000E+00      0.0000E+00      1.8579E+01      1.8142E+02   
   7.0493E-01      4.9602E+02      0.0000E+00      0.0000E+00      1.8776E+01      1.8122E+02   
   7.0704E-01      4.9663E+02      0.0000E+00      0.0000E+00      1.8976E+01      1.8102E+02   
   7.0916E-01      4.9724E+02      0.0000E+00      0.0000E+00      1.9177E+01      1.8082E+02   
   7.1124E-01      4.9784E+02      0.0000E+00      0.0000E+00      1.9377E+01      1.8062E+02   
   7.1333E-01      4.9844E+02      0.0000E+00      0.0000E+00      1.9579E+01      1.8042E+02   
   7.1542E-01      4.9904E+02      0.0000E+00      0.0000E+00      1.9783E+01      1.8022E+02   
   7.1752E-01      4.9964E+02      0.0000E+00      0.0000E+00      1.9989E+01      1.8001E+02   
   7.1961E-01      5.0025E+02      0.0000E+00      0.0000E+00      2.0197E+01      1.7980E+02   
   7.2171E-01      5.0085E+02      0.0000E+00      0.0000E+00      2.0406E+01      1.7959E+02   
   7.2380E-01      5.0145E+02      0.0000E+00      0.0000E+00      2.0616E+01      1.7938E+02   
   7.2589E-01      5.0206E+02      0.0000E+00      0.0000E+00      2.0829E+01      1.7917E+02   
   7.2798E-01      5.0266E+02      0.0000E+00      0.0000E+00      2.1043E+01      1.7896E+02   
   7.3007E-01      5.0326E+02      0.0000E+00      0.0000E+00      2.1258E+01      1.7874E+02   
   7.3216E-01      5.0386E+02      0.0000E+00      0.0000E+00      2.1474E+01      1.7853E+02   
   7.3428E-01      5.0447E+02      0.0000E+00      0.0000E+00      2.1696E+01      1.7830E+02   
   7.3640E-01      5.0508E+02      0.0000E+00      0.0000E+00      2.1920E+01      1.7808E+02   
   7.3851E-01      5.0569E+02      0.0000E+00      0.0000E+00      2.2144E+01      1.7786E+02   
   7.4062E-01      5.0630E+02      0.0000E+00      0.0000E+00      2.2370E+01      1.7763E+02   
   7.4272E-01      5.0690E+02      0.0000E+00      0.0000E+00      2.2597E+01      1.7740E+02   
   7.4481E-01      5.0751E+02      0.0000E+00      0.0000E+00      2.2824E+01      1.7718E+02   
   7.4690E-01      5.0811E+02      0.0000E+00      0.0000E+00      2.3053E+01      1.7695E+02   
   7.4902E-01      5.0872E+02      0.0000E+00      0.0000E+00      2.3287E+01      1.7671E+02   
   7.5113E-01      5.0933E+02      0.0000E+00      0.0000E+00      2.3522E+01      1.7648E+02   
   7.5323E-01      5.0993E+02      0.0000E+00      0.0000E+00      2.3758E+01      1.7624E+02   
   7.5533E-01      5.1053E+02      0.0000E+00      0.0000E+00      2.3994E+01      1.7601E+02   
   7.5745E-01      5.1115E+02      0.0000E+00      0.0000E+00      2.4236E+01      1.7576E+02   
   7.5956E-01      5.1175E+02      0.0000E+00      0.0000E+00      2.4478E+01      1.7552E+02   
   7.6166E-01      5.1236E+02      0.0000E+00      0.0000E+00      2.4721E+01      1.7528E+02   
   7.6375E-01      5.1296E+02      0.0000E+00      0.0000E+00      2.4964E+01      1.7504E+02   
   7.6587E-01      5.1357E+02      0.0000E+00      0.0000E+00      2.5213E+01      1.7479E+02   
   7.6797E-01      5.1418E+02      0.0000E+00      0.0000E+00      2.5461E+01      1.7454E+02   
   7.7006E-01      5.1478E+02      0.0000E+00      0.0000E+00      2.5710E+01      1.7429E+02   
   7.7218E-01      5.1539E+02      0.0000E+00      0.0000E+00      2.5964E+01      1.7404E+02   
   7.7429E-01      5.1599E+02      0.0000E+00      0.0000E+00      2.6218E+01      1.7378E+02   
   7.7637E-01      5.1659E+02      0.0000E+00      0.0000E+00      2.6472E+01      1.7353E+02   
   7.7849E-01      5.1720E+02      0.0000E+00      0.0000E+00      2.6731E+01      1.7327E+02   
   7.8058E-01      5.1781E+02      0.0000E+00      0.0000E+00      2.6990E+01      1.7301E+02   
   7.8271E-01      5.1842E+02      0.0000E+00      0.0000E+00      2.7255E+01      1.7274E+02   
   7.8482E-01      5.1903E+02      0.0000E+00      0.0000E+00      2.7519E+01      1.7248E+02   
   7.8690E-01      5.1963E+02      0.0000E+00      0.0000E+00      2.7782E+01      1.7222E+02   
   7.8902E-01      5.2024E+02      0.0000E+00      0.0000E+00      2.8051E+01      1.7195E+02   
   7.9111E-01      5.2084E+02      0.0000E+00      0.0000E+00      2.8319E+01      1.7168E+02   
   7.9323E-01      5.2145E+02      0.0000E+00      0.0000E+00      2.8593E+01      1.7141E+02   
   7.9533E-01      5.2205E+02      0.0000E+00      0.0000E+00      2.8865E+01      1.7114E+02   
   7.9746E-01      5.2267E+02      0.0000E+00      0.0000E+00      2.9143E+01      1.7086E+02   
   7.9955E-01      5.2327E+02      0.0000E+00      0.0000E+00      2.9420E+01      1.7058E+02   
   8.0169E-01      5.2389E+02      0.0000E+00      0.0000E+00      2.9703E+01      1.7030E+02   
   8.0379E-01      5.2449E+02      0.0000E+00      0.0000E+00      2.9984E+01      1.7002E+02   
   8.0592E-01      5.2510E+02      0.0000E+00      0.0000E+00      3.0271E+01      1.6973E+02   
   8.0802E-01      5.2571E+02      0.0000E+00      0.0000E+00      3.0556E+01      1.6944E+02   
   8.1015E-01      5.2632E+02      0.0000E+00      0.0000E+00      3.0847E+01      1.6915E+02   
   8.1225E-01      5.2693E+02      0.0000E+00      0.0000E+00      3.1135E+01      1.6886E+02   
   8.1438E-01      5.2754E+02      0.0000E+00      0.0000E+00      3.1430E+01      1.6857E+02   
   8.1647E-01      5.2814E+02      0.0000E+00      0.0000E+00      3.1722E+01      1.6828E+02   
   8.1859E-01      5.2875E+02      0.0000E+00      0.0000E+00      3.2020E+01      1.6798E+02   
   8.2075E-01      5.2937E+02      0.0000E+00      0.0000E+00      3.2325E+01      1.6767E+02   
   8.2286E-01      5.2998E+02      0.0000E+00      0.0000E+00      3.2626E+01      1.6737E+02   
   8.2501E-01      5.3060E+02      0.0000E+00      0.0000E+00      3.2934E+01      1.6707E+02   
   8.2711E-01      5.3121E+02      0.0000E+00      0.0000E+00      3.3238E+01      1.6676E+02   
   8.2925E-01      5.3182E+02      0.0000E+00      0.0000E+00      3.3549E+01      1.6645E+02   
   8.3134E-01      5.3243E+02      0.0000E+00      0.0000E+00      3.3855E+01      1.6614E+02   
   8.3346E-01      5.3304E+02      0.0000E+00      0.0000E+00      3.4168E+01      1.6583E+02   
   8.3561E-01      5.3366E+02      0.0000E+00      0.0000E+00      3.4488E+01      1.6551E+02   
   8.3772E-01      5.3426E+02      0.0000E+00      0.0000E+00      3.4803E+01      1.6520E+02   
   8.3985E-01      5.3488E+02      0.0000E+00      0.0000E+00      3.5124E+01      1.6488E+02   
   8.4194E-01      5.3548E+02      0.0000E+00      0.0000E+00      3.5440E+01      1.6456E+02   
   8.4405E-01      5.3609E+02      0.0000E+00      0.0000E+00      3.5763E+01      1.6424E+02   
   8.4620E-01      5.3670E+02      0.0000E+00      0.0000E+00      3.6092E+01      1.6391E+02   
   8.4829E-01      5.3731E+02      0.0000E+00      0.0000E+00      3.6416E+01      1.6358E+02   
   8.5041E-01      5.3792E+02      0.0000E+00      0.0000E+00      3.6746E+01      1.6325E+02   
   8.5256E-01      5.3854E+02      0.0000E+00      0.0000E+00      3.7083E+01      1.6292E+02   
   8.5465E-01      5.3914E+02      0.0000E+00      0.0000E+00      3.7413E+01      1.6259E+02   
   8.5677E-01      5.3975E+02      0.0000E+00      0.0000E+00      3.7751E+01      1.6225E+02   
   8.5893E-01      5.4037E+02      0.0000E+00      0.0000E+00      3.8095E+01      1.6190E+02   
   8.6102E-01      5.4097E+02      0.0000E+00      0.0000E+00      3.8432E+01      1.6157E+02   
   8.6314E-01      5.4158E+02      0.0000E+00      0.0000E+00      3.8776E+01      1.6122E+02   
   8.6529E-01      5.4220E+02      0.0000E+00      0.0000E+00      3.9127E+01      1.6087E+02   
   8.6744E-01      5.4282E+02      0.0000E+00      0.0000E+00      3.9480E+01      1.6052E+02   
   8.6957E-01      5.4344E+02      0.0000E+00      0.0000E+00      3.9831E+01      1.6017E+02   
   8.7167E-01      5.4404E+02      0.0000E+00      0.0000E+00      4.0181E+01      1.5982E+02   
   8.7385E-01      5.4467E+02      0.0000E+00      0.0000E+00      4.0546E+01      1.5945E+02   
   8.7600E-01      5.4529E+02      0.0000E+00      0.0000E+00      4.0908E+01      1.5909E+02   
   8.7813E-01      5.4590E+02      0.0000E+00      0.0000E+00      4.1269E+01      1.5873E+02   
   8.8023E-01      5.4651E+02      0.0000E+00      0.0000E+00      4.1629E+01      1.5837E+02   
   8.8241E-01      5.4713E+02      0.0000E+00      0.0000E+00      4.2002E+01      1.5800E+02   
   8.8455E-01      5.4775E+02      0.0000E+00      0.0000E+00      4.2374E+01      1.5763E+02   
   8.8668E-01      5.4836E+02      0.0000E+00      0.0000E+00      4.2744E+01      1.5726E+02   
   8.8878E-01      5.4897E+02      0.0000E+00      0.0000E+00      4.3112E+01      1.5689E+02   
   8.9095E-01      5.4959E+02      0.0000E+00      0.0000E+00      4.3495E+01      1.5651E+02   
   8.9309E-01      5.5021E+02      0.0000E+00      0.0000E+00      4.3875E+01      1.5613E+02   
   8.9521E-01      5.5082E+02      0.0000E+00      0.0000E+00      4.4254E+01      1.5575E+02   
   8.9731E-01      5.5142E+02      0.0000E+00      0.0000E+00      4.4631E+01      1.5537E+02   
   8.9947E-01      5.5205E+02      0.0000E+00      0.0000E+00      4.5021E+01      1.5498E+02   
   9.0160E-01      5.5266E+02      0.0000E+00      0.0000E+00      4.5410E+01      1.5459E+02   
   9.0371E-01      5.5327E+02      0.0000E+00      0.0000E+00      4.5797E+01      1.5420E+02   
   9.0580E-01      5.5387E+02      0.0000E+00      0.0000E+00      4.6182E+01      1.5382E+02   
   9.0795E-01      5.5449E+02      0.0000E+00      0.0000E+00      4.6581E+01      1.5342E+02   
   9.1007E-01      5.5510E+02      0.0000E+00      0.0000E+00      4.6977E+01      1.5302E+02   
   9.1217E-01      5.5571E+02      0.0000E+00      0.0000E+00      4.7372E+01      1.5263E+02   
   9.1433E-01      5.5633E+02      0.0000E+00      0.0000E+00      4.7780E+01      1.5222E+02   
   9.1646E-01      5.5694E+02      0.0000E+00      0.0000E+00      4.8186E+01      1.5181E+02   
   9.1858E-01      5.5755E+02      0.0000E+00      0.0000E+00      4.8591E+01      1.5141E+02   
   9.2067E-01      5.5815E+02      0.0000E+00      0.0000E+00      4.8993E+01      1.5101E+02   
   9.2281E-01      5.5877E+02      0.0000E+00      0.0000E+00      4.9408E+01      1.5059E+02   
   9.2493E-01      5.5938E+02      0.0000E+00      0.0000E+00      4.9822E+01      1.5018E+02   
   9.2702E-01      5.5998E+02      0.0000E+00      0.0000E+00      5.0233E+01      1.4977E+02   
   9.2917E-01      5.6060E+02      0.0000E+00      0.0000E+00      5.0657E+01      1.4934E+02   
   9.3130E-01      5.6121E+02      0.0000E+00      0.0000E+00      5.1080E+01      1.4892E+02   
   9.3340E-01      5.6182E+02      0.0000E+00      0.0000E+00      5.1500E+01      1.4850E+02   
   9.3555E-01      5.6244E+02      0.0000E+00      0.0000E+00      5.1933E+01      1.4807E+02   
   9.3768E-01      5.6305E+02      0.0000E+00      0.0000E+00      5.2363E+01      1.4764E+02   
   9.3979E-01      5.6366E+02      0.0000E+00      0.0000E+00      5.2792E+01      1.4721E+02   
   9.4187E-01      5.6426E+02      0.0000E+00      0.0000E+00      5.3219E+01      1.4678E+02   
   9.4400E-01      5.6487E+02      0.0000E+00      0.0000E+00      5.3658E+01      1.4634E+02   
   9.4611E-01      5.6548E+02      0.0000E+00      0.0000E+00      5.4096E+01      1.4590E+02   
   9.4820E-01      5.6608E+02      0.0000E+00      0.0000E+00      5.4531E+01      1.4547E+02   
   9.5033E-01      5.6670E+02      0.0000E+00      0.0000E+00      5.4978E+01      1.4502E+02   
   9.5245E-01      5.6730E+02      0.0000E+00      0.0000E+00      5.5423E+01      1.4458E+02   
   9.5453E-01      5.6791E+02      0.0000E+00      0.0000E+00      5.5867E+01      1.4413E+02   
   9.5667E-01      5.6852E+02      0.0000E+00      0.0000E+00      5.6322E+01      1.4368E+02   
   9.5878E-01      5.6913E+02      0.0000E+00      0.0000E+00      5.6775E+01      1.4323E+02   
   9.6086E-01      5.6973E+02      0.0000E+00      0.0000E+00      5.7226E+01      1.4277E+02   
   9.6299E-01      5.7034E+02      0.0000E+00      0.0000E+00      5.7688E+01      1.4231E+02   
   9.6510E-01      5.7095E+02      0.0000E+00      0.0000E+00      5.8149E+01      1.4185E+02   
   9.6719E-01      5.7155E+02      0.0000E+00      0.0000E+00      5.8608E+01      1.4139E+02   
   9.6931E-01      5.7216E+02      0.0000E+00      0.0000E+00      5.9077E+01      1.4092E+02   
   9.7142E-01      5.7277E+02      0.0000E+00      0.0000E+00      5.9545E+01      1.4045E+02   
   9.7350E-01      5.7337E+02      0.0000E+00      0.0000E+00      6.0011E+01      1.3999E+02   
   9.7562E-01      5.7398E+02      0.0000E+00      0.0000E+00      6.0488E+01      1.3951E+02   
   9.7772E-01      5.7458E+02      0.0000E+00      0.0000E+00      6.0963E+01      1.3904E+02   
   9.7986E-01      5.7520E+02      0.0000E+00      0.0000E+00      6.1449E+01      1.3855E+02   
   9.8197E-01      5.7581E+02      0.0000E+00      0.0000E+00      6.1933E+01      1.3807E+02   
   9.8407E-01      5.7641E+02      0.0000E+00      0.0000E+00      6.2415E+01      1.3758E+02   
   9.8619E-01      5.7702E+02      0.0000E+00      0.0000E+00      6.2908E+01      1.3709E+02   
   9.8830E-01      5.7763E+02      0.0000E+00      0.0000E+00      6.3398E+01      1.3660E+02   
   9.9039E-01      5.7823E+02      0.0000E+00      0.0000E+00      6.3887E+01      1.3611E+02   
   9.9251E-01      5.7884E+02      0.0000E+00      0.0000E+00      6.4386E+01      1.3561E+02   
   9.9461E-01      5.7945E+02      0.0000E+00      0.0000E+00      6.4883E+01      1.3512E+02   
   9.9674E-01      5.8006E+02      0.0000E+00      0.0000E+00      6.5391E+01      1.3461E+02   
   9.9885E-01      5.8067E+02      0.0000E+00      0.0000E+00      6.5896E+01      1.3410E+02   
   1.0009E+00      5.8127E+02      0.0000E+00      0.0000E+00      6.6400E+01      1.3360E+02   
   1.0031E+00      5.8188E+02      0.0000E+00      0.0000E+00      6.6913E+01      1.3309E+02   
   1.0052E+00      5.8249E+02      0.0000E+00      0.0000E+00      6.7425E+01      1.3258E+02   
   1.0073E+00      5.8310E+02      0.0000E+00      0.0000E+00      6.7946E+01      1.3205E+02   
   1.0094E+00      5.8371E+02      0.0000E+00      0.0000E+00      6.8466E+01      1.3153E+02   
   1.0115E+00      5.8431E+02      0.0000E+00      0.0000E+00      6.8983E+01      1.3102E+02   
   1.0136E+00      5.8492E+02      0.0000E+00      0.0000E+00      6.9511E+01      1.3049E+02   
   1.0157E+00      5.8553E+02      0.0000E+00      0.0000E+00      7.0036E+01      1.2996E+02   
   1.0178E+00      5.8614E+02      0.0000E+00      0.0000E+00      7.0571E+01      1.2943E+02   
   1.0199E+00      5.8674E+02      0.0000E+00      0.0000E+00      7.1104E+01      1.2890E+02   
   1.0220E+00      5.8735E+02      0.0000E+00      0.0000E+00      7.1635E+01      1.2836E+02   
   1.0241E+00      5.8795E+02      0.0000E+00      0.0000E+00      7.2176E+01      1.2782E+02   
   1.0262E+00      5.8856E+02      0.0000E+00      0.0000E+00      7.2714E+01      1.2729E+02   
   1.0284E+00      5.8917E+02      0.0000E+00      0.0000E+00      7.3262E+01      1.2674E+02   
   1.0305E+00      5.8977E+02      0.0000E+00      0.0000E+00      7.3808E+01      1.2619E+02   
   1.0326E+00      5.9038E+02      0.0000E+00      0.0000E+00      7.4363E+01      1.2564E+02   
   1.0347E+00      5.9099E+02      0.0000E+00      0.0000E+00      7.4916E+01      1.2508E+02   
   1.0368E+00      5.9159E+02      0.0000E+00      0.0000E+00      7.5467E+01      1.2453E+02   
   1.0389E+00      5.9220E+02      0.0000E+00      0.0000E+00      7.6027E+01      1.2397E+02   
   1.0410E+00      5.9280E+02      0.0000E+00      0.0000E+00      7.6585E+01      1.2341E+02   
   1.0431E+00      5.9341E+02      0.0000E+00      0.0000E+00      7.7152E+01      1.2285E+02   
   1.0452E+00      5.9401E+02      0.0000E+00      0.0000E+00      7.7717E+01      1.2228E+02   
   1.0473E+00      5.9462E+02      0.0000E+00      0.0000E+00      7.8291E+01      1.2171E+02   
   1.0494E+00      5.9522E+02      0.0000E+00      0.0000E+00      7.8863E+01      1.2114E+02   
   1.0515E+00      5.9583E+02      0.0000E+00      0.0000E+00      7.9444E+01      1.2056E+02   
   1.0536E+00      5.9644E+02      0.0000E+00      0.0000E+00      8.0022E+01      1.1998E+02   
   1.0557E+00      5.9705E+02      0.0000E+00      0.0000E+00      8.0610E+01      1.1939E+02   
   1.0578E+00      5.9765E+02      0.0000E+00      0.0000E+00      8.1195E+01      1.1881E+02   
   1.0599E+00      5.9826E+02      0.0000E+00      0.0000E+00      8.1789E+01      1.1821E+02   
   1.0620E+00      5.9887E+02      0.0000E+00      0.0000E+00      8.2380E+01      1.1762E+02   
   1.0642E+00      5.9948E+02      0.0000E+00      0.0000E+00      8.2980E+01      1.1702E+02   
   1.0663E+00      6.0009E+02      0.0000E+00      0.0000E+00      8.3578E+01      1.1642E+02   
   1.0684E+00      6.0069E+02      0.0000E+00      0.0000E+00      8.4174E+01      1.1583E+02   
   1.0705E+00      6.0129E+02      0.0000E+00      0.0000E+00      8.4778E+01      1.1522E+02   
   1.0725E+00      6.0189E+02      0.0000E+00      0.0000E+00      8.5380E+01      1.1462E+02   
   1.0746E+00      6.0250E+02      0.0000E+00      0.0000E+00      8.5990E+01      1.1401E+02   
   1.0767E+00      6.0310E+02      0.0000E+00      0.0000E+00      8.6598E+01      1.1340E+02   
   1.0788E+00      6.0370E+02      0.0000E+00      0.0000E+00      8.7215E+01      1.1279E+02   
   1.0809E+00      6.0430E+02      0.0000E+00      0.0000E+00      8.7829E+01      1.1217E+02   
   1.0830E+00      6.0491E+02      0.0000E+00      0.0000E+00      8.8451E+01      1.1155E+02   
   1.0851E+00      6.0552E+02      0.0000E+00      0.0000E+00      8.9081E+01      1.1092E+02   
   1.0872E+00      6.0612E+02      0.0000E+00      0.0000E+00      8.9709E+01      1.1029E+02   
   1.0893E+00      6.0673E+02      0.0000E+00      0.0000E+00      9.0345E+01      1.0965E+02   
   1.0914E+00      6.0734E+02      0.0000E+00      0.0000E+00      9.0979E+01      1.0902E+02   
   1.0936E+00      6.0794E+02      0.0000E+00      0.0000E+00      9.1620E+01      1.0838E+02   
   1.0956E+00      6.0855E+02      0.0000E+00      0.0000E+00      9.2260E+01      1.0774E+02   
   1.0978E+00      6.0915E+02      0.0000E+00      0.0000E+00      9.2907E+01      1.0709E+02   
   1.0998E+00      6.0976E+02      0.0000E+00      0.0000E+00      9.3552E+01      1.0645E+02   
   1.1020E+00      6.1036E+02      0.0000E+00      0.0000E+00      9.4204E+01      1.0580E+02   
   1.1040E+00      6.1096E+02      0.0000E+00      0.0000E+00      9.4854E+01      1.0515E+02   
   1.1061E+00      6.1157E+02      0.0000E+00      0.0000E+00      9.5512E+01      1.0449E+02   
   1.1082E+00      6.1217E+02      0.0000E+00      0.0000E+00      9.6167E+01      1.0383E+02   
   1.1103E+00      6.1277E+02      0.0000E+00      0.0000E+00      9.6830E+01      1.0317E+02   
   1.1124E+00      6.1338E+02      0.0000E+00      0.0000E+00      9.7501E+01      1.0250E+02   
   1.1145E+00      6.1398E+02      0.0000E+00      0.0000E+00      9.8169E+01      1.0183E+02   
   1.1166E+00      6.1459E+02      0.0000E+00      0.0000E+00      9.8844E+01      1.0116E+02   
   1.1187E+00      6.1519E+02      0.0000E+00      0.0000E+00      9.9517E+01      1.0048E+02   
   1.1208E+00      6.1580E+02      0.0000E+00      0.0000E+00      1.0020E+02      9.9802E+01   
   1.1229E+00      6.1640E+02      0.0000E+00      0.0000E+00      1.0088E+02      9.9124E+01   
   1.1250E+00      6.1700E+02      0.0000E+00      0.0000E+00      1.0156E+02      9.8439E+01   
   1.1271E+00      6.1761E+02      0.0000E+00      0.0000E+00      1.0225E+02      9.7746E+01   
   1.1292E+00      6.1821E+02      0.0000E+00      0.0000E+00      1.0294E+02      9.7056E+01   
   1.1313E+00      6.1882E+02      0.0000E+00      0.0000E+00      1.0364E+02      9.6359E+01   
   1.1334E+00      6.1942E+02      0.0000E+00      0.0000E+00      1.0434E+02      9.5665E+01   
   1.1355E+00      6.2002E+02      0.0000E+00      0.0000E+00      1.0504E+02      9.4963E+01   
   1.1376E+00      6.2063E+02      0.0000E+00      0.0000E+00      1.0575E+02      9.4254E+01   
   1.1397E+00      6.2123E+02      0.0000E+00      0.0000E+00      1.0645E+02      9.3548E+01   
   1.1418E+00      6.2183E+02      0.0000E+00      0.0000E+00      1.0717E+02      9.2835E+01   
   1.1439E+00      6.2244E+02      0.0000E+00      0.0000E+00      1.0789E+02      9.2115E+01   
   1.1460E+00      6.2304E+02      0.0000E+00      0.0000E+00      1.0860E+02      9.1398E+01   
   1.1481E+00      6.2365E+02      0.0000E+00      0.0000E+00      1.0933E+02      9.0673E+01   
   1.1502E+00      6.2425E+02      0.0000E+00      0.0000E+00      1.1005E+02      8.9952E+01   
   1.1523E+00      6.2485E+02      0.0000E+00      0.0000E+00      1.1078E+02      8.9223E+01   
   1.1544E+00      6.2546E+02      0.0000E+00      0.0000E+00      1.1151E+02      8.8488E+01   
   1.1565E+00      6.2606E+02      0.0000E+00      0.0000E+00      1.1224E+02      8.7756E+01   
   1.1586E+00      6.2666E+02      0.0000E+00      0.0000E+00      1.1298E+02      8.7017E+01   
   1.1607E+00      6.2727E+02      0.0000E+00      0.0000E+00      1.1373E+02      8.6271E+01   
