Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   5.2450E+02      3.0174E+02      0.0000E+00      0.0000E+00      4.8799E-02      1.9995E+02   
   5.3300E+02      3.0188E+02      0.0000E+00      0.0000E+00      4.8804E-02      1.9995E+02   
   5.4150E+02      3.0202E+02      0.0000E+00      0.0000E+00      4.8809E-02      1.9995E+02   
   5.5000E+02      3.0217E+02      0.0000E+00      0.0000E+00      4.8815E-02      1.9995E+02   
   5.5850E+02      3.0231E+02      0.0000E+00      0.0000E+00      4.8820E-02      1.9995E+02   
   5.6700E+02      3.0245E+02      0.0000E+00      0.0000E+00      4.8826E-02      1.9995E+02   
   5.7550E+02      3.0259E+02      0.0000E+00      0.0000E+00      4.8831E-02      1.9995E+02   
   5.8400E+02      3.0273E+02      0.0000E+00      0.0000E+00      4.8837E-02      1.9995E+02   
   5.9250E+02      3.0287E+02      0.0000E+00      0.0000E+00      4.8843E-02      1.9995E+02   
   6.0100E+02      3.0302E+02      0.0000E+00      0.0000E+00      4.8850E-02      1.9995E+02   
   6.0950E+02      3.0316E+02      0.0000E+00      0.0000E+00      4.8856E-02      1.9995E+02   
   6.1800E+02      3.0330E+02      0.0000E+00      0.0000E+00      4.8862E-02      1.9995E+02   
   6.2650E+02      3.0344E+02      0.0000E+00      0.0000E+00      4.8869E-02      1.9995E+02   
   6.3500E+02      3.0358E+02      0.0000E+00      0.0000E+00      4.8876E-02      1.9995E+02   
   6.4350E+02      3.0372E+02      0.0000E+00      0.0000E+00      4.8883E-02      1.9995E+02   
   6.5200E+02      3.0387E+02      0.0000E+00      0.0000E+00      4.8890E-02      1.9995E+02   
   6.6050E+02      3.0401E+02      0.0000E+00      0.0000E+00      4.8898E-02      1.9995E+02   
   6.6900E+02      3.0415E+02      0.0000E+00      0.0000E+00      4.8905E-02      1.9995E+02   
   6.7750E+02      3.0429E+02      0.0000E+00      0.0000E+00      4.8913E-02      1.9995E+02   
   6.8600E+02      3.0443E+02      0.0000E+00      0.0000E+00      4.8921E-02      1.9995E+02   
   6.9450E+02      3.0457E+02      0.0000E+00      0.0000E+00      4.8929E-02      1.9995E+02   
   7.0300E+02      3.0472E+02      0.0000E+00      0.0000E+00      4.8938E-02      1.9995E+02   
   7.1150E+02      3.0486E+02      0.0000E+00      0.0000E+00      4.8946E-02      1.9995E+02   
   7.2000E+02      3.0500E+02      0.0000E+00      0.0000E+00      4.8955E-02      1.9995E+02   
   7.2850E+02      3.0514E+02      0.0000E+00      0.0000E+00      4.8964E-02      1.9995E+02   
   7.3700E+02      3.0528E+02      0.0000E+00      0.0000E+00      4.8973E-02      1.9995E+02   
   7.4550E+02      3.0542E+02      0.0000E+00      0.0000E+00      4.8982E-02      1.9995E+02   
   7.5400E+02      3.0557E+02      0.0000E+00      0.0000E+00      4.8992E-02      1.9995E+02   
   7.6250E+02      3.0571E+02      0.0000E+00      0.0000E+00      4.9001E-02      1.9995E+02   
   7.7100E+02      3.0585E+02      0.0000E+00      0.0000E+00      4.9011E-02      1.9995E+02   
   7.7950E+02      3.0599E+02      0.0000E+00      0.0000E+00      4.9022E-02      1.9995E+02   
   7.8800E+02      3.0613E+02      0.0000E+00      0.0000E+00      4.9032E-02      1.9995E+02   
   7.9650E+02      3.0627E+02      0.0000E+00      0.0000E+00      4.9043E-02      1.9995E+02   
   8.0500E+02      3.0642E+02      0.0000E+00      0.0000E+00      4.9054E-02      1.9995E+02   
   8.1350E+02      3.0656E+02      0.0000E+00      0.0000E+00      4.9065E-02      1.9995E+02   
   8.2200E+02      3.0670E+02      0.0000E+00      0.0000E+00      4.9076E-02      1.9995E+02   
   8.3050E+02      3.0684E+02      0.0000E+00      0.0000E+00      4.9088E-02      1.9995E+02   
   8.3900E+02      3.0698E+02      0.0000E+00      0.0000E+00      4.9100E-02      1.9995E+02   
   8.4750E+02      3.0712E+02      0.0000E+00      0.0000E+00      4.9112E-02      1.9995E+02   
   8.5600E+02      3.0727E+02      0.0000E+00      0.0000E+00      4.9124E-02      1.9995E+02   
   8.6450E+02      3.0741E+02      0.0000E+00      0.0000E+00      4.9137E-02      1.9995E+02   
   8.7300E+02      3.0755E+02      0.0000E+00      0.0000E+00      4.9150E-02      1.9995E+02   
   8.8150E+02      3.0769E+02      0.0000E+00      0.0000E+00      4.9163E-02      1.9995E+02   
   8.9000E+02      3.0783E+02      0.0000E+00      0.0000E+00      4.9176E-02      1.9995E+02   
   8.9850E+02      3.0797E+02      0.0000E+00      0.0000E+00      4.9190E-02      1.9995E+02   
   9.0700E+02      3.0812E+02      0.0000E+00      0.0000E+00      4.9204E-02      1.9995E+02   
   9.1550E+02      3.0826E+02      0.0000E+00      0.0000E+00      4.9219E-02      1.9995E+02   
   9.2400E+02      3.0840E+02      0.0000E+00      0.0000E+00      4.9233E-02      1.9995E+02   
   9.3250E+02      3.0854E+02      0.0000E+00      0.0000E+00      4.9248E-02      1.9995E+02   
   9.4100E+02      3.0868E+02      0.0000E+00      0.0000E+00      4.9263E-02      1.9995E+02   
   9.4950E+02      3.0882E+02      0.0000E+00      0.0000E+00      4.9279E-02      1.9995E+02   
   9.5800E+02      3.0897E+02      0.0000E+00      0.0000E+00      4.9295E-02      1.9995E+02   
   9.6650E+02      3.0911E+02      0.0000E+00      0.0000E+00      4.9311E-02      1.9995E+02   
   9.7500E+02      3.0925E+02      0.0000E+00      0.0000E+00      4.9327E-02      1.9995E+02   
   9.8350E+02      3.0939E+02      0.0000E+00      0.0000E+00      4.9344E-02      1.9995E+02   
   9.9200E+02      3.0953E+02      0.0000E+00      0.0000E+00      4.9361E-02      1.9995E+02   
   1.0005E+03      3.0967E+02      0.0000E+00      0.0000E+00      4.9378E-02      1.9995E+02   
   1.0090E+03      3.0982E+02      0.0000E+00      0.0000E+00      4.9396E-02      1.9995E+02   
   1.0175E+03      3.0996E+02      0.0000E+00      0.0000E+00      4.9414E-02      1.9995E+02   
   1.0260E+03      3.1010E+02      0.0000E+00      0.0000E+00      4.9433E-02      1.9995E+02   
   1.0345E+03      3.1024E+02      0.0000E+00      0.0000E+00      4.9452E-02      1.9995E+02   
   1.0430E+03      3.1038E+02      0.0000E+00      0.0000E+00      4.9471E-02      1.9995E+02   
   1.0515E+03      3.1052E+02      0.0000E+00      0.0000E+00      4.9490E-02      1.9995E+02   
   1.0600E+03      3.1067E+02      0.0000E+00      0.0000E+00      4.9510E-02      1.9995E+02   
   1.0685E+03      3.1081E+02      0.0000E+00      0.0000E+00      4.9531E-02      1.9995E+02   
   1.0770E+03      3.1095E+02      0.0000E+00      0.0000E+00      4.9551E-02      1.9995E+02   
   1.0855E+03      3.1109E+02      0.0000E+00      0.0000E+00      4.9572E-02      1.9995E+02   
   1.0940E+03      3.1123E+02      0.0000E+00      0.0000E+00      4.9594E-02      1.9995E+02   
   1.1025E+03      3.1137E+02      0.0000E+00      0.0000E+00      4.9616E-02      1.9995E+02   
   1.1110E+03      3.1152E+02      0.0000E+00      0.0000E+00      4.9638E-02      1.9995E+02   
   1.1195E+03      3.1166E+02      0.0000E+00      0.0000E+00      4.9661E-02      1.9995E+02   
   1.1280E+03      3.1180E+02      0.0000E+00      0.0000E+00      4.9684E-02      1.9995E+02   
   1.1365E+03      3.1194E+02      0.0000E+00      0.0000E+00      4.9707E-02      1.9995E+02   
   1.1450E+03      3.1208E+02      0.0000E+00      0.0000E+00      4.9731E-02      1.9995E+02   
   1.1535E+03      3.1222E+02      0.0000E+00      0.0000E+00      4.9756E-02      1.9995E+02   
   1.1620E+03      3.1237E+02      0.0000E+00      0.0000E+00      4.9781E-02      1.9995E+02   
   1.1705E+03      3.1251E+02      0.0000E+00      0.0000E+00      4.9806E-02      1.9995E+02   
   1.1790E+03      3.1265E+02      0.0000E+00      0.0000E+00      4.9832E-02      1.9995E+02   
   1.1875E+03      3.1279E+02      0.0000E+00      0.0000E+00      4.9858E-02      1.9995E+02   
   1.1960E+03      3.1293E+02      0.0000E+00      0.0000E+00      4.9885E-02      1.9995E+02   
   1.2045E+03      3.1307E+02      0.0000E+00      0.0000E+00      4.9912E-02      1.9995E+02   
   1.2130E+03      3.1322E+02      0.0000E+00      0.0000E+00      4.9940E-02      1.9995E+02   
   1.2215E+03      3.1336E+02      0.0000E+00      0.0000E+00      4.9968E-02      1.9995E+02   
   1.2300E+03      3.1350E+02      0.0000E+00      0.0000E+00      4.9996E-02      1.9995E+02   
   1.2385E+03      3.1364E+02      0.0000E+00      0.0000E+00      5.0026E-02      1.9995E+02   
   1.2470E+03      3.1378E+02      0.0000E+00      0.0000E+00      5.0055E-02      1.9995E+02   
   1.2555E+03      3.1392E+02      0.0000E+00      0.0000E+00      5.0085E-02      1.9995E+02   
   1.2640E+03      3.1407E+02      0.0000E+00      0.0000E+00      5.0116E-02      1.9995E+02   
   1.2725E+03      3.1421E+02      0.0000E+00      0.0000E+00      5.0147E-02      1.9995E+02   
   1.2810E+03      3.1435E+02      0.0000E+00      0.0000E+00      5.0179E-02      1.9995E+02   
   1.2895E+03      3.1449E+02      0.0000E+00      0.0000E+00      5.0212E-02      1.9995E+02   
   1.2980E+03      3.1463E+02      0.0000E+00      0.0000E+00      5.0244E-02      1.9995E+02   
   1.3065E+03      3.1477E+02      0.0000E+00      0.0000E+00      5.0278E-02      1.9995E+02   
   1.3150E+03      3.1492E+02      0.0000E+00      0.0000E+00      5.0312E-02      1.9995E+02   
   1.3235E+03      3.1506E+02      0.0000E+00      0.0000E+00      5.0347E-02      1.9995E+02   
   1.3320E+03      3.1520E+02      0.0000E+00      0.0000E+00      5.0382E-02      1.9995E+02   
   1.3405E+03      3.1534E+02      0.0000E+00      0.0000E+00      5.0418E-02      1.9995E+02   
   1.3490E+03      3.1548E+02      0.0000E+00      0.0000E+00      5.0454E-02      1.9995E+02   
   1.3575E+03      3.1562E+02      0.0000E+00      0.0000E+00      5.0491E-02      1.9995E+02   
   1.3660E+03      3.1577E+02      0.0000E+00      0.0000E+00      5.0529E-02      1.9995E+02   
   1.3745E+03      3.1591E+02      0.0000E+00      0.0000E+00      5.0567E-02      1.9995E+02   
   1.3830E+03      3.1605E+02      0.0000E+00      0.0000E+00      5.0606E-02      1.9995E+02   
   1.3915E+03      3.1619E+02      0.0000E+00      0.0000E+00      5.0646E-02      1.9995E+02   
   1.4000E+03      3.1633E+02      0.0000E+00      0.0000E+00      5.0686E-02      1.9995E+02   
   1.4085E+03      3.1647E+02      0.0000E+00      0.0000E+00      5.0727E-02      1.9995E+02   
   1.4170E+03      3.1662E+02      0.0000E+00      0.0000E+00      5.0769E-02      1.9995E+02   
   1.4255E+03      3.1676E+02      0.0000E+00      0.0000E+00      5.0811E-02      1.9995E+02   
   1.4340E+03      3.1690E+02      0.0000E+00      0.0000E+00      5.0854E-02      1.9995E+02   
   1.4425E+03      3.1704E+02      0.0000E+00      0.0000E+00      5.0898E-02      1.9995E+02   
   1.4510E+03      3.1718E+02      0.0000E+00      0.0000E+00      5.0942E-02      1.9995E+02   
   1.4595E+03      3.1732E+02      0.0000E+00      0.0000E+00      5.0987E-02      1.9995E+02   
   1.4680E+03      3.1747E+02      0.0000E+00      0.0000E+00      5.1033E-02      1.9995E+02   
   1.4765E+03      3.1761E+02      0.0000E+00      0.0000E+00      5.1080E-02      1.9995E+02   
   1.4850E+03      3.1775E+02      0.0000E+00      0.0000E+00      5.1127E-02      1.9995E+02   
   1.4935E+03      3.1789E+02      0.0000E+00      0.0000E+00      5.1175E-02      1.9995E+02   
   1.5020E+03      3.1803E+02      0.0000E+00      0.0000E+00      5.1224E-02      1.9995E+02   
   1.5105E+03      3.1817E+02      0.0000E+00      0.0000E+00      5.1274E-02      1.9995E+02   
   1.5190E+03      3.1832E+02      0.0000E+00      0.0000E+00      5.1324E-02      1.9995E+02   
   1.5275E+03      3.1846E+02      0.0000E+00      0.0000E+00      5.1376E-02      1.9995E+02   
   1.5360E+03      3.1860E+02      0.0000E+00      0.0000E+00      5.1428E-02      1.9995E+02   
   1.5445E+03      3.1874E+02      0.0000E+00      0.0000E+00      5.1481E-02      1.9995E+02   
   1.5530E+03      3.1888E+02      0.0000E+00      0.0000E+00      5.1535E-02      1.9995E+02   
   1.5615E+03      3.1902E+02      0.0000E+00      0.0000E+00      5.1589E-02      1.9995E+02   
   1.5700E+03      3.1917E+02      0.0000E+00      0.0000E+00      5.1645E-02      1.9995E+02   
   1.5785E+03      3.1931E+02      0.0000E+00      0.0000E+00      5.1701E-02      1.9995E+02   
   1.5870E+03      3.1945E+02      0.0000E+00      0.0000E+00      5.1759E-02      1.9995E+02   
   1.5955E+03      3.1959E+02      0.0000E+00      0.0000E+00      5.1817E-02      1.9995E+02   
   1.6040E+03      3.1973E+02      0.0000E+00      0.0000E+00      5.1876E-02      1.9995E+02   
   1.6125E+03      3.1987E+02      0.0000E+00      0.0000E+00      5.1936E-02      1.9995E+02   
   1.6210E+03      3.2002E+02      0.0000E+00      0.0000E+00      5.1997E-02      1.9995E+02   
   1.6295E+03      3.2016E+02      0.0000E+00      0.0000E+00      5.2059E-02      1.9995E+02   
   1.6380E+03      3.2030E+02      0.0000E+00      0.0000E+00      5.2122E-02      1.9995E+02   
   1.6465E+03      3.2044E+02      0.0000E+00      0.0000E+00      5.2185E-02      1.9995E+02   
   1.6550E+03      3.2058E+02      0.0000E+00      0.0000E+00      5.2250E-02      1.9995E+02   
   1.6635E+03      3.2072E+02      0.0000E+00      0.0000E+00      5.2316E-02      1.9995E+02   
   1.6720E+03      3.2087E+02      0.0000E+00      0.0000E+00      5.2383E-02      1.9995E+02   
   1.6805E+03      3.2101E+02      0.0000E+00      0.0000E+00      5.2451E-02      1.9995E+02   
   1.6890E+03      3.2115E+02      0.0000E+00      0.0000E+00      5.2520E-02      1.9995E+02   
   1.6975E+03      3.2129E+02      0.0000E+00      0.0000E+00      5.2590E-02      1.9995E+02   
   1.7060E+03      3.2143E+02      0.0000E+00      0.0000E+00      5.2661E-02      1.9995E+02   
   1.7145E+03      3.2157E+02      0.0000E+00      0.0000E+00      5.2733E-02      1.9995E+02   
   1.7230E+03      3.2172E+02      0.0000E+00      0.0000E+00      5.2806E-02      1.9995E+02   
   1.7315E+03      3.2186E+02      0.0000E+00      0.0000E+00      5.2880E-02      1.9995E+02   
   1.7400E+03      3.2200E+02      0.0000E+00      0.0000E+00      5.2956E-02      1.9995E+02   
   1.7485E+03      3.2214E+02      0.0000E+00      0.0000E+00      5.3032E-02      1.9995E+02   
   1.7570E+03      3.2228E+02      0.0000E+00      0.0000E+00      5.3110E-02      1.9995E+02   
   1.7655E+03      3.2242E+02      0.0000E+00      0.0000E+00      5.3189E-02      1.9995E+02   
   1.7740E+03      3.2257E+02      0.0000E+00      0.0000E+00      5.3269E-02      1.9995E+02   
   1.7825E+03      3.2271E+02      0.0000E+00      0.0000E+00      5.3350E-02      1.9995E+02   
   1.7910E+03      3.2285E+02      0.0000E+00      0.0000E+00      5.3433E-02      1.9995E+02   
   1.7995E+03      3.2299E+02      0.0000E+00      0.0000E+00      5.3516E-02      1.9995E+02   
   1.8080E+03      3.2313E+02      0.0000E+00      0.0000E+00      5.3601E-02      1.9995E+02   
   1.8165E+03      3.2327E+02      0.0000E+00      0.0000E+00      5.3688E-02      1.9995E+02   
   1.8250E+03      3.2342E+02      0.0000E+00      0.0000E+00      5.3775E-02      1.9995E+02   
   1.8335E+03      3.2356E+02      0.0000E+00      0.0000E+00      5.3864E-02      1.9995E+02   
   1.8420E+03      3.2370E+02      0.0000E+00      0.0000E+00      5.3954E-02      1.9995E+02   
   1.8505E+03      3.2384E+02      0.0000E+00      0.0000E+00      5.4045E-02      1.9995E+02   
   1.8590E+03      3.2398E+02      0.0000E+00      0.0000E+00      5.4138E-02      1.9995E+02   
   1.8675E+03      3.2412E+02      0.0000E+00      0.0000E+00      5.4232E-02      1.9995E+02   
   1.8760E+03      3.2427E+02      0.0000E+00      0.0000E+00      5.4327E-02      1.9995E+02   
   1.8845E+03      3.2441E+02      0.0000E+00      0.0000E+00      5.4424E-02      1.9995E+02   
   1.8930E+03      3.2455E+02      0.0000E+00      0.0000E+00      5.4522E-02      1.9995E+02   
   1.9015E+03      3.2469E+02      0.0000E+00      0.0000E+00      5.4622E-02      1.9995E+02   
   1.9100E+03      3.2483E+02      0.0000E+00      0.0000E+00      5.4723E-02      1.9995E+02   
   1.9185E+03      3.2497E+02      0.0000E+00      0.0000E+00      5.4826E-02      1.9995E+02   
   1.9270E+03      3.2512E+02      0.0000E+00      0.0000E+00      5.4930E-02      1.9995E+02   
   1.9355E+03      3.2526E+02      0.0000E+00      0.0000E+00      5.5035E-02      1.9994E+02   
   1.9440E+03      3.2540E+02      0.0000E+00      0.0000E+00      5.5142E-02      1.9994E+02   
   1.9525E+03      3.2554E+02      0.0000E+00      0.0000E+00      5.5251E-02      1.9994E+02   
   1.9610E+03      3.2568E+02      0.0000E+00      0.0000E+00      5.5361E-02      1.9994E+02   
   1.9695E+03      3.2582E+02      0.0000E+00      0.0000E+00      5.5473E-02      1.9994E+02   
   1.9780E+03      3.2597E+02      0.0000E+00      0.0000E+00      5.5586E-02      1.9994E+02   
   1.9865E+03      3.2611E+02      0.0000E+00      0.0000E+00      5.5701E-02      1.9994E+02   
   1.9950E+03      3.2625E+02      0.0000E+00      0.0000E+00      5.5817E-02      1.9994E+02   
   2.0035E+03      3.2639E+02      0.0000E+00      0.0000E+00      5.5936E-02      1.9994E+02   
   2.0120E+03      3.2653E+02      0.0000E+00      0.0000E+00      5.6055E-02      1.9994E+02   
   2.0205E+03      3.2667E+02      0.0000E+00      0.0000E+00      5.6177E-02      1.9994E+02   
   2.0290E+03      3.2682E+02      0.0000E+00      0.0000E+00      5.6300E-02      1.9994E+02   
   2.0375E+03      3.2696E+02      0.0000E+00      0.0000E+00      5.6425E-02      1.9994E+02   
   2.0460E+03      3.2710E+02      0.0000E+00      0.0000E+00      5.6552E-02      1.9994E+02   
   2.0545E+03      3.2724E+02      0.0000E+00      0.0000E+00      5.6680E-02      1.9994E+02   
   2.0630E+03      3.2738E+02      0.0000E+00      0.0000E+00      5.6811E-02      1.9994E+02   
   2.0715E+03      3.2752E+02      0.0000E+00      0.0000E+00      5.6943E-02      1.9994E+02   
   2.0800E+03      3.2767E+02      0.0000E+00      0.0000E+00      5.7077E-02      1.9994E+02   
   2.0885E+03      3.2781E+02      0.0000E+00      0.0000E+00      5.7212E-02      1.9994E+02   
   2.0970E+03      3.2795E+02      0.0000E+00      0.0000E+00      5.7350E-02      1.9994E+02   
   2.1055E+03      3.2809E+02      0.0000E+00      0.0000E+00      5.7489E-02      1.9994E+02   
   2.1140E+03      3.2823E+02      0.0000E+00      0.0000E+00      5.7631E-02      1.9994E+02   
   2.1225E+03      3.2837E+02      0.0000E+00      0.0000E+00      5.7774E-02      1.9994E+02   
   2.1310E+03      3.2852E+02      0.0000E+00      0.0000E+00      5.7920E-02      1.9994E+02   
   2.1395E+03      3.2866E+02      0.0000E+00      0.0000E+00      5.8067E-02      1.9994E+02   
   2.1480E+03      3.2880E+02      0.0000E+00      0.0000E+00      5.8217E-02      1.9994E+02   
   2.1565E+03      3.2894E+02      0.0000E+00      0.0000E+00      5.8368E-02      1.9994E+02   
   2.1650E+03      3.2908E+02      0.0000E+00      0.0000E+00      5.8521E-02      1.9994E+02   
   2.1735E+03      3.2922E+02      0.0000E+00      0.0000E+00      5.8677E-02      1.9994E+02   
   2.1820E+03      3.2937E+02      0.0000E+00      0.0000E+00      5.8835E-02      1.9994E+02   
   2.1905E+03      3.2951E+02      0.0000E+00      0.0000E+00      5.8995E-02      1.9994E+02   
   2.1990E+03      3.2965E+02      0.0000E+00      0.0000E+00      5.9157E-02      1.9994E+02   
   2.2075E+03      3.2979E+02      0.0000E+00      0.0000E+00      5.9321E-02      1.9994E+02   
   2.2160E+03      3.2993E+02      0.0000E+00      0.0000E+00      5.9487E-02      1.9994E+02   
   2.2245E+03      3.3007E+02      0.0000E+00      0.0000E+00      5.9656E-02      1.9994E+02   
   2.2330E+03      3.3022E+02      0.0000E+00      0.0000E+00      5.9827E-02      1.9994E+02   
   2.2415E+03      3.3036E+02      0.0000E+00      0.0000E+00      6.0000E-02      1.9994E+02   
   2.2500E+03      3.3050E+02      0.0000E+00      0.0000E+00      6.0175E-02      1.9994E+02   
   2.2585E+03      3.3064E+02      0.0000E+00      0.0000E+00      6.0353E-02      1.9994E+02   
   2.2670E+03      3.3078E+02      0.0000E+00      0.0000E+00      6.0533E-02      1.9994E+02   
   2.2755E+03      3.3092E+02      0.0000E+00      0.0000E+00      6.0716E-02      1.9994E+02   
   2.2840E+03      3.3107E+02      0.0000E+00      0.0000E+00      6.0901E-02      1.9994E+02   
   2.2925E+03      3.3121E+02      0.0000E+00      0.0000E+00      6.1088E-02      1.9994E+02   
   2.3010E+03      3.3135E+02      0.0000E+00      0.0000E+00      6.1278E-02      1.9994E+02   
   2.3095E+03      3.3149E+02      0.0000E+00      0.0000E+00      6.1471E-02      1.9994E+02   
   2.3180E+03      3.3163E+02      0.0000E+00      0.0000E+00      6.1666E-02      1.9994E+02   
   2.3265E+03      3.3177E+02      0.0000E+00      0.0000E+00      6.1864E-02      1.9994E+02   
   2.3350E+03      3.3192E+02      0.0000E+00      0.0000E+00      6.2064E-02      1.9994E+02   
   2.3435E+03      3.3206E+02      0.0000E+00      0.0000E+00      6.2266E-02      1.9994E+02   
