Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   3.9172E+03      5.6300E+02      1.0000E+00      0.0000E+00      1.0033E+02      1.0467E+02   
   3.9999E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.9375E+01      1.0563E+02   
   4.0826E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.8428E+01      1.0657E+02   
   4.1653E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.7491E+01      1.0751E+02   
   4.2480E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.6565E+01      1.0844E+02   
   4.3307E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.5648E+01      1.0935E+02   
   4.4134E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.4741E+01      1.1026E+02   
   4.4961E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.3845E+01      1.1116E+02   
   4.5788E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.2959E+01      1.1204E+02   
   4.6615E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.2083E+01      1.1292E+02   
   4.7442E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.1219E+01      1.1378E+02   
   4.8269E+03      5.6300E+02      1.0000E+00      0.0000E+00      9.0365E+01      1.1464E+02   
   4.9096E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.9522E+01      1.1548E+02   
   4.9923E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.8690E+01      1.1631E+02   
   5.0750E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.7869E+01      1.1713E+02   
   5.1577E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.7059E+01      1.1794E+02   
   5.2404E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.6260E+01      1.1874E+02   
   5.3231E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.5472E+01      1.1953E+02   
   5.4058E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.4696E+01      1.2030E+02   
   5.4885E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.3931E+01      1.2107E+02   
   5.5712E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.3177E+01      1.2182E+02   
   5.6539E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.2435E+01      1.2256E+02   
   5.7365E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.1705E+01      1.2330E+02   
   5.8192E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.0985E+01      1.2401E+02   
   5.9019E+03      5.6300E+02      1.0000E+00      0.0000E+00      8.0277E+01      1.2472E+02   
   5.9846E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.9581E+01      1.2542E+02   
   6.0673E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.8896E+01      1.2610E+02   
   6.1500E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.8223E+01      1.2678E+02   
   6.2327E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.7561E+01      1.2744E+02   
   6.3154E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.6911E+01      1.2809E+02   
   6.3981E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.6272E+01      1.2873E+02   
   6.4808E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.5644E+01      1.2936E+02   
   6.5635E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.5028E+01      1.2997E+02   
   6.6462E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.4423E+01      1.3058E+02   
   6.7289E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.3829E+01      1.3117E+02   
   6.8116E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.3246E+01      1.3175E+02   
   6.8943E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.2675E+01      1.3232E+02   
   6.9770E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.2115E+01      1.3289E+02   
   7.0597E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.1566E+01      1.3343E+02   
   7.1424E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.1027E+01      1.3397E+02   
   7.2251E+03      5.6300E+02      1.0000E+00      0.0000E+00      7.0500E+01      1.3450E+02   
   7.3078E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.9983E+01      1.3502E+02   
   7.3905E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.9478E+01      1.3552E+02   
   7.4732E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.8982E+01      1.3602E+02   
   7.5559E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.8498E+01      1.3650E+02   
   7.6385E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.8024E+01      1.3698E+02   
   7.7212E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.7560E+01      1.3744E+02   
   7.8039E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.7106E+01      1.3789E+02   
   7.8866E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.6663E+01      1.3834E+02   
   7.9693E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.6229E+01      1.3877E+02   
   8.0520E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.5806E+01      1.3919E+02   
   8.1347E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.5392E+01      1.3961E+02   
   8.2174E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.4988E+01      1.4001E+02   
   8.3001E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.4594E+01      1.4041E+02   
   8.3828E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.4209E+01      1.4079E+02   
   8.4655E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.3834E+01      1.4117E+02   
   8.5482E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.3467E+01      1.4153E+02   
   8.6309E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.3110E+01      1.4189E+02   
   8.7136E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.2762E+01      1.4224E+02   
   8.7963E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.2422E+01      1.4258E+02   
   8.8790E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.2091E+01      1.4291E+02   
   8.9617E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.1769E+01      1.4323E+02   
   9.0444E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.1455E+01      1.4354E+02   
   9.1271E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.1150E+01      1.4385E+02   
   9.2098E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.0852E+01      1.4415E+02   
   9.2925E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.0563E+01      1.4444E+02   
   9.3752E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.0282E+01      1.4472E+02   
   9.4579E+03      5.6300E+02      1.0000E+00      0.0000E+00      6.0008E+01      1.4499E+02   
   9.5405E+03      5.6300E+02      1.0000E+00      0.0000E+00      5.9742E+01      1.4526E+02   
   9.6232E+03      5.6300E+02      1.0000E+00      0.0000E+00      5.9483E+01      1.4552E+02   
   9.7059E+03      5.6300E+02      1.0000E+00      0.0000E+00      5.9232E+01      1.4577E+02   
   9.7886E+03      5.6300E+02      1.0000E+00      0.0000E+00      5.8988E+01      1.4601E+02   
   9.8713E+03      5.6300E+02      1.0000E+00      0.0000E+00      5.8751E+01      1.4625E+02   
   9.9540E+03      5.6300E+02      1.0000E+00      0.0000E+00      5.8520E+01      1.4648E+02   
   1.0037E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.8297E+01      1.4670E+02   
   1.0119E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.8080E+01      1.4692E+02   
   1.0202E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.7870E+01      1.4713E+02   
   1.0285E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.7666E+01      1.4733E+02   
   1.0368E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.7468E+01      1.4753E+02   
   1.0450E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.7277E+01      1.4772E+02   
   1.0533E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.7091E+01      1.4791E+02   
   1.0616E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.6911E+01      1.4809E+02   
   1.0698E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.6737E+01      1.4826E+02   
   1.0781E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.6568E+01      1.4843E+02   
   1.0864E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.6405E+01      1.4859E+02   
   1.0946E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.6247E+01      1.4875E+02   
   1.1029E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.6095E+01      1.4891E+02   
   1.1112E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.5947E+01      1.4905E+02   
   1.1194E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.5804E+01      1.4920E+02   
   1.1277E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.5666E+01      1.4933E+02   
   1.1360E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.5533E+01      1.4947E+02   
   1.1443E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.5404E+01      1.4960E+02   
   1.1525E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.5280E+01      1.4972E+02   
   1.1608E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.5160E+01      1.4984E+02   
   1.1691E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.5044E+01      1.4996E+02   
   1.1773E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4932E+01      1.5007E+02   
   1.1856E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4824E+01      1.5018E+02   
   1.1939E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4720E+01      1.5028E+02   
   1.2021E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4620E+01      1.5038E+02   
   1.2104E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4523E+01      1.5048E+02   
   1.2187E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4430E+01      1.5057E+02   
   1.2270E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4341E+01      1.5066E+02   
   1.2352E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4254E+01      1.5075E+02   
   1.2435E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4171E+01      1.5083E+02   
   1.2518E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4091E+01      1.5091E+02   
   1.2600E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.4015E+01      1.5099E+02   
   1.2683E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.3941E+01      1.5106E+02   
   1.2766E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.3870E+01      1.5113E+02   
   1.2848E+04      5.6300E+02      1.0000E+00      0.0000E+00      5.3801E+01      1.5120E+02   
