Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   0.0000E+00      6.9678E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   4.1873E+01      6.8980E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   1.2250E+02      6.7636E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   2.0325E+02      6.6290E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   2.8455E+02      6.4935E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   3.6652E+02      6.3569E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   4.4707E+02      6.2227E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   5.2829E+02      6.0873E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   6.1116E+02      5.9492E+02      2.9638E-02      9.7036E-01      1.9707E+02      7.9262E+00   
   6.9343E+02      5.8121E+02      4.4864E-02      9.5514E-01      1.7552E+02      2.9476E+01   
   7.7605E+02      5.6744E+02      5.2518E-02      9.4748E-01      1.5228E+02      5.2718E+01   
   8.6170E+02      5.5316E+02      4.9378E-02      9.5062E-01      1.3056E+02      7.4442E+01   
   9.4674E+02      5.3899E+02      3.9118E-02      9.6088E-01      1.1174E+02      9.3262E+01   
   1.0305E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0872E+02      9.6280E+01   
   1.1141E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0807E+02      9.6931E+01   
   1.1977E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0742E+02      9.7580E+01   
   1.2813E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0677E+02      9.8228E+01   
   1.3649E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0613E+02      9.8873E+01   
   1.4485E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0548E+02      9.9517E+01   
   1.5322E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0484E+02      1.0016E+02   
   1.6158E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0420E+02      1.0080E+02   
   1.6995E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0356E+02      1.0144E+02   
   1.7831E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0293E+02      1.0207E+02   
   1.8668E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0230E+02      1.0270E+02   
   1.9505E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0166E+02      1.0334E+02   
   2.0342E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0104E+02      1.0396E+02   
   2.1180E+03      5.3800E+02      1.0000E+00      0.0000E+00      1.0041E+02      1.0459E+02   
   2.2017E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.9784E+01      1.0522E+02   
   2.2854E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.9162E+01      1.0584E+02   
   2.3692E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.8543E+01      1.0646E+02   
   2.4529E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.7926E+01      1.0707E+02   
   2.5367E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.7311E+01      1.0769E+02   
   2.6205E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.6699E+01      1.0830E+02   
   2.7043E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.6090E+01      1.0891E+02   
   2.7881E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.5483E+01      1.0952E+02   
   2.8719E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.4879E+01      1.1012E+02   
   2.9557E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.4277E+01      1.1072E+02   
   3.0396E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.3678E+01      1.1132E+02   
   3.1234E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.3082E+01      1.1192E+02   
   3.2073E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.2489E+01      1.1251E+02   
   3.2911E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.1899E+01      1.1310E+02   
   3.3750E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.1312E+01      1.1369E+02   
   3.4589E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.0727E+01      1.1427E+02   
   3.5428E+03      5.3800E+02      1.0000E+00      0.0000E+00      9.0146E+01      1.1485E+02   
   3.6267E+03      5.3800E+02      1.0000E+00      0.0000E+00      8.9567E+01      1.1543E+02   
   3.7106E+03      5.3800E+02      1.0000E+00      0.0000E+00      8.8992E+01      1.1601E+02   
   3.7946E+03      5.3800E+02      1.0000E+00      0.0000E+00      8.8419E+01      1.1658E+02   
   3.8785E+03      5.3800E+02      1.0000E+00      0.0000E+00      8.7850E+01      1.1715E+02   
