Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   3.8284E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.4296E+02      6.2040E+01   
   3.9089E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.4179E+02      6.3214E+01   
   3.9893E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.4062E+02      6.4385E+01   
   4.0698E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3945E+02      6.5553E+01   
   4.1502E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3828E+02      6.6717E+01   
   4.2306E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3712E+02      6.7877E+01   
   4.3111E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3597E+02      6.9032E+01   
   4.3915E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3482E+02      7.0182E+01   
   4.4719E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3367E+02      7.1326E+01   
   4.5524E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3254E+02      7.2464E+01   
   4.6328E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3140E+02      7.3595E+01   
   4.7133E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.3028E+02      7.4719E+01   
   4.7937E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2916E+02      7.5836E+01   
   4.8741E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2805E+02      7.6945E+01   
   4.9546E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2695E+02      7.8045E+01   
   5.0350E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2586E+02      7.9137E+01   
   5.1154E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2478E+02      8.0219E+01   
   5.1959E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2371E+02      8.1292E+01   
   5.2763E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2265E+02      8.2355E+01   
   5.3568E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2159E+02      8.3407E+01   
   5.4372E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.2055E+02      8.4449E+01   
   5.5176E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1952E+02      8.5480E+01   
   5.5981E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1850E+02      8.6500E+01   
   5.6785E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1749E+02      8.7508E+01   
   5.7589E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1650E+02      8.8504E+01   
   5.8394E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1551E+02      8.9488E+01   
   5.9198E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1454E+02      9.0459E+01   
   6.0003E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1358E+02      9.1418E+01   
   6.0807E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1264E+02      9.2363E+01   
   6.1611E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1170E+02      9.3296E+01   
   6.2416E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.1078E+02      9.4215E+01   
   6.3220E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0988E+02      9.5121E+01   
   6.4024E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0899E+02      9.6013E+01   
   6.4829E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0811E+02      9.6891E+01   
   6.5633E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0724E+02      9.7755E+01   
   6.6438E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0639E+02      9.8605E+01   
   6.7242E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0556E+02      9.9441E+01   
   6.8046E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0474E+02      1.0026E+02   
   6.8851E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0393E+02      1.0107E+02   
   6.9655E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0314E+02      1.0186E+02   
   7.0459E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0236E+02      1.0264E+02   
   7.1264E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0160E+02      1.0340E+02   
   7.2068E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0085E+02      1.0415E+02   
   7.2873E+03      5.9300E+02      1.0000E+00      0.0000E+00      1.0012E+02      1.0488E+02   
   7.3677E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.9397E+01      1.0560E+02   
   7.4481E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.8692E+01      1.0631E+02   
   7.5286E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.8003E+01      1.0700E+02   
   7.6090E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.7328E+01      1.0767E+02   
   7.6894E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.6668E+01      1.0833E+02   
   7.7699E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.6022E+01      1.0898E+02   
   7.8503E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.5391E+01      1.0961E+02   
   7.9308E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.4774E+01      1.1023E+02   
   8.0112E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.4172E+01      1.1083E+02   
   8.0916E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.3584E+01      1.1142E+02   
   8.1721E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.3010E+01      1.1199E+02   
   8.2525E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.2451E+01      1.1255E+02   
   8.3329E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.1905E+01      1.1309E+02   
   8.4134E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.1373E+01      1.1363E+02   
   8.4938E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.0855E+01      1.1414E+02   
   8.5743E+03      5.9300E+02      1.0000E+00      0.0000E+00      9.0351E+01      1.1465E+02   
   8.6547E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.9859E+01      1.1514E+02   
   8.7351E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.9382E+01      1.1562E+02   
   8.8156E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.8917E+01      1.1608E+02   
   8.8960E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.8465E+01      1.1654E+02   
   8.9764E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.8026E+01      1.1697E+02   
   9.0569E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.7599E+01      1.1740E+02   
   9.1373E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.7185E+01      1.1781E+02   
   9.2178E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.6783E+01      1.1822E+02   
   9.2982E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.6393E+01      1.1861E+02   
   9.3786E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.6015E+01      1.1898E+02   
   9.4591E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.5649E+01      1.1935E+02   
   9.5395E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.5294E+01      1.1971E+02   
   9.6199E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.4950E+01      1.2005E+02   
   9.7004E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.4617E+01      1.2038E+02   
   9.7808E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.4295E+01      1.2071E+02   
   9.8613E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.3983E+01      1.2102E+02   
   9.9417E+03      5.9300E+02      1.0000E+00      0.0000E+00      8.3682E+01      1.2132E+02   
   1.0022E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.3391E+01      1.2161E+02   
   1.0103E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.3109E+01      1.2189E+02   
   1.0183E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.2838E+01      1.2216E+02   
   1.0263E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.2576E+01      1.2242E+02   
   1.0344E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.2323E+01      1.2268E+02   
   1.0424E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.2079E+01      1.2292E+02   
   1.0505E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.1844E+01      1.2316E+02   
   1.0585E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.1617E+01      1.2338E+02   
   1.0666E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.1399E+01      1.2360E+02   
   1.0746E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.1189E+01      1.2381E+02   
   1.0827E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.0987E+01      1.2401E+02   
   1.0907E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.0793E+01      1.2421E+02   
   1.0987E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.0606E+01      1.2439E+02   
   1.1068E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.0426E+01      1.2457E+02   
   1.1148E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.0254E+01      1.2475E+02   
   1.1229E+04      5.9300E+02      1.0000E+00      0.0000E+00      8.0088E+01      1.2491E+02   
   1.1309E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.9929E+01      1.2507E+02   
   1.1390E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.9776E+01      1.2522E+02   
   1.1470E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.9630E+01      1.2537E+02   
   1.1550E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.9490E+01      1.2551E+02   
   1.1631E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.9356E+01      1.2564E+02   
   1.1711E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.9227E+01      1.2577E+02   
   1.1792E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.9104E+01      1.2590E+02   
   1.1872E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8986E+01      1.2601E+02   
   1.1953E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8873E+01      1.2613E+02   
   1.2033E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8766E+01      1.2623E+02   
   1.2114E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8663E+01      1.2634E+02   
   1.2194E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8565E+01      1.2644E+02   
   1.2274E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8471E+01      1.2653E+02   
   1.2355E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8381E+01      1.2662E+02   
   1.2435E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8296E+01      1.2670E+02   
   1.2516E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8214E+01      1.2679E+02   
   1.2596E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8137E+01      1.2686E+02   
   1.2677E+04      5.9300E+02      1.0000E+00      0.0000E+00      7.8063E+01      1.2694E+02   
