Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   3.8184E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0987E+02      9.5128E+01   
   3.8985E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0880E+02      9.6200E+01   
   3.9786E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0774E+02      9.7262E+01   
   4.0587E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0669E+02      9.8313E+01   
   4.1388E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0565E+02      9.9353E+01   
   4.2189E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0462E+02      1.0038E+02   
   4.2990E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0360E+02      1.0140E+02   
   4.3791E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0260E+02      1.0240E+02   
   4.4592E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0160E+02      1.0340E+02   
   4.5393E+03      5.7300E+02      1.0000E+00      0.0000E+00      1.0062E+02      1.0438E+02   
   4.6194E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.9654E+01      1.0535E+02   
   4.6995E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.8698E+01      1.0630E+02   
   4.7796E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.7754E+01      1.0725E+02   
   4.8597E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.6824E+01      1.0818E+02   
   4.9398E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.5906E+01      1.0909E+02   
   5.0199E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.5002E+01      1.1000E+02   
   5.1000E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.4111E+01      1.1089E+02   
   5.1801E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.3233E+01      1.1177E+02   
   5.2602E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.2369E+01      1.1263E+02   
   5.3403E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.1519E+01      1.1348E+02   
   5.4204E+03      5.7300E+02      1.0000E+00      0.0000E+00      9.0682E+01      1.1432E+02   
   5.5005E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.9859E+01      1.1514E+02   
   5.5806E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.9049E+01      1.1595E+02   
   5.6607E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.8254E+01      1.1675E+02   
   5.7408E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.7472E+01      1.1753E+02   
   5.8209E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.6704E+01      1.1830E+02   
   5.9009E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.5950E+01      1.1905E+02   
   5.9810E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.5210E+01      1.1979E+02   
   6.0611E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.4484E+01      1.2052E+02   
   6.1412E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.3772E+01      1.2123E+02   
   6.2213E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.3073E+01      1.2193E+02   
   6.3014E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.2389E+01      1.2261E+02   
   6.3815E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.1718E+01      1.2328E+02   
   6.4616E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.1061E+01      1.2394E+02   
   6.5417E+03      5.7300E+02      1.0000E+00      0.0000E+00      8.0418E+01      1.2458E+02   
   6.6218E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.9788E+01      1.2521E+02   
   6.7019E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.9172E+01      1.2583E+02   
   6.7820E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.8569E+01      1.2643E+02   
   6.8621E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.7980E+01      1.2702E+02   
   6.9422E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.7403E+01      1.2760E+02   
   7.0223E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.6841E+01      1.2816E+02   
   7.1024E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.6291E+01      1.2871E+02   
   7.1825E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.5754E+01      1.2925E+02   
   7.2626E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.5230E+01      1.2977E+02   
   7.3427E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.4718E+01      1.3028E+02   
   7.4228E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.4220E+01      1.3078E+02   
   7.5029E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.3733E+01      1.3127E+02   
   7.5830E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.3259E+01      1.3174E+02   
   7.6631E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.2797E+01      1.3220E+02   
   7.7432E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.2347E+01      1.3265E+02   
   7.8233E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.1909E+01      1.3309E+02   
   7.9034E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.1482E+01      1.3352E+02   
   7.9834E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.1067E+01      1.3393E+02   
   8.0635E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.0664E+01      1.3434E+02   
   8.1436E+03      5.7300E+02      1.0000E+00      0.0000E+00      7.0271E+01      1.3473E+02   
   8.2237E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.9890E+01      1.3511E+02   
   8.3038E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.9519E+01      1.3548E+02   
   8.3839E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.9159E+01      1.3584E+02   
   8.4640E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.8809E+01      1.3619E+02   
   8.5441E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.8470E+01      1.3653E+02   
   8.6242E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.8141E+01      1.3686E+02   
   8.7043E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.7821E+01      1.3718E+02   
   8.7844E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.7511E+01      1.3749E+02   
   8.8645E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.7211E+01      1.3779E+02   
   8.9446E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.6920E+01      1.3808E+02   
   9.0247E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.6639E+01      1.3836E+02   
   9.1048E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.6366E+01      1.3863E+02   
   9.1849E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.6102E+01      1.3890E+02   
   9.2650E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.5847E+01      1.3915E+02   
   9.3451E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.5600E+01      1.3940E+02   
   9.4252E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.5361E+01      1.3964E+02   
   9.5053E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.5130E+01      1.3987E+02   
   9.5854E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.4907E+01      1.4009E+02   
   9.6655E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.4691E+01      1.4031E+02   
   9.7456E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.4483E+01      1.4052E+02   
   9.8257E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.4283E+01      1.4072E+02   
   9.9058E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.4089E+01      1.4091E+02   
   9.9858E+03      5.7300E+02      1.0000E+00      0.0000E+00      6.3902E+01      1.4110E+02   
   1.0066E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.3722E+01      1.4128E+02   
   1.0146E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.3549E+01      1.4145E+02   
   1.0226E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.3382E+01      1.4162E+02   
   1.0306E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.3221E+01      1.4178E+02   
   1.0386E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.3066E+01      1.4193E+02   
   1.0466E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.2917E+01      1.4208E+02   
   1.0547E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.2773E+01      1.4223E+02   
   1.0627E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.2635E+01      1.4236E+02   
   1.0707E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.2503E+01      1.4250E+02   
   1.0787E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.2375E+01      1.4262E+02   
   1.0867E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.2253E+01      1.4275E+02   
   1.0947E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.2136E+01      1.4286E+02   
   1.1027E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.2023E+01      1.4298E+02   
   1.1107E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1915E+01      1.4309E+02   
   1.1187E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1811E+01      1.4319E+02   
   1.1267E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1711E+01      1.4329E+02   
   1.1347E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1616E+01      1.4338E+02   
   1.1428E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1525E+01      1.4348E+02   
   1.1508E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1437E+01      1.4356E+02   
   1.1588E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1353E+01      1.4365E+02   
   1.1668E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1273E+01      1.4373E+02   
   1.1748E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1196E+01      1.4380E+02   
   1.1828E+04      5.7300E+02      1.0000E+00      0.0000E+00      6.1123E+01      1.4388E+02   
