Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   0.0000E+00      6.9678E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   4.1873E+01      6.8980E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   1.2250E+02      6.7636E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   2.0325E+02      6.6290E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   2.8455E+02      6.4935E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   3.6652E+02      6.3569E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   4.4707E+02      6.2227E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   5.2829E+02      6.0873E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   6.1116E+02      5.9492E+02      2.9638E-02      9.7036E-01      1.9707E+02      7.9262E+00   
   6.9343E+02      5.8121E+02      4.4864E-02      9.5514E-01      1.7552E+02      2.9476E+01   
   7.7605E+02      5.6744E+02      5.2518E-02      9.4748E-01      1.5228E+02      5.2718E+01   
   8.6170E+02      5.5316E+02      4.9378E-02      9.5062E-01      1.3056E+02      7.4442E+01   
   9.4719E+02      5.4300E+02      2.9460E-01      7.0540E-01      1.1504E+02      8.9957E+01   
   1.0309E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.1423E+02      9.0768E+01   
   1.1147E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.1348E+02      9.1522E+01   
   1.1985E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.1273E+02      9.2273E+01   
   1.2822E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.1198E+02      9.3022E+01   
   1.3660E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.1123E+02      9.3770E+01   
   1.4497E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.1049E+02      9.4515E+01   
   1.5335E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0974E+02      9.5257E+01   
   1.6172E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0900E+02      9.5997E+01   
   1.7010E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0827E+02      9.6735E+01   
   1.7848E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0753E+02      9.7470E+01   
   1.8685E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0680E+02      9.8202E+01   
   1.9523E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0607E+02      9.8932E+01   
   2.0360E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0534E+02      9.9658E+01   
   2.1198E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0462E+02      1.0038E+02   
   2.2035E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0390E+02      1.0110E+02   
   2.2873E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0318E+02      1.0182E+02   
   2.3711E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0246E+02      1.0254E+02   
   2.4548E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0175E+02      1.0325E+02   
   2.5386E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0104E+02      1.0396E+02   
   2.6223E+03      5.4300E+02      1.0000E+00      0.0000E+00      1.0034E+02      1.0466E+02   
   2.7061E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.9636E+01      1.0536E+02   
   2.7898E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.8938E+01      1.0606E+02   
   2.8736E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.8243E+01      1.0676E+02   
   2.9574E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.7551E+01      1.0745E+02   
   3.0411E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.6863E+01      1.0814E+02   
   3.1249E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.6179E+01      1.0882E+02   
   3.2086E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.5498E+01      1.0950E+02   
   3.2924E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.4821E+01      1.1018E+02   
   3.3761E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.4148E+01      1.1085E+02   
   3.4599E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.3479E+01      1.1152E+02   
   3.5437E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.2814E+01      1.1219E+02   
   3.6274E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.2152E+01      1.1285E+02   
   3.7112E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.1495E+01      1.1350E+02   
   3.7949E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.0842E+01      1.1416E+02   
   3.8787E+03      5.4300E+02      1.0000E+00      0.0000E+00      9.0193E+01      1.1481E+02   
