Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   0.0000E+00      6.9678E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   4.1873E+01      6.8980E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   1.2250E+02      6.7636E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   2.0325E+02      6.6290E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   2.8455E+02      6.4935E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   3.6652E+02      6.3569E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   4.4707E+02      6.2227E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   5.2829E+02      6.0873E+02      0.0000E+00      0.0000E+00      2.0500E+02      0.0000E+00   
   6.1081E+02      5.9800E+02      4.7372E-02      9.5263E-01      1.9816E+02      6.8380E+00   
   6.9220E+02      5.9800E+02      2.8234E-01      7.1766E-01      1.9324E+02      1.1756E+01   
   7.7359E+02      5.9800E+02      1.0000E+00      0.0000E+00      1.9209E+02      1.2910E+01   
   8.5498E+02      5.9800E+02      1.0000E+00      0.0000E+00      1.9142E+02      1.3584E+01   
   9.3637E+02      5.9800E+02      1.0000E+00      0.0000E+00      1.9072E+02      1.4276E+01   
   1.0178E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.9002E+02      1.4985E+01   
   1.0991E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8929E+02      1.5711E+01   
   1.1805E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8855E+02      1.6454E+01   
   1.2619E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8779E+02      1.7214E+01   
   1.3433E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8701E+02      1.7990E+01   
   1.4247E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8622E+02      1.8783E+01   
   1.5061E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8541E+02      1.9592E+01   
   1.5875E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8458E+02      2.0417E+01   
   1.6689E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8374E+02      2.1257E+01   
   1.7502E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8289E+02      2.2112E+01   
   1.8316E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8202E+02      2.2982E+01   
   1.9130E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8113E+02      2.3867E+01   
   1.9944E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.8023E+02      2.4766E+01   
   2.0758E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7932E+02      2.5679E+01   
   2.1572E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7839E+02      2.6605E+01   
   2.2386E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7746E+02      2.7545E+01   
   2.3200E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7650E+02      2.8497E+01   
   2.4013E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7554E+02      2.9461E+01   
   2.4827E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7456E+02      3.0438E+01   
   2.5641E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7357E+02      3.1425E+01   
   2.6455E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7258E+02      3.2424E+01   
   2.7269E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7157E+02      3.3434E+01   
   2.8083E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.7055E+02      3.4453E+01   
   2.8897E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6952E+02      3.5483E+01   
   2.9711E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6848E+02      3.6521E+01   
   3.0525E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6743E+02      3.7568E+01   
   3.1338E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6638E+02      3.8624E+01   
   3.2152E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6531E+02      3.9687E+01   
   3.2966E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6424E+02      4.0758E+01   
   3.3780E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6317E+02      4.1835E+01   
   3.4594E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6208E+02      4.2919E+01   
   3.5408E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.6099E+02      4.4008E+01   
   3.6222E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.5990E+02      4.5102E+01   
   3.7036E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.5880E+02      4.6202E+01   
   3.7849E+03      5.9800E+02      1.0000E+00      0.0000E+00      1.5769E+02      4.7305E+01   
