Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   5.0144E+03      5.6800E+02      1.0000E+00      0.0000E+00      9.1304E+01      1.1370E+02   
   5.0960E+03      5.6800E+02      1.0000E+00      0.0000E+00      9.0446E+01      1.1455E+02   
   5.1775E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.9601E+01      1.1540E+02   
   5.2590E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.8769E+01      1.1623E+02   
   5.3405E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.7949E+01      1.1705E+02   
   5.4220E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.7142E+01      1.1786E+02   
   5.5035E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.6347E+01      1.1865E+02   
   5.5850E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.5566E+01      1.1943E+02   
   5.6665E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.4797E+01      1.2020E+02   
   5.7480E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.4041E+01      1.2096E+02   
   5.8295E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.3298E+01      1.2170E+02   
   5.9110E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.2568E+01      1.2243E+02   
   5.9925E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.1851E+01      1.2315E+02   
   6.0740E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.1146E+01      1.2385E+02   
   6.1556E+03      5.6800E+02      1.0000E+00      0.0000E+00      8.0455E+01      1.2455E+02   
   6.2371E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.9776E+01      1.2522E+02   
   6.3186E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.9110E+01      1.2589E+02   
   6.4001E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.8457E+01      1.2654E+02   
   6.4816E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.7817E+01      1.2718E+02   
   6.5631E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.7190E+01      1.2781E+02   
   6.6446E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.6575E+01      1.2843E+02   
   6.7261E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.5972E+01      1.2903E+02   
   6.8076E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.5382E+01      1.2962E+02   
   6.8891E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.4805E+01      1.3020E+02   
   6.9706E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.4240E+01      1.3076E+02   
   7.0521E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.3687E+01      1.3131E+02   
