H1 	0.086 	0.043 	257.4 	1043 
H2 	0.097 	0.175 	267.1 	232 
H3 	0.087 	0.308 	276.8 	88 
H4 	0.087 	0.436 	285.5 	59 
H5 	0.087 	0.564 	293.4 	55 
H6 	0.085 	0.691 	301.3 	48 
H7 	0.212 	0.880 	314.1 	43 
H8 	0.212 	1.133 	335.8 	33 
H9 	0.212 	1.387 	357.6 	29 
H10 	0.212 	1.640 	379.4 	24 
H11 	0.209 	1.891 	397.1 	23 
H12 	0.214 	2.144 	414.2 	21 
H13 	0.236 	2.409 	432.2 	13 
