H1 	0.065 	0.033 	420.3 	4460 
H2 	0.110 	0.176 	434.9 	550 
H3 	0.084 	0.329 	450.4 	344 
H4 	0.069 	0.461 	463.8 	328 
H5 	0.214 	0.659 	483.8 	306 
H6 	0.213 	0.929 	510.7 	269 
H7 	0.211 	1.197 	536.7 	240 
H8 	0.217 	1.467 	563.0 	213 
H9 	0.210 	1.736 	588.5 	197 
H10 	0.221 	2.007 	611.6 	192 
H11 	0.354 	2.350 	640.9 	182 
